,Uid,Coral_rank
931,-159.49686_22.20569,4
932,-159.58793_21.92032,4
933,-159.58858_21.92534,4
934,-159.37336_22.07729,3
935,-159.36567_22.08237,4
936,-159.36910_21.97241,4
937,-159.34403_22.06047,3
938,-159.34289_22.06066,3
939,-159.37584_22.05263,4
940,-159.37574_22.05297,4
941,-159.38878_22.06125,3
942,-159.38954_22.06165,4
943,-159.39076_22.06229,3
944,-159.65651_21.96753,4
945,-159.66102_21.96097,4
946,-159.66734_21.95402,4
947,-159.58640_21.92087,4
948,-159.58682_21.92210,4
949,-159.58756_21.92228,4
950,-159.58800_21.92358,4
951,-159.58686_21.92358,4
952,-159.58597_21.92240,4
953,-159.58715_21.92723,4
954,-159.58688_21.92451,4
955,-159.58884_21.92376,4
956,-159.48633_21.92660,4
957,-159.46218_21.91165,4
958,-159.37173_22.05505,4
959,-159.37061_22.05565,4
960,-159.50715_21.94041,4
961,-159.50859_21.93819,4
962,-159.45041_21.88244,4
963,-159.45175_21.88167,4
964,-159.33631_22.08515,4
965,-159.51973_21.91931,4
966,-159.51142_21.92543,4
967,-159.51202_21.93903,4
968,-159.51161_21.93406,4
969,-159.51016_21.93223,4
970,-159.35790_22.06791,3
971,-159.37731_22.07090,3
972,-159.37401_22.06889,3
973,-159.50538_22.19937,4
974,-159.50570_22.20035,4
975,-159.52616_21.92720,4
976,-159.47158_21.87967,4
977,-159.47112_21.88037,4
978,-159.35865_22.09617,4
979,-159.40711_22.21003,4
980,-159.40445_22.21082,3
981,-159.40485_22.20995,3
982,-159.57699_21.91343,3
983,-159.57294_21.91531,3
984,-159.57752_21.91234,3
985,-159.57613_21.91341,3
986,-159.57444_21.91411,3
987,-159.57537_21.91456,3
988,-159.48385_21.93239,4
989,-159.48861_21.92719,4
990,-159.48781_21.92676,4
991,-159.36107_22.07193,4
992,-159.37489_22.06502,3
993,-159.37536_22.10255,4
994,-159.36987_22.09714,4
995,-159.40512_22.20708,3
996,-159.40575_22.20744,4
997,-159.50095_22.20265,4
998,-159.53200_21.92522,4
999,-159.53402_21.92449,4
1000,-159.53421_21.92394,4
1001,-159.49683_21.92373,4
1002,-159.37320_21.97034,4
1003,-159.37220_21.97168,4
1004,-159.34134_22.10479,4
1005,-159.32962_22.09704,4
1006,-159.49886_22.20401,4
1007,-159.49766_22.20295,4
1008,-159.36910_21.96903,4
1009,-159.37438_21.96834,4
1010,-159.35450_22.07874,4
1011,-159.53478_21.92291,4
1012,-159.52254_21.92136,4
1013,-159.52702_21.92365,4
1014,-159.52594_21.92312,4
1015,-159.52452_21.92198,4
1016,-159.52355_21.92214,4
1017,-159.52399_21.92265,4
1018,-159.52505_21.92359,4
1019,-159.52815_21.92326,4
1020,-159.52862_21.92214,4
1021,-159.52909_21.92124,4
1022,-159.51840_21.90645,4
1023,-159.51630_21.90741,4
1024,-159.51609_21.90899,4
1025,-159.52305_21.91604,4
1026,-159.51636_21.91093,4
1027,-159.52034_21.91244,4
1028,-159.52016_21.91282,4
1029,-159.51426_21.90816,4
1030,-159.51524_21.90920,4
1031,-159.51723_21.90787,4
1032,-159.52376_21.91691,4
1033,-159.52272_21.91826,4
1034,-159.52290_21.91871,4
1035,-159.51862_21.91778,4
1036,-159.52056_21.92799,4
1037,-159.52163_21.93284,4
1038,-159.52117_21.93282,4
1039,-159.52616_21.92902,4
1040,-159.51785_21.93484,4
1041,-159.52687_21.93432,4
1042,-159.52907_21.93012,4
1043,-159.52840_21.92901,4
1044,-159.52863_21.92741,4
1045,-159.52925_21.92599,4
1046,-159.49948_21.92200,4
1047,-159.49263_21.91769,4
1048,-159.50185_21.92384,4
1049,-159.49938_21.92336,4
1050,-159.50686_21.92652,4
1051,-159.50636_21.92657,4
1052,-159.50606_21.92853,4
1053,-159.49745_21.91820,4
1054,-159.46621_21.89715,4
1055,-159.49705_21.91769,4
1056,-159.49879_21.91439,4
1057,-159.50167_21.91821,4
1058,-159.48490_21.88375,4
1059,-159.48324_21.88290,4
1060,-159.48100_21.91706,4
1061,-159.48748_21.92259,4
1062,-159.45984_21.89768,4
1063,-159.33027_22.09667,4
1064,-159.48351_21.92648,4
1065,-159.46041_21.90438,4
1066,-159.46045_21.90962,4
1067,-159.46059_21.90048,4
1068,-159.46826_21.88117,4
1069,-159.44689_21.87094,4
1070,-159.45119_21.88067,4
1071,-159.46157_21.90733,4
1072,-159.46087_21.90646,4
1073,-159.46098_21.90471,4
1074,-159.45931_21.90517,4
1075,-159.46250_21.88706,4
1076,-159.46177_21.88812,4
1077,-159.36427_21.96105,4
1078,-159.35992_21.96501,4
1079,-159.35980_21.96435,4
1080,-159.36129_21.96442,4
1081,-159.39443_21.96611,4
1082,-159.39347_21.96660,4
1083,-159.39451_21.96559,4
1084,-159.39189_21.96447,4
1085,-159.39904_21.96454,4
1086,-159.39712_21.96365,4
1087,-159.39782_21.96405,4
1088,-159.39854_21.96448,4
1089,-159.34800_21.95865,4
1090,-159.36975_21.97289,4
1091,-159.36858_21.97099,4
1092,-159.36847_21.97028,4
1093,-159.36730_21.96338,4
1094,-159.36841_21.96383,4
1095,-159.37323_21.96745,4
1096,-159.37320_21.96775,4
1097,-159.37246_21.96758,4
1098,-159.37660_21.97469,4
1099,-159.33629_22.04731,3
1100,-159.33671_22.05364,3
1101,-159.33536_22.05539,3
1102,-159.33559_22.05530,3
1103,-159.33807_22.05504,3
1104,-159.33882_22.05380,3
1105,-159.34078_22.05330,3
1106,-159.33831_22.05773,3
1107,-159.34184_22.05959,3
1108,-159.34316_22.05808,3
1109,-159.34374_22.05895,3
1110,-159.34623_22.05813,3
1111,-159.34348_22.05764,3
1112,-159.34191_22.05672,3
1113,-159.34241_22.05639,3
1114,-159.37211_22.05607,4
1115,-159.37871_22.05679,3
1116,-159.37634_22.05896,3
1117,-159.37617_22.05818,3
1118,-159.37569_22.05808,3
1119,-159.37693_22.05754,3
1120,-159.37716_22.05761,3
1121,-159.37725_22.05776,3
1122,-159.37893_22.05686,4
1123,-159.36574_22.04827,4
1124,-159.37516_22.05256,4
1125,-159.36850_22.07536,4
1126,-159.36524_22.04809,4
1127,-159.36743_22.05022,4
1128,-159.36666_22.04966,4
1129,-159.38346_22.05469,3
1130,-159.37448_22.05475,4
1131,-159.37447_22.05422,4
1132,-159.36016_22.06914,3
1133,-159.37644_22.07040,3
1134,-159.37357_22.06906,3
1135,-159.37111_22.07389,3
1136,-159.37095_22.07464,4
1137,-159.36921_22.07276,3
1138,-159.36328_22.06538,3
1139,-159.36390_22.06773,3
1140,-159.31780_22.06697,4
1141,-159.31852_22.06588,4
1142,-159.31872_22.06926,4
1143,-159.31923_22.07098,4
1144,-159.31977_22.07439,4
1145,-159.32154_22.08644,4
1146,-159.32258_22.08743,4
1147,-159.32884_22.09675,4
1148,-159.33015_22.09919,4
1149,-159.34274_22.09960,4
1150,-159.33779_22.09188,4
1151,-159.34165_22.09126,4
1152,-159.34123_22.09025,4
1153,-159.34292_22.09151,4
1154,-159.33941_22.09988,4
1155,-159.33923_22.09985,4
1156,-159.33888_22.09955,4
1157,-159.32898_22.09504,4
1158,-159.31895_22.08605,4
1159,-159.33082_22.09645,4
1160,-159.33119_22.09493,4
1161,-159.31429_22.08878,4
1162,-159.31639_22.08941,4
1163,-159.31577_22.08867,4
1164,-159.31864_22.08659,4
1165,-159.32082_22.08784,4
1166,-159.31887_22.09014,4
1167,-159.31894_22.09215,4
1168,-159.32371_22.08912,4
1169,-159.32628_22.09709,4
1170,-159.32592_22.09694,4
1171,-159.34070_22.10053,4
1172,-159.31746_22.09342,4
1173,-159.31643_22.09327,4
1174,-159.32079_22.09496,4
1175,-159.31480_22.08451,4
1176,-159.31509_22.08430,4
1177,-159.34054_22.10211,4
1178,-159.32492_22.08178,4
1179,-159.32553_22.08172,4
1180,-159.35750_22.09714,4
1181,-159.35799_22.09750,4
1182,-159.35546_22.10046,4
1183,-159.35697_22.10038,4
1184,-159.33458_22.10202,4
1185,-159.33387_22.10167,4
1186,-159.33406_22.10123,4
1187,-159.33799_22.10039,4
1188,-159.33530_22.10169,4
1189,-159.33537_22.10147,4
1190,-159.33623_22.10038,4
1191,-159.32299_22.09194,4
1192,-159.32232_22.09136,4
1193,-159.33183_22.09700,4
1194,-159.33344_22.09719,4
1195,-159.33363_22.09461,4
1196,-159.33343_22.09619,4
1197,-159.33361_22.09619,4
1198,-159.33221_22.10030,4
1199,-159.32731_22.09507,4
1200,-159.32580_22.09447,4
1201,-159.32519_22.09266,4
1202,-159.32559_22.09287,4
1203,-159.32698_22.09450,4
1204,-159.32762_22.09476,4
1205,-159.32640_22.09525,4
1206,-159.32707_22.09347,4
1207,-159.32897_22.09374,4
1208,-159.32544_22.10578,4
1209,-159.30728_22.10523,4
1210,-159.30312_22.10108,4
1211,-159.30331_22.10119,4
1212,-159.30532_22.14521,4
1213,-159.30746_22.14474,4
1214,-159.30470_22.13451,3
1215,-159.30249_22.13444,4
1216,-159.30225_22.13575,3
1217,-159.30162_22.14003,3
1218,-159.55665_22.22318,3
1219,-159.30354_22.14037,3
1220,-159.30086_22.14069,3
1221,-159.30015_22.14202,3
1222,-159.30113_22.14226,3
1223,-159.30558_22.15849,3
1224,-159.31861_22.16671,2
1225,-159.33593_22.20096,4
1226,-159.33353_22.19219,4
1227,-159.33154_22.19248,4
1228,-159.37895_22.19548,4
1229,-159.38772_22.19579,4
1230,-159.40906_22.20762,4
1231,-159.40920_22.20886,4
1232,-159.40958_22.20918,4
1233,-159.40966_22.21022,4
1234,-159.41016_22.20959,4
1235,-159.40531_22.21177,4
1236,-159.42449_22.21937,3
1237,-159.42425_22.21795,3
1238,-159.40595_22.20383,4
1239,-159.40475_22.20362,3
1240,-159.40399_22.20783,3
1241,-159.40291_22.20710,3
1242,-159.40764_22.20855,4
1243,-159.40592_22.20753,4
1244,-159.40735_22.20688,4
1245,-159.40336_22.20666,3
1246,-159.50441_22.20135,4
1247,-159.50180_22.20157,4
1248,-159.56209_22.22140,3
1249,-159.40830_22.21392,4
1250,-159.42912_22.21362,4
1251,-159.44238_22.22300,3
1252,-159.49657_22.21204,4
1253,-159.49704_22.20637,4
1254,-159.49647_22.20726,4
1255,-159.54718_22.20804,3
1256,-159.54464_22.21093,3
1257,-159.54618_22.22173,3
1258,-159.54659_22.22265,3
1259,-159.54564_22.22178,3
1260,-159.54792_22.22141,3
1261,-159.55696_22.22414,3
1262,-159.52387_21.90457,4
1263,-159.58545_21.92202,4
1264,-159.58563_21.92177,4
1265,-159.58800_21.92582,4
1266,-159.58691_21.92697,4
1267,-159.58890_21.92348,4
1268,-159.58894_21.92334,4
1269,-159.58920_21.92239,4
1270,-159.58946_21.92143,4
1271,-159.48720_21.92391,4
1272,-159.48709_21.92444,4
1273,-159.48742_21.92535,4
1274,-159.36982_22.05407,4
1275,-159.50935_21.94052,4
1276,-159.50667_21.93476,4
1277,-159.50645_21.93653,4
1278,-159.45115_21.87880,4
1279,-159.45180_21.87893,4
1280,-159.45039_21.88279,4
1281,-159.32214_22.06555,4
1282,-159.52058_21.91846,4
1283,-159.51843_21.91920,4
1284,-159.51556_21.90998,4
1285,-159.49484_21.91691,4
1286,-159.35410_21.95889,4
1287,-159.36090_22.07060,3
1288,-159.37748_22.06915,3
1289,-159.38035_22.06920,3
1290,-159.52601_21.92604,4
1291,-159.52602_21.92750,4
1292,-159.52540_21.92816,4
1293,-159.45116_21.88159,4
1294,-159.32119_22.06840,4
1295,-159.54526_22.22062,3
1296,-159.52117_21.91855,4
1297,-159.51978_21.92973,4
1298,-159.51283_21.92747,4
1299,-159.51374_21.92447,4
1300,-159.50996_21.93159,4
1301,-159.51956_21.94077,4
1302,-159.50911_21.91506,4
1303,-159.36484_21.95242,4
1304,-159.35325_21.96236,4
1305,-159.37868_22.06961,3
1306,-159.45130_21.88261,4
1307,-159.46144_21.90664,4
1308,-159.46145_21.90593,4
1309,-159.45967_21.90490,4
1310,-159.46055_21.88507,4
1311,-159.46086_21.88422,4
1312,-159.46246_21.88867,4
1313,-159.46109_21.88626,4
1314,-159.46192_21.88733,4
1315,-159.46091_21.88739,4
1316,-159.47801_21.91494,4
1317,-159.47310_21.91459,4
1318,-159.48419_21.91977,4
1319,-159.48424_21.91931,4
1320,-159.48580_21.92010,4
1321,-159.48760_21.92238,4
1322,-159.39888_21.96265,4
1323,-159.33604_22.05334,3
1324,-159.32263_22.09456,4
1325,-159.48630_21.92819,4
1326,-159.46055_21.90508,4
1327,-159.46085_21.90865,4
1328,-159.55138_22.22228,3
1329,-159.54874_22.22108,3
1330,-159.54629_22.22111,3
1331,-159.36122_22.09852,4
1332,-159.33037_22.10003,4
1333,-159.37550_21.96251,4
1334,-159.72315_21.97352,4
1335,-159.72391_21.97442,4
1336,-159.43026_22.21329,4
1337,-159.45498_22.22557,3
1338,-159.49630_22.20853,4
1339,-159.55499_22.20420,3
1340,-159.54061_22.21319,3
1341,-159.54912_22.21020,3
1342,-159.50409_21.93054,4
1343,-159.36891_21.97257,4
1344,-159.34243_22.05912,3
1345,-159.37504_22.05297,4
1346,-159.38853_22.06201,3
1347,-159.38964_22.06139,4
1348,-159.38618_22.05949,4
1349,-159.38671_22.05982,4
1350,-159.65722_21.96471,4
1351,-159.64042_21.93653,4
1352,-159.58663_21.91896,4
1353,-159.58650_21.91944,4
1354,-159.58654_21.92039,4
1355,-159.58815_21.92177,4
1356,-159.58784_21.92291,4
1357,-159.36870_22.05117,4
1358,-159.36814_22.05178,4
1359,-159.38305_22.05495,3
1360,-159.38417_22.05490,3
1361,-159.38821_22.05787,3
1362,-159.37052_22.05337,4
1363,-159.36960_22.05307,4
1364,-159.36938_22.05163,4
1365,-159.36996_22.05118,4
1366,-159.38320_22.05659,3
1367,-159.38257_22.05908,4
1368,-159.38250_22.05924,3
1369,-159.38142_22.05794,3
1370,-159.38829_22.05617,3
1371,-159.37680_22.06449,3
1372,-159.46941_21.87946,4
1373,-159.40743_22.21097,4
1374,-159.40264_22.21078,3
1375,-159.40470_22.20983,3
1376,-159.58790_21.91434,4
1377,-159.57048_21.91939,3
1378,-159.57697_21.91400,3
1379,-159.57637_21.91470,3
1380,-159.57661_21.91312,3
1381,-159.57675_21.91206,3
1382,-159.57498_21.91459,3
1383,-159.48299_21.92625,4
1384,-159.48441_21.92456,4
1385,-159.46492_21.89444,4
1386,-159.46604_21.90053,4
1387,-159.46553_21.89699,4
1388,-159.39192_22.05610,3
1389,-159.37420_22.06317,3
1390,-159.36138_22.07210,4
1391,-159.37372_22.06362,3
1392,-159.36735_22.09583,4
1393,-159.39279_22.20451,4
1394,-159.50039_22.20297,4
1395,-159.53138_21.92530,4
1396,-159.71105_21.96610,4
1397,-159.71548_21.96979,4
1398,-159.71352_21.97161,4
1399,-159.70744_21.96301,4
1400,-159.70706_21.96256,4
1401,-159.67854_22.10244,4
1402,-159.67813_22.09963,4
1403,-159.66261_22.11986,2
1404,-159.65471_22.12892,3
1405,-159.45877_21.90355,4
1406,-159.36075_21.96296,4
1407,-159.37359_22.05868,4
1408,-159.37190_22.05887,3
1409,-159.38307_22.05401,3
1410,-159.50646_22.20138,4
1411,-159.58715_21.92082,4
1412,-159.58619_21.92396,4
1413,-159.50238_22.19364,4
1414,-159.39213_22.21035,4
1415,-159.39398_22.20712,4
1416,-159.42946_22.18398,4
1417,-159.36853_21.97230,4
1418,-159.34239_22.05973,3
1419,-159.34121_22.05919,3
1420,-159.37791_22.05423,3
1421,-159.37691_22.05516,3
1422,-159.37659_22.05540,3
1423,-159.39035_22.05967,3
1424,-159.66045_21.96126,4
1425,-159.65712_21.96498,4
1426,-159.64819_21.93831,4
1427,-159.58723_21.91946,4
1428,-159.58689_21.91915,4
1429,-159.58757_21.92191,4
1430,-159.58842_21.92271,4
1431,-159.58768_21.92252,4
1432,-159.58525_21.92167,4
1433,-159.58916_21.92252,4
1434,-159.58931_21.92198,4
1435,-159.48641_21.92764,4
1436,-159.48973_21.92615,4
1437,-159.45967_21.90987,4
1438,-159.37067_22.05388,4
1439,-159.36748_22.05257,4
1440,-159.37025_22.05421,4
1441,-159.37087_22.05480,4
1442,-159.50588_21.93590,4
1443,-159.45115_21.87863,4
1444,-159.45040_21.88262,4
1445,-159.50496_22.20055,4
1446,-159.50474_22.20026,4
1447,-159.52159_21.93061,4
1448,-159.52202_21.92954,4
1449,-159.52216_21.93044,4
1450,-159.46834_21.88534,4
1451,-159.47257_21.88009,4
1452,-159.35556_22.08683,4
1453,-159.40743_22.20977,4
1454,-159.57650_21.91457,3
1455,-159.57445_21.91536,3
1456,-159.57618_21.91316,3
1457,-159.57491_21.91417,3
1458,-159.57575_21.91402,3
1459,-159.48781_21.92697,4
1460,-159.48734_21.92700,4
1461,-159.46544_21.90003,4
1462,-159.46537_21.89700,4
1463,-159.46579_21.90100,4
1464,-159.53143_21.92505,4
1465,-159.53242_21.92476,4
1466,-159.53474_21.92377,4
1467,-159.37124_21.97033,4
1468,-159.36991_21.97022,4
1469,-159.32593_22.10400,4
1470,-159.32438_22.10028,4
1471,-159.33055_22.09821,4
1472,-159.49808_22.20321,4
1473,-159.37403_21.96861,4
1474,-159.37335_21.96925,4
1475,-159.36973_22.07913,3
1476,-159.53565_21.92289,4
1477,-159.53601_21.92301,4
1478,-159.51433_21.92277,4
1479,-159.51135_21.91796,4
1480,-159.52943_21.92250,4
1481,-159.52694_21.90356,4
1482,-159.52539_21.92072,4
1483,-159.52492_21.92197,4
1484,-159.52448_21.92080,4
1485,-159.52890_21.92326,4
1486,-159.52808_21.92119,4
1487,-159.51928_21.90545,4
1488,-159.51815_21.90787,4
1489,-159.51791_21.90768,4
1490,-159.51818_21.90875,4
1491,-159.51679_21.91047,4
1492,-159.51577_21.91432,4
1493,-159.51649_21.91137,4
1494,-159.51647_21.90926,4
1495,-159.52346_21.91992,4
1496,-159.52322_21.91766,4
1497,-159.52233_21.91836,4
1498,-159.52389_21.91761,4
1499,-159.51417_21.92568,4
1500,-159.51910_21.94025,4
1501,-159.52360_21.93659,4
1502,-159.51968_21.93751,4
1503,-159.51994_21.93824,4
1504,-159.52238_21.93664,4
1505,-159.52022_21.93046,4
1506,-159.51710_21.93575,4
1507,-159.53007_21.92790,4
1508,-159.52995_21.92805,4
1509,-159.50056_21.92223,4
1510,-159.50084_21.92030,4
1511,-159.49370_21.91782,4
1512,-159.50659_21.92808,4
1513,-159.50660_21.92636,4
1514,-159.50635_21.92625,4
1515,-159.50641_21.92951,4
1516,-159.49715_21.91864,4
1517,-159.47061_21.87949,4
1518,-159.49911_21.91566,4
1519,-159.49940_21.91572,4
1520,-159.50158_21.91593,4
1521,-159.50163_21.91708,4
1522,-159.50158_21.91877,4
1523,-159.50137_21.91657,4
1524,-159.50054_21.91356,4
1525,-159.49821_21.91274,4
1526,-159.48138_21.91627,4
1527,-159.48523_21.91951,4
1528,-159.48378_21.91810,4
1529,-159.39958_21.96296,4
1530,-159.32954_22.09400,4
1531,-159.32792_22.09593,4
1532,-159.32594_22.09787,4
1533,-159.46019_21.90471,4
1534,-159.46047_21.90824,4
1535,-159.46284_21.90879,4
1536,-159.46446_21.90367,4
1537,-159.46461_21.90356,4
1538,-159.46386_21.90060,4
1539,-159.46272_21.90678,4
1540,-159.46244_21.90620,4
1541,-159.46092_21.90494,4
1542,-159.45760_21.90473,4
1543,-159.45824_21.90430,4
1544,-159.45799_21.90368,4
1545,-159.46050_21.88617,4
1546,-159.46261_21.88826,4
1547,-159.46089_21.88642,4
1548,-159.36107_21.96497,4
1549,-159.36245_21.96513,4
1550,-159.39239_21.96567,4
1551,-159.39405_21.96548,4
1552,-159.39427_21.96655,4
1553,-159.39285_21.96584,4
1554,-159.39070_21.96540,4
1555,-159.39046_21.96469,4
1556,-159.39327_21.96377,4
1557,-159.39162_21.96463,4
1558,-159.39817_21.96357,4
1559,-159.34026_21.97540,3
1560,-159.36871_21.96985,4
1561,-159.36827_21.96961,4
1562,-159.36776_21.97071,4
1563,-159.36526_21.96162,4
1564,-159.36702_21.96299,4
1565,-159.36715_21.96374,4
1566,-159.36816_21.96398,4
1567,-159.37190_21.96644,4
1568,-159.37148_21.96721,4
1569,-159.37100_21.96869,4
1570,-159.33825_22.04814,3
1571,-159.33922_22.04799,3
1572,-159.33632_22.05354,3
1573,-159.33592_22.05511,3
1574,-159.33988_22.05513,3
1575,-159.33899_22.05498,3
1576,-159.52940_21.92987,4
1577,-159.52844_21.92923,4
1578,-159.52492_21.92585,4
1579,-159.52441_21.92564,4
1580,-159.52086_21.92623,4
1581,-159.49760_21.92253,4
1582,-159.50730_21.92785,4
1583,-159.50762_21.92815,4
1584,-159.50684_21.92833,4
1585,-159.50798_21.92678,4
1586,-159.50696_21.93067,4
1587,-159.49719_21.91919,4
1588,-159.49783_21.91864,4
1589,-159.46750_21.89594,4
1590,-159.49777_21.91697,4
1591,-159.49727_21.91436,4
1592,-159.50127_21.91682,4
1593,-159.50007_21.91380,4
1594,-159.50125_21.91384,4
1595,-159.48828_21.92313,4
1596,-159.48388_21.91854,4
1597,-159.48716_21.92077,4
1598,-159.48530_21.92960,4
1599,-159.40017_21.96331,4
1600,-159.40015_21.96349,4
1601,-159.33698_22.05459,3
1602,-159.32951_22.09376,4
1603,-159.32983_22.09479,4
1604,-159.46004_21.91025,4
1605,-159.46012_21.90833,4
1606,-159.46416_21.90948,4
1607,-159.36340_21.95150,4
1608,-159.36396_21.96078,4
1609,-159.36173_21.96464,4
1610,-159.39395_21.96616,4
1611,-159.39047_21.96509,4
1612,-159.39338_21.96456,4
1613,-159.39186_21.96497,4
1614,-159.39862_21.96299,4
1615,-159.37873_22.06304,3
1616,-159.34792_21.95908,4
1617,-159.36771_21.97048,4
1618,-159.37046_21.96826,4
1619,-159.36488_21.96196,4
1620,-159.36722_21.96446,4
1621,-159.36783_21.96449,4
1622,-159.37156_21.96617,4
1623,-159.37091_21.96660,4
1624,-159.36986_21.96662,4
1625,-159.36977_21.96583,4
1626,-159.37079_21.96793,4
1627,-159.37346_21.96783,4
1628,-159.35254_21.98986,4
1629,-159.33823_22.04777,3
1630,-159.40504_22.21161,3
1631,-159.42426_22.21819,3
1632,-159.40722_22.20407,4
1633,-159.40463_22.21344,3
1634,-159.40757_22.21029,4
1635,-159.40346_22.20967,3
1636,-159.40366_22.20803,3
1637,-159.40259_22.20230,3
1638,-159.40212_22.20226,3
1639,-159.41278_22.20735,4
1640,-159.40405_22.20740,3
1641,-159.40713_22.20712,4
1642,-159.40389_22.20580,3
1643,-159.50462_22.20139,4
1644,-159.42558_22.18927,4
1645,-159.40658_22.21360,4
1646,-159.42698_22.21575,4
1647,-159.44458_22.22346,3
1648,-159.45675_22.19274,3
1649,-159.46554_22.18695,4
1650,-159.51452_22.20218,4
1651,-159.54017_22.21243,3
1652,-159.54955_22.22429,3
1653,-159.54813_22.22309,3
1654,-159.72172_21.97370,4
1655,-159.66328_21.96462,4
1656,-159.66405_21.96372,4
1657,-159.69569_21.96195,4
1658,-159.67160_21.96381,4
1659,-159.67159_21.96437,4
1660,-159.72187_21.97086,4
1661,-159.72118_21.97201,4
1662,-159.71847_21.97039,4
1663,-159.71982_21.96958,4
1664,-159.72254_21.97001,4
1665,-159.71776_21.97414,4
1666,-159.71919_21.97190,4
1667,-159.71792_21.97108,4
1668,-159.71893_21.97226,4
1669,-159.71989_21.97450,4
1670,-159.69895_21.96232,4
1671,-159.70185_21.96432,4
1672,-159.70458_21.96548,4
1673,-159.70474_21.96563,4
1674,-159.70851_21.96523,4
1675,-159.70738_21.96449,4
1676,-159.70658_21.96490,4
1677,-159.71450_21.97047,4
1678,-159.71355_21.96777,4
1679,-159.71434_21.97201,4
1680,-159.70353_21.96276,4
1681,-159.70685_21.96177,4
1682,-159.71244_21.96772,4
1683,-159.67861_22.10063,4
1684,-159.66122_22.11688,3
1685,-159.66306_22.12464,1
1686,-159.65372_22.12848,3
1687,-159.45988_21.90358,4
1688,-159.36235_21.96560,4
1689,-159.58316_21.91831,4
1690,-159.51876_21.93991,4
1691,-159.38115_22.06516,3
1692,-159.37850_22.10217,4
1693,-159.37352_22.10458,4
1694,-159.37266_22.10460,4
1695,-159.37869_22.10502,4
1696,-159.53181_21.92526,4
1697,-159.53203_21.92481,4
1698,-159.49709_21.92373,4
1699,-159.50098_21.91894,4
1700,-159.37155_21.97029,4
1701,-159.37076_21.97024,4
1702,-159.52391_21.90694,4
1703,-159.37695_21.97943,4
1704,-159.49970_22.20293,4
1705,-159.36966_21.96747,4
1706,-159.37141_21.96815,4
1707,-159.37178_21.96826,4
