,Uid,BlockGp_ID
59201,-155.97895_19.67405,205
59202,-155.97871_19.67401,205
59203,-155.97860_19.67383,205
59204,-155.97929_19.67425,205
59205,-155.97902_19.67430,205
59206,-155.97878_19.67450,205
59207,-155.97875_19.67430,205
59208,-155.97916_19.67453,205
59209,-155.97844_19.67423,205
59210,-155.97626_19.67117,205
59211,-155.97594_19.67040,205
59212,-155.98301_19.67141,370
59213,-155.98294_19.67126,370
59214,-155.98286_19.67109,370
59215,-155.98270_19.67078,370
59216,-155.98263_19.67063,370
59217,-155.98256_19.67048,370
59218,-155.98248_19.67032,370
59219,-155.98240_19.67016,370
59220,-155.98226_19.66986,370
59221,-155.98218_19.66969,370
59222,-155.98211_19.66954,370
59223,-155.98203_19.66939,370
59224,-155.98196_19.66924,370
59225,-155.98188_19.66909,370
59226,-155.98183_19.66889,370
59227,-155.98172_19.66871,370
59228,-155.98163_19.66853,370
59229,-155.98153_19.66827,370
59230,-155.98145_19.66806,370
59231,-155.98134_19.66838,370
59232,-155.98136_19.66862,370
59233,-155.98139_19.66886,370
59234,-155.98156_19.66902,370
59235,-155.98163_19.66938,370
59236,-155.98170_19.66954,370
59237,-155.98177_19.66969,370
59238,-155.98185_19.66984,370
59239,-155.98193_19.67000,370
59240,-155.98208_19.67031,370
59241,-155.98215_19.67047,370
59242,-155.98223_19.67062,370
59243,-155.98230_19.67077,370
59244,-155.98237_19.67093,370
59245,-155.98245_19.67108,370
59246,-155.98252_19.67124,370
59247,-155.98260_19.67141,370
59248,-155.98268_19.67156,370
59249,-155.98222_19.67177,370
59250,-155.98215_19.67162,370
59251,-155.98208_19.67147,370
59252,-155.98200_19.67131,370
59253,-155.98192_19.67116,370
59254,-155.98185_19.67100,370
59255,-155.98177_19.67084,370
59256,-155.98169_19.67068,370
59257,-155.98161_19.67051,370
59258,-155.98138_19.67069,370
59259,-155.98121_19.67080,370
59260,-155.98106_19.67100,370
59261,-155.98132_19.67103,370
59262,-155.98147_19.67112,370
59263,-155.98158_19.67129,370
59264,-155.98167_19.67145,370
59265,-155.98174_19.67162,370
59266,-155.98182_19.67177,370
59267,-155.98189_19.67192,370
59268,-155.98147_19.67204,370
59269,-155.98128_19.67214,370
59270,-155.98102_19.67223,370
59271,-155.98104_19.67179,370
59272,-155.98125_19.67163,370
59273,-155.98105_19.67145,370
59274,-155.98085_19.67137,370
59275,-155.98082_19.67162,370
59276,-155.98074_19.67176,370
59277,-155.98067_19.67192,370
59278,-155.98066_19.67209,370
59279,-155.98069_19.67226,370
59280,-155.98078_19.67241,370
59281,-155.98030_19.67263,370
59282,-155.97992_19.67280,370
59283,-155.97989_19.67263,370
59284,-155.98023_19.67248,370
59285,-155.98016_19.67231,370
59286,-155.97985_19.67241,370
59287,-155.97995_19.67210,370
59288,-155.98015_19.67212,370
59289,-155.98012_19.67190,370
59290,-155.98018_19.67174,370
59291,-155.98026_19.67159,370
59292,-155.98034_19.67144,370
59293,-155.98042_19.67129,370
59294,-155.98049_19.67113,370
59295,-155.98057_19.67098,370
59296,-155.98064_19.67083,370
59297,-155.98071_19.67068,370
59298,-155.98079_19.67053,370
59299,-155.98088_19.67037,370
59300,-155.98108_19.67007,370
59301,-155.98127_19.67026,370
59302,-155.98150_19.67016,370
59303,-155.98136_19.67000,370
59304,-155.98125_19.66977,370
59305,-155.98102_19.66992,370
59306,-155.98113_19.66964,370
59307,-155.98115_19.66941,370
59308,-155.98126_19.66804,370
59309,-155.98112_19.66835,370
59310,-155.98049_19.66960,370
59311,-155.98012_19.66979,370
59312,-155.98019_19.67017,370
59313,-155.98038_19.67060,370
59314,-155.98009_19.67044,370
59315,-155.97979_19.67027,370
59316,-155.98002_19.67093,370
59317,-155.98027_19.67089,370
59318,-155.97979_19.67194,370
59319,-155.98059_19.66985,370
59320,-155.98104_19.66861,370
59321,-155.97991_19.67138,370
59322,-155.97969_19.67091,370
59323,-155.97971_19.67060,370
59324,-155.97995_19.67067,370
59325,-155.97964_19.67452,370
59326,-155.97972_19.67436,370
59327,-155.97998_19.67450,370
59328,-155.98021_19.67462,370
59329,-155.98039_19.67469,370
59330,-155.98056_19.67473,370
59331,-155.98073_19.67478,370
59332,-155.98107_19.67487,370
59333,-155.98125_19.67491,370
59334,-155.98146_19.67497,370
59335,-155.98186_19.67515,370
59336,-155.98205_19.67528,370
59337,-155.98222_19.67536,370
59338,-155.98237_19.67544,370
59339,-155.97980_19.67404,370
59340,-155.97985_19.67383,370
59341,-155.97990_19.67360,370
59342,-155.97992_19.67338,370
59343,-155.97992_19.67319,370
59344,-155.97993_19.67300,370
59345,-155.98006_19.67412,370
59346,-155.98010_19.67389,370
59347,-155.98014_19.67366,370
59348,-155.98017_19.67343,370
59349,-155.98021_19.67321,370
59350,-155.98035_19.67303,370
59351,-155.98026_19.67287,370
59352,-155.98053_19.67281,370
59353,-155.98083_19.67268,370
59354,-155.98101_19.67256,370
59355,-155.98122_19.67249,370
59356,-155.98136_19.67268,370
59357,-155.98141_19.67289,370
59358,-155.98149_19.67304,370
59359,-155.98164_19.67335,370
59360,-155.98172_19.67350,370
59361,-155.98179_19.67365,370
59362,-155.98186_19.67380,370
59363,-155.98194_19.67396,370
59364,-155.98202_19.67411,370
59365,-155.98209_19.67426,370
59366,-155.98215_19.67442,370
59367,-155.98229_19.67460,370
59368,-155.98243_19.67490,370
59369,-155.98223_19.67484,370
59370,-155.98203_19.67474,370
59371,-155.98160_19.67459,370
59372,-155.98169_19.67443,370
59373,-155.98157_19.67424,370
59374,-155.98147_19.67405,370
59375,-155.98138_19.67386,370
59376,-155.98129_19.67367,370
59377,-155.98119_19.67348,370
59378,-155.98110_19.67329,370
59379,-155.98100_19.67310,370
59380,-155.98081_19.67327,370
59381,-155.98064_19.67341,370
59382,-155.98086_19.67359,370
59383,-155.98055_19.67387,370
59384,-155.98052_19.67407,370
59385,-155.98049_19.67427,370
59386,-155.98076_19.67431,370
59387,-155.98079_19.67403,370
59388,-155.98092_19.67382,370
59389,-155.98113_19.67386,370
59390,-155.98126_19.67419,370
59391,-155.98134_19.67447,370
59392,-155.98113_19.67441,370
59393,-155.98420_19.67276,370
59394,-155.98440_19.67268,370
59395,-155.98459_19.67260,370
59396,-155.98478_19.67251,370
59397,-155.98498_19.67243,370
59398,-155.98528_19.67243,370
59399,-155.98517_19.67221,370
59400,-155.98639_19.67248,370
59401,-155.98658_19.67240,370
59402,-155.98676_19.67231,370
59403,-155.98695_19.67224,370
59404,-155.98715_19.67219,370
59405,-155.98735_19.67216,370
59406,-155.98572_19.67223,370
59407,-155.98561_19.67202,370
59408,-155.98551_19.67181,370
59409,-155.98540_19.67159,370
59410,-155.98521_19.67134,370
59411,-155.98540_19.67125,370
59412,-155.98560_19.67117,370
59413,-155.98579_19.67108,370
59414,-155.98599_19.67100,370
59415,-155.98618_19.67091,370
59416,-155.98638_19.67083,370
59417,-155.98646_19.67113,370
59418,-155.98657_19.67135,370
59419,-155.98668_19.67157,370
59420,-155.98679_19.67178,370
59421,-155.98648_19.67190,370
59422,-155.98637_19.67167,370
59423,-155.98626_19.67145,370
59424,-155.98612_19.67125,370
59425,-155.98574_19.67142,370
59426,-155.98583_19.67159,370
59427,-155.98592_19.67177,370
59428,-155.98615_19.67198,370
59429,-155.98594_19.67207,370
59430,-155.98497_19.67086,370
59431,-155.98517_19.67077,370
59432,-155.98536_19.67068,370
59433,-155.98556_19.67060,370
59434,-155.98575_19.67051,370
59435,-155.98595_19.67043,370
59436,-155.98614_19.67034,370
59437,-155.98647_19.67004,370
59438,-155.98657_19.67025,370
59439,-155.98674_19.67058,370
59440,-155.98684_19.67078,370
59441,-155.98696_19.67096,370
59442,-155.98704_19.67114,370
59443,-155.98713_19.67135,370
59444,-155.98722_19.67162,370
59445,-155.98475_19.67489,370
59446,-155.98483_19.67505,370
59447,-155.98493_19.67522,370
59448,-155.98450_19.67503,370
59449,-155.98431_19.67520,370
59450,-155.98413_19.67526,370
59451,-155.98393_19.67530,370
59452,-155.98373_19.67534,370
59453,-155.98353_19.67537,370
59454,-155.98333_19.67539,370
59455,-155.98313_19.67542,370
59456,-155.98292_19.67546,370
59457,-155.98273_19.67548,370
59458,-155.98254_19.67548,370
59459,-155.98260_19.67503,370
59460,-155.98291_19.67505,370
59461,-155.98270_19.67472,370
59462,-155.98263_19.67457,370
59463,-155.98256_19.67442,370
59464,-155.98248_19.67427,370
59465,-155.98241_19.67411,370
59466,-155.98233_19.67396,370
59467,-155.98226_19.67381,370
59468,-155.98218_19.67366,370
59469,-155.98211_19.67351,370
59470,-155.98203_19.67336,370
59471,-155.98196_19.67321,370
59472,-155.98188_19.67306,370
59473,-155.98181_19.67290,370
59474,-155.98173_19.67275,370
59475,-155.98158_19.67245,370
59476,-155.98150_19.67229,370
59477,-155.98197_19.67207,370
59478,-155.98204_19.67223,370
59479,-155.98212_19.67238,370
59480,-155.98219_19.67253,370
59481,-155.98227_19.67268,370
59482,-155.98234_19.67283,370
59483,-155.98242_19.67298,370
59484,-155.98249_19.67314,370
59485,-155.98257_19.67329,370
59486,-155.98264_19.67344,370
59487,-155.98272_19.67359,370
59488,-155.98287_19.67389,370
59489,-155.98294_19.67405,370
59490,-155.98302_19.67420,370
59491,-155.98309_19.67435,370
59492,-155.98317_19.67450,370
59493,-155.98324_19.67465,370
59494,-155.98332_19.67480,370
59495,-155.98339_19.67498,370
59496,-155.98363_19.67491,370
59497,-155.98383_19.67484,370
59498,-155.98365_19.67466,370
59499,-155.98357_19.67450,370
59500,-155.98350_19.67435,370
59501,-155.98343_19.67420,370
59502,-155.98335_19.67405,370
59503,-155.98328_19.67390,370
59504,-155.98320_19.67375,370
59505,-155.98312_19.67360,370
59506,-155.98297_19.67329,370
59507,-155.98290_19.67314,370
59508,-155.98282_19.67299,370
59509,-155.98275_19.67284,370
59510,-155.98267_19.67269,370
59511,-155.98260_19.67253,370
59512,-155.98252_19.67238,370
59513,-155.98245_19.67223,370
59514,-155.98237_19.67208,370
59515,-155.98230_19.67193,370
59516,-155.98276_19.67171,370
59517,-155.98283_19.67187,370
59518,-155.98291_19.67202,370
59519,-155.98298_19.67217,370
59520,-155.98306_19.67232,370
59521,-155.98313_19.67247,370
59522,-155.98321_19.67262,370
59523,-155.98328_19.67278,370
59524,-155.98336_19.67293,370
59525,-155.98343_19.67308,370
59526,-155.98351_19.67323,370
59527,-155.98359_19.67338,370
59528,-155.98366_19.67353,370
59529,-155.98373_19.67368,370
59530,-155.98381_19.67384,370
59531,-155.98389_19.67399,370
59532,-155.98396_19.67414,370
59533,-155.98404_19.67429,370
59534,-155.98411_19.67444,370
59535,-155.98419_19.67459,370
59536,-155.98427_19.67475,370
59537,-155.98452_19.67445,370
59538,-155.98444_19.67429,370
59539,-155.98437_19.67414,370
59540,-155.98429_19.67399,370
59541,-155.98422_19.67384,370
59542,-155.98414_19.67369,370
59543,-155.98407_19.67353,370
59544,-155.98399_19.67338,370
59545,-155.98392_19.67323,370
59546,-155.98384_19.67308,370
59547,-155.98377_19.67293,370
59548,-155.98369_19.67278,370
59549,-155.98362_19.67263,370
59550,-155.98354_19.67247,370
59551,-155.98346_19.67232,370
59552,-155.98339_19.67217,370
59553,-155.98331_19.67202,370
59554,-155.98324_19.67187,370
59555,-155.98309_19.67157,370
59556,-155.98694_19.67009,370
59557,-155.98684_19.66988,370
59558,-155.98677_19.66968,370
59559,-155.98668_19.66950,370
59560,-155.98660_19.66932,370
59561,-155.98651_19.66914,370
59562,-155.98640_19.66984,370
59563,-155.98633_19.66964,370
59564,-155.98623_19.66936,370
59565,-155.98596_19.66941,370
59566,-155.98647_19.66885,370
59567,-155.98626_19.66895,370
59568,-155.98604_19.66908,370
59569,-155.98579_19.66910,370
59570,-155.98563_19.66877,370
59571,-155.98581_19.66860,370
59572,-155.98606_19.66853,370
59573,-155.98627_19.66844,370
59574,-155.98612_19.66813,370
59575,-155.98591_19.66822,370
59576,-155.98569_19.66835,370
59577,-155.98544_19.66837,370
59578,-155.98528_19.66804,370
59579,-155.98545_19.66787,370
59580,-155.98571_19.66780,370
59581,-155.98592_19.66771,370
59582,-155.98636_19.66757,370
59583,-155.98645_19.66775,370
59584,-155.98654_19.66794,370
59585,-155.98663_19.66813,370
59586,-155.98672_19.66832,370
59587,-155.98681_19.66850,370
59588,-155.98690_19.66869,370
59589,-155.98699_19.66888,370
59590,-155.98708_19.66907,370
59591,-155.98717_19.66925,370
59592,-155.98726_19.66944,370
59593,-155.98735_19.66963,370
59594,-155.98744_19.66982,370
59595,-155.98754_19.67001,370
59596,-155.95410_19.65172,194
59597,-155.95589_19.65384,194
59598,-155.95181_19.65719,194
59599,-155.95143_19.65912,194
59600,-155.95634_19.66016,194
59601,-155.95165_19.66285,194
59602,-155.95584_19.66304,194
59603,-155.95871_19.66112,194
59604,-155.95142_19.66591,194
59605,-155.95989_19.66355,194
59606,-155.95471_19.64980,194
59607,-155.95773_19.66132,194
59608,-155.95707_19.65818,194
59609,-155.95657_19.65717,194
59610,-155.95554_19.65697,194
59611,-155.95281_19.65805,194
59612,-155.95208_19.66016,194
59613,-155.95037_19.66091,194
59614,-155.95655_19.65785,194
59615,-155.95572_19.65822,194
59616,-155.95433_19.65428,194
59617,-155.95492_19.65432,194
59618,-155.95525_19.65517,194
59619,-155.95331_19.65661,194
59620,-155.95930_19.66345,194
59621,-155.95897_19.66223,194
59622,-155.95559_19.65427,194
59623,-155.95566_19.65554,194
59624,-155.95492_19.65645,194
59625,-155.95586_19.65605,194
59626,-155.95445_19.66369,194
59627,-155.94761_19.66666,194
59628,-155.94758_19.65616,194
59629,-155.94329_19.66170,194
59630,-155.94284_19.66090,194
59631,-155.94161_19.66186,194
59632,-155.94150_19.66056,194
59633,-155.94072_19.65912,194
59634,-155.94925_19.66118,194
59635,-155.94624_19.66208,194
59636,-155.94734_19.66179,194
59637,-155.94752_19.66096,194
59638,-155.95395_19.65741,194
59639,-155.95466_19.65783,194
59640,-155.95432_19.65834,194
59641,-155.95384_19.65855,194
59642,-155.94556_19.65681,194
59643,-155.94387_19.65846,194
59644,-155.94258_19.65838,194
59645,-155.94523_19.66039,194
59646,-155.94585_19.65961,194
59647,-155.94649_19.65932,194
59648,-155.94711_19.65884,194
59649,-155.94841_19.65890,194
59650,-155.94994_19.65808,194
59651,-155.95085_19.65757,194
59652,-155.94938_19.65622,194
59653,-155.95027_19.65590,194
59654,-155.95128_19.65562,194
59655,-155.95237_19.65541,194
59656,-155.95755_19.65644,205
59657,-155.96217_19.65506,205
59658,-155.96544_19.65319,205
59659,-155.95903_19.65704,205
59660,-155.95839_19.65776,205
59661,-155.96303_19.65568,205
59662,-155.95936_19.65903,205
59663,-155.95956_19.65951,205
59664,-155.96034_19.66045,205
59665,-155.96636_19.65792,205
59666,-155.96412_19.65903,205
59667,-155.96375_19.65888,205
59668,-155.96123_19.66037,205
59669,-155.96236_19.66023,205
59670,-155.96046_19.66141,205
59671,-155.96197_19.66088,205
59672,-155.96125_19.66188,205
59673,-155.96183_19.66242,205
59674,-155.96368_19.66109,205
59675,-155.96777_19.65863,205
59676,-155.97045_19.65666,205
59677,-155.96220_19.65428,205
59678,-155.96919_19.65757,205
59679,-155.95833_19.65559,205
59680,-155.96163_19.65938,205
59681,-155.96248_19.65820,205
59682,-155.96034_19.65974,205
59683,-155.95919_19.66034,205
59684,-155.96401_19.65988,205
59685,-155.96414_19.65331,205
59686,-155.95971_19.65588,205
59687,-155.95993_19.65492,205
59688,-155.96047_19.65729,205
59689,-155.96120_19.65797,205
59690,-155.97844_19.64707,325
59691,-155.98739_19.64844,205
59692,-155.98665_19.64221,325
59693,-155.97343_19.63207,323
59694,-155.97608_19.63298,323
59695,-155.98237_19.63615,324
59696,-155.97846_19.63306,324
59697,-155.97745_19.63201,324
59698,-155.96821_19.64331,323
59699,-155.96641_19.63373,323
59700,-155.96448_19.63406,323
59701,-155.96575_19.63400,323
59702,-155.96661_19.63419,323
59703,-155.96670_19.63497,323
59704,-155.97068_19.63393,323
59705,-155.96861_19.63461,323
59706,-155.95359_19.64354,323
59707,-155.96682_19.64311,323
59708,-155.95591_19.64881,323
59709,-155.95405_19.64512,323
59710,-155.95441_19.64685,323
59711,-155.96033_19.64376,323
59712,-155.95568_19.64376,323
59713,-155.95439_19.64470,323
59714,-155.95405_19.64539,323
59715,-155.95541_19.64327,323
59716,-155.95630_19.64746,323
59717,-155.95599_19.64631,323
59718,-155.95680_19.64824,323
59719,-155.96078_19.64226,323
59720,-155.96546_19.64360,323
59721,-155.96429_19.64403,323
59722,-155.96226_19.64470,323
59723,-155.96129_19.64496,323
59724,-155.96028_19.64503,323
59725,-155.95784_19.64566,323
59726,-155.95971_19.64253,323
59727,-155.95100_19.63412,323
59728,-155.95355_19.63756,323
59729,-155.95587_19.63650,323
59730,-155.95726_19.63650,323
59731,-155.95919_19.63580,323
59732,-155.96337_19.63418,323
59733,-155.95264_19.64046,323
59734,-155.95469_19.64011,323
59735,-155.95849_19.63962,323
59736,-155.96337_19.64054,323
59737,-155.95613_19.64053,323
59738,-155.95439_19.64099,323
59739,-155.95353_19.64284,323
59740,-155.95502_19.64289,323
59741,-155.95398_19.63924,323
59742,-155.95173_19.63640,323
59743,-155.95278_19.63512,323
59744,-155.96300_19.63361,323
59745,-155.95107_19.63479,323
59746,-155.95374_19.63780,323
59747,-155.96408_19.63564,323
59748,-155.95597_19.64200,323
59749,-155.95893_19.64144,323
59750,-155.96364_19.63463,323
59751,-155.96283_19.63490,323
59752,-155.96220_19.63507,323
59753,-155.96163_19.63522,323
59754,-155.96107_19.63539,323
59755,-155.96034_19.63524,323
59756,-155.96021_19.63482,323
59757,-155.96086_19.63472,323
59758,-155.96143_19.63465,323
59759,-155.96203_19.63452,323
59760,-155.96265_19.63438,323
59761,-155.96252_19.63375,323
59762,-155.96206_19.63389,323
59763,-155.96105_19.63406,323
59764,-155.96050_19.63419,323
59765,-155.95913_19.63431,323
59766,-155.96007_19.63367,193
59767,-155.96160_19.63298,323
59768,-155.96197_19.63285,193
59769,-155.96241_19.63263,193
59770,-155.96291_19.63602,323
59771,-155.96154_19.63644,323
59772,-155.96096_19.63669,323
59773,-155.96045_19.63665,323
59774,-155.96042_19.63616,323
59775,-155.96104_19.63599,323
59776,-155.96164_19.63586,323
59777,-155.96216_19.63572,323
59778,-155.96269_19.63552,323
59779,-155.96333_19.63528,323
59780,-155.96401_19.63511,323
59781,-155.96296_19.64085,323
59782,-155.96354_19.64069,323
59783,-155.96495_19.64041,323
59784,-155.96642_19.63954,323
59785,-155.96467_19.63935,323
59786,-155.96386_19.63859,323
59787,-155.96391_19.63909,323
59788,-155.96401_19.63957,323
59789,-155.96410_19.64005,323
59790,-155.96343_19.64012,323
59791,-155.96203_19.64036,323
59792,-155.96198_19.63947,323
59793,-155.96096_19.63967,323
59794,-155.96117_19.64077,323
59795,-155.95052_19.63912,194
59796,-155.94887_19.64097,194
59797,-155.94566_19.64193,194
59798,-155.95280_19.64685,194
59799,-155.94996_19.64775,194
59800,-155.95163_19.64817,194
59801,-155.95002_19.64023,194
59802,-155.94946_19.64852,194
59803,-155.95452_19.64908,194
59804,-155.95247_19.64739,194
59805,-155.95361_19.64818,194
59806,-155.95096_19.64540,194
59807,-155.95081_19.64457,194
59808,-155.94934_19.64666,194
59809,-155.94895_19.64510,194
59810,-155.94649_19.64648,194
59811,-155.94695_19.64554,194
59812,-155.94498_19.64598,194
59813,-155.94266_19.64650,194
59814,-155.94266_19.64766,194
59815,-155.94117_19.64813,194
59816,-155.94086_19.64710,194
59817,-155.93980_19.64789,194
59818,-155.93845_19.64776,194
59819,-155.93634_19.64799,194
59820,-155.93649_19.64854,194
59821,-155.94974_19.64722,194
59822,-155.94706_19.64779,194
59823,-155.94523_19.65001,194
59824,-155.94526_19.64909,194
59825,-155.94497_19.64829,194
59826,-155.94316_19.64868,194
59827,-155.94337_19.64961,194
59828,-155.94346_19.65059,194
59829,-155.94171_19.64995,194
59830,-155.94139_19.64905,194
59831,-155.94075_19.65083,194
59832,-155.93986_19.65098,194
59833,-155.93897_19.65117,194
59834,-155.93834_19.64986,194
59835,-155.93609_19.64994,194
59836,-155.93629_19.65046,194
59837,-155.93652_19.65098,194
59838,-155.93684_19.65149,194
59839,-155.93793_19.65205,194
59840,-155.93621_19.65237,194
59841,-155.95278_19.64570,194
59842,-155.94236_19.63156,193
59843,-155.95110_19.63804,194
59844,-155.94723_19.62891,193
59845,-155.95084_19.63722,194
59846,-155.94965_19.63607,194
59847,-155.94836_19.63537,194
59848,-155.94435_19.63797,194
59849,-155.94898_19.63739,194
59850,-155.94909_19.63479,194
59851,-155.95075_19.63762,194
59852,-155.94767_19.62849,193
59853,-155.94752_19.62620,193
59854,-155.94804_19.63038,193
59855,-155.94707_19.63293,193
59856,-155.94786_19.62773,193
59857,-155.94933_19.62591,193
59858,-155.95319_19.62602,193
59859,-155.95031_19.62784,193
59860,-155.95894_19.62591,193
59861,-155.95899_19.62661,193
59862,-155.94999_19.62693,193
59863,-155.94965_19.62722,193
59864,-155.95145_19.62892,193
59865,-155.95151_19.62997,193
59866,-155.94990_19.63029,193
59867,-155.94889_19.63008,193
59868,-155.94970_19.63057,193
59869,-155.94973_19.63077,193
59870,-155.95599_19.63032,193
59871,-155.95818_19.62986,193
59872,-155.94923_19.62894,193
59873,-155.94916_19.63164,193
59874,-155.94890_19.63211,193
59875,-155.94935_19.63261,193
59876,-155.94981_19.62975,193
59877,-155.96095_19.62948,193
59878,-155.96242_19.63024,193
59879,-155.95090_19.63255,193
59880,-155.94946_19.63301,193
59881,-155.95281_19.62501,193
59882,-155.94890_19.62679,193
59883,-155.94967_19.63197,193
59884,-155.95637_19.62527,193
59885,-155.95833_19.62459,193
59886,-155.95102_19.62516,193
59887,-155.96274_19.62938,193
59888,-155.96225_19.62970,193
59889,-155.96222_19.62911,193
59890,-155.96150_19.62920,193
59891,-155.96145_19.62973,193
59892,-155.96218_19.63075,193
59893,-155.96131_19.63089,193
59894,-155.96136_19.63028,193
59895,-155.96049_19.63036,193
59896,-155.95953_19.63068,193
59897,-155.96198_19.62596,193
59898,-155.96118_19.62608,193
59899,-155.95989_19.62572,193
59900,-155.94932_19.62788,193
59901,-155.96248_19.62841,193
59902,-155.96211_19.62778,193
59903,-155.96290_19.62728,193
59904,-155.95420_19.62881,193
59905,-155.95341_19.62888,193
59906,-155.96126_19.62861,193
59907,-155.96080_19.62797,193
59908,-155.96025_19.62775,193
59909,-155.95980_19.62841,193
59910,-155.95976_19.62714,193
59911,-155.96255_19.62648,193
59912,-155.96241_19.62736,193
59913,-155.96153_19.62673,193
59914,-155.96623_19.62873,323
59915,-155.96924_19.62992,323
59916,-155.96329_19.63083,323
59917,-155.98592_19.62661,371
59918,-155.98548_19.62674,371
59919,-155.98527_19.62681,371
59920,-155.98465_19.62699,371
59921,-155.98430_19.62659,375
59922,-155.98596_19.62613,375
59923,-155.98616_19.62605,375
59924,-155.98924_19.63006,371
59925,-155.98950_19.62957,0
59926,-155.98130_19.61247,328
59927,-155.98228_19.61366,328
59928,-155.98457_19.61836,328
59929,-155.98486_19.61827,328
59930,-155.98516_19.61818,328
59931,-155.98546_19.61809,328
59932,-155.98624_19.61791,328
59933,-155.98585_19.61830,328
59934,-155.98555_19.61838,328
59935,-155.98525_19.61846,328
59936,-155.98466_19.61863,328
59937,-155.99059_19.64097,325
59938,-155.98843_19.63885,325
59939,-155.98865_19.63956,325
59940,-155.98824_19.63948,325
59941,-155.98796_19.63954,325
59942,-155.98791_19.63976,325
59943,-155.98801_19.63999,325
59944,-155.98850_19.64002,325
59945,-155.98833_19.64013,325
59946,-155.98815_19.64023,325
59947,-155.98773_19.64016,325
59948,-155.98769_19.63997,325
59949,-155.98765_19.63979,325
59950,-155.98715_19.63967,325
59951,-155.98724_19.64004,325
59952,-155.98739_19.64047,325
59953,-155.98757_19.64116,325
59954,-155.98827_19.64068,325
59955,-155.98843_19.64057,325
59956,-155.98859_19.64048,325
59957,-155.98875_19.64038,325
59958,-155.98891_19.64029,325
59959,-155.98906_19.64019,325
59960,-155.98922_19.64010,325
59961,-155.98939_19.64000,325
59962,-155.98941_19.64038,325
59963,-155.98925_19.64047,325
59964,-155.98909_19.64057,325
59965,-155.98893_19.64066,325
59966,-155.98862_19.64085,325
59967,-155.98846_19.64095,325
59968,-155.98830_19.64104,325
59969,-155.98802_19.64108,325
59970,-155.98788_19.64179,325
59971,-155.98766_19.64193,325
59972,-155.98770_19.64224,325
59973,-155.98789_19.64211,325
59974,-155.98805_19.64201,325
59975,-155.98819_19.64162,325
59976,-155.98837_19.64151,325
59977,-155.98854_19.64141,325
59978,-155.98871_19.64131,325
59979,-155.98887_19.64122,325
59980,-155.98904_19.64112,325
59981,-155.98920_19.64103,325
59982,-155.98935_19.64094,325
59983,-155.98951_19.64085,325
59984,-155.98966_19.64076,325
59985,-155.98986_19.64107,325
59986,-155.98969_19.64115,325
59987,-155.98954_19.64124,325
59988,-155.98938_19.64132,325
59989,-155.98921_19.64141,325
59990,-155.98904_19.64150,325
59991,-155.98888_19.64159,325
59992,-155.98853_19.64178,325
59993,-155.98835_19.64187,325
59994,-155.98776_19.64270,325
59995,-155.98793_19.64258,325
59996,-155.98809_19.64250,325
59997,-155.98824_19.64242,325
59998,-155.98839_19.64234,325
59999,-155.98855_19.64226,325
60000,-155.98870_19.64218,325
60001,-155.98901_19.64203,325
60002,-155.98917_19.64195,325
60003,-155.98994_19.64155,325
60004,-155.99010_19.64148,325
60005,-155.98194_19.63682,324
60006,-155.98199_19.63701,324
60007,-155.98205_19.63720,324
60008,-155.98210_19.63739,324
60009,-155.98216_19.63757,324
60010,-155.98255_19.63748,324
60011,-155.98250_19.63731,324
60012,-155.98245_19.63715,324
60013,-155.98239_19.63698,324
60014,-155.98232_19.63679,324
60015,-155.98266_19.63672,324
60016,-155.98273_19.63689,324
60017,-155.98278_19.63705,324
60018,-155.98284_19.63722,324
60019,-155.98289_19.63738,324
60020,-155.98329_19.63726,324
60021,-155.98323_19.63708,324
60022,-155.98317_19.63689,324
60023,-155.98310_19.63669,324
60024,-155.98343_19.63662,324
60025,-155.98347_19.63681,324
60026,-155.98353_19.63699,324
60027,-155.98359_19.63718,324
60028,-155.98390_19.63702,324
60029,-155.98407_19.63697,324
60030,-155.98391_19.63675,324
60031,-155.98381_19.63658,324
60032,-155.98414_19.63652,324
60033,-155.98426_19.63666,324
60034,-155.98425_19.63692,324
60035,-155.98442_19.63687,324
60036,-155.98469_19.63680,324
60037,-155.98464_19.63651,324
60038,-155.98490_19.63674,324
60039,-155.98511_19.63669,324
60040,-155.98523_19.63714,324
60041,-155.98506_19.63719,324
60042,-155.98489_19.63724,324
60043,-155.98472_19.63729,324
60044,-155.98439_19.63738,324
60045,-155.98422_19.63743,324
60046,-155.98405_19.63747,324
60047,-155.98388_19.63752,324
60048,-155.98372_19.63757,324
60049,-155.98355_19.63761,324
60050,-155.98338_19.63766,324
60051,-155.98321_19.63771,324
60052,-155.98304_19.63776,324
60053,-155.98287_19.63780,324
60054,-155.98271_19.63785,324
60055,-155.98254_19.63790,324
60056,-155.98220_19.63799,324
60057,-155.98557_19.63706,324
60058,-155.98577_19.63702,324
60059,-155.98598_19.63696,324
60060,-155.98618_19.63690,324
60061,-155.98638_19.63684,324
60062,-155.95969_19.64990,325
60063,-155.95751_19.65065,325
60064,-155.96677_19.65003,325
60065,-155.96580_19.65003,325
60066,-155.96520_19.65037,325
60067,-155.96489_19.65054,325
60068,-155.96457_19.65069,325
60069,-155.96389_19.65107,325
60070,-155.96303_19.65153,325
60071,-155.96026_19.65228,325
60072,-155.96206_19.65191,325
60073,-155.95809_19.65308,325
60074,-155.95871_19.65285,325
