,Uid,Swim_beach
6583,-156.31739_20.85767,True
6584,-156.31754_20.85750,True
6585,-156.31747_20.85729,True
6586,-156.31700_20.85608,True
6587,-156.31693_20.85657,True
6588,-156.31676_20.85667,True
6589,-156.31660_20.85678,True
6590,-156.31668_20.85624,True
6591,-156.31653_20.85635,True
6592,-156.31637_20.85647,True
6593,-156.31645_20.85607,True
6594,-156.31626_20.85625,True
6595,-156.31610_20.85613,True
6596,-156.30770_20.85775,True
6597,-156.31298_20.85831,True
6598,-156.30742_20.85817,True
6599,-156.30801_20.85736,True
6600,-156.31350_20.85849,True
6601,-156.31321_20.85768,True
6602,-156.31361_20.85788,True
6603,-156.31348_20.85757,True
6604,-156.31370_20.85737,True
6605,-156.31389_20.85761,True
6606,-156.31413_20.85746,True
6607,-156.31471_20.85714,True
6608,-156.31493_20.85702,True
6609,-156.31675_20.85728,True
6610,-156.31429_20.85844,True
6611,-156.31656_20.85739,True
6612,-156.31453_20.85824,True
6613,-156.31643_20.85760,True
6614,-156.31584_20.85780,True
6615,-156.31543_20.85803,True
6616,-156.31495_20.85811,True
6617,-156.31503_20.85757,True
6618,-156.31484_20.85768,True
6619,-156.31465_20.85779,True
6620,-156.31446_20.85790,True
6621,-156.31428_20.85801,True
6622,-156.31377_20.85841,True
6623,-156.31620_20.85774,True
6624,-156.31615_20.85742,True
6625,-156.31501_20.85847,True
6626,-156.31520_20.85836,True
6627,-156.31365_20.85826,True
6628,-156.31552_20.85725,True
6629,-156.31565_20.85601,True
6630,-156.31577_20.85615,True
6631,-156.31589_20.85630,True
6632,-156.31602_20.85645,True
6633,-156.31617_20.85660,True
6634,-156.31640_20.85688,True
6635,-156.31618_20.85700,True
6636,-156.31596_20.85714,True
6637,-156.31586_20.85696,True
6638,-156.31574_20.85680,True
6639,-156.31562_20.85664,True
6640,-156.31545_20.85687,True
6641,-156.31524_20.85692,True
6642,-156.31503_20.85669,True
6643,-156.31504_20.85652,True
6644,-156.31526_20.85642,True
6645,-156.31542_20.85631,True
6646,-156.31521_20.85611,True
6647,-156.31502_20.85629,True
6648,-156.30922_20.85621,True
6649,-156.30960_20.85639,True
6650,-156.30986_20.85661,True
6651,-156.31038_20.85705,True
6652,-156.31064_20.85728,True
6653,-156.31091_20.85750,True
6654,-156.31143_20.85794,True
6655,-156.31145_20.85836,True
6656,-156.31120_20.85817,True
6657,-156.31095_20.85795,True
6658,-156.31069_20.85773,True
6659,-156.31042_20.85751,True
6660,-156.31016_20.85729,True
6661,-156.30990_20.85707,True
6662,-156.30964_20.85684,True
6663,-156.30936_20.85662,True
6664,-156.30920_20.85789,True
6665,-156.30846_20.85696,True
6666,-156.31282_20.85780,True
6667,-156.31267_20.85756,True
6668,-156.31232_20.85778,True
6669,-156.31217_20.85747,True
6670,-156.31196_20.85655,True
6671,-156.31226_20.85690,True
6672,-156.31238_20.85712,True
6673,-156.31247_20.85730,True
6674,-156.31016_20.85660,True
6675,-156.31042_20.85675,True
6676,-156.31057_20.85688,True
6677,-156.31073_20.85701,True
6678,-156.31088_20.85714,True
6679,-156.31104_20.85727,True
6680,-156.31119_20.85744,True
6681,-156.31155_20.85773,True
6682,-156.31198_20.85795,True
6683,-156.31165_20.85712,True
6684,-156.31137_20.85705,True
6685,-156.31122_20.85693,True
6686,-156.31162_20.85688,True
6687,-156.31160_20.85666,True
6688,-156.31152_20.85645,True
6689,-156.31130_20.85637,True
6690,-156.31109_20.85653,True
6691,-156.31096_20.85673,True
6692,-156.31080_20.85659,True
6693,-156.31064_20.85646,True
6694,-156.31091_20.85639,True
6695,-156.31108_20.85622,True
6696,-156.31089_20.85611,True
6697,-156.31070_20.85593,True
6698,-156.31053_20.85603,True
6699,-156.31040_20.85619,True
6700,-156.31025_20.85634,True
6701,-156.31006_20.85623,True
6702,-156.31025_20.85601,True
6703,-156.30987_20.85607,True
6704,-156.31148_20.85598,True
6705,-156.31457_20.85611,True
6706,-156.31278_20.85808,True
6707,-156.31805_20.85660,True
6708,-156.31683_20.85657,True
6709,-156.31340_20.85849,True
6710,-156.31351_20.85788,True
6711,-156.31419_20.85844,True
6712,-156.31485_20.85811,True
6713,-156.31455_20.85779,True
6714,-156.31418_20.85801,True
6715,-156.31610_20.85774,True
6716,-156.31491_20.85847,True
6717,-156.31510_20.85836,True
6718,-156.31028_20.85705,True
6719,-156.31059_20.85773,True
6720,-156.31032_20.85751,True
6721,-156.31207_20.85747,True
6722,-156.31070_20.85659,True
6723,-156.31098_20.85622,True
6724,-156.31138_20.85598,True
6725,-156.31252_20.85637,True
6726,-156.31272_20.85637,True
6727,-156.31827_20.85689,True
6728,-156.31847_20.85689,True
6729,-156.31665_20.85728,True
6730,-156.31685_20.85728,True
6731,-156.31542_20.85725,True
6732,-156.31562_20.85725,True
6733,-156.31188_20.85795,True
6734,-156.31208_20.85795,True
6735,-156.31198_20.85805,True
6736,-156.31198_20.85785,True
6737,-156.31188_20.85805,True
6738,-156.30586_20.89641,True
6739,-156.30541_20.89634,True
6740,-156.30469_20.89577,True
6741,-156.31018_20.89425,True
6742,-156.31176_20.89421,True
6743,-156.31317_20.89588,True
6744,-156.31364_20.89462,True
6745,-156.31263_20.89204,True
6746,-156.31142_20.89301,True
6747,-156.31080_20.89348,True
6748,-156.31004_20.89222,True
6749,-156.30903_20.89307,True
6750,-156.30051_20.89114,True
6751,-156.29861_20.89295,True
6752,-156.28429_20.89122,True
6753,-156.28302_20.89322,True
6754,-156.29981_20.89173,True
6755,-156.32112_20.89405,True
6756,-156.32011_20.89254,True
6757,-156.31971_20.89212,True
6758,-156.31936_20.89162,True
6759,-156.28113_20.89189,True
6760,-156.30950_20.89147,True
6761,-156.29640_20.89206,True
6762,-156.29746_20.89325,True
6763,-156.31030_20.89652,True
6764,-156.31049_20.89541,True
6765,-156.31042_20.89485,True
6766,-156.30692_20.89349,True
6767,-156.30077_20.89213,True
6768,-156.30854_20.89388,True
6769,-156.30868_20.89284,True
6770,-156.30800_20.89314,True
6771,-156.30103_20.89545,True
6772,-156.29354_20.89307,True
6773,-156.29407_20.89218,True
6774,-156.28132_20.89277,True
6775,-156.28184_20.89335,True
6776,-156.30379_20.89428,True
6777,-156.30487_20.89423,True
6778,-156.30543_20.89445,True
6779,-156.30588_20.89466,True
6780,-156.30631_20.89478,True
6781,-156.30770_20.89513,True
6782,-156.30821_20.89526,True
6783,-156.30935_20.89554,True
6784,-156.28889_20.89163,True
6785,-156.30576_20.89641,True
6786,-156.30459_20.89577,True
6787,-156.31008_20.89425,True
6788,-156.31354_20.89462,True
6789,-156.31070_20.89348,True
6790,-156.32102_20.89405,True
6791,-156.32001_20.89254,True
6792,-156.31961_20.89212,True
6793,-156.28103_20.89189,True
6794,-156.31020_20.89652,True
6795,-156.30067_20.89213,True
6796,-156.30844_20.89388,True
6797,-156.30790_20.89314,True
6798,-156.30093_20.89545,True
6799,-156.29397_20.89218,True
6800,-156.28174_20.89335,True
6801,-156.30369_20.89428,True
6802,-156.30925_20.89554,True
6803,-156.28419_20.89122,True
6804,-156.28439_20.89122,True
6805,-156.28338_20.89052,True
6806,-156.30682_20.89349,True
6807,-156.30702_20.89349,True
6808,-156.30578_20.89466,True
6809,-156.30598_20.89466,True
6810,-156.30588_20.89476,True
6811,-156.30035_20.89468,True
6812,-156.29913_20.89404,True
6813,-156.29944_20.89573,True
6814,-156.29831_20.89578,True
6815,-156.30029_20.89560,True
6816,-156.29906_20.89481,True
6817,-156.30025_20.89468,True
6818,-156.29934_20.89573,True
6819,-156.30019_20.89560,True
6820,-156.29896_20.89481,True
6821,-156.29903_20.89404,True
6822,-156.29923_20.89404,True
6823,-156.29023_20.89510,True
6824,-156.28819_20.89616,True
6825,-156.28991_20.89564,True
6826,-156.29721_20.89602,True
6827,-156.27760_20.89298,True
6828,-156.29640_20.89377,True
6829,-156.29669_20.89436,True
6830,-156.29703_20.89508,True
6831,-156.29616_20.89607,True
6832,-156.29305_20.89405,True
6833,-156.29552_20.89569,True
6834,-156.29200_20.89600,True
6835,-156.29263_20.89553,True
6836,-156.28033_20.89310,True
6837,-156.29013_20.89510,True
6838,-156.28809_20.89616,True
6839,-156.28981_20.89564,True
6840,-156.29630_20.89377,True
6841,-156.29659_20.89436,True
6842,-156.29606_20.89607,True
6843,-156.28023_20.89310,True
6844,-156.29190_20.89600,True
6845,-156.29210_20.89600,True
6846,-156.29014_20.89645,True
6847,-156.29928_20.89898,True
6848,-156.29442_20.89859,True
6849,-156.32247_20.90106,True
6850,-156.32053_20.90088,True
6851,-156.32272_20.90160,True
6852,-156.32257_20.90173,True
6853,-156.32243_20.90184,True
6854,-156.32223_20.90191,True
6855,-156.31357_20.89993,True
6856,-156.28611_20.89544,True
6857,-156.28656_20.89688,True
6858,-156.28554_20.89819,True
6859,-156.31268_20.89893,True
6860,-156.31375_20.89885,True
6861,-156.31376_20.89944,True
6862,-156.30099_20.89874,True
6863,-156.31301_20.89704,True
6864,-156.28429_20.89408,True
6865,-156.28434_20.89515,True
6866,-156.28454_20.89783,True
6867,-156.27720_20.89571,True
6868,-156.27864_20.89524,True
6869,-156.27809_20.89658,True
6870,-156.27794_20.89730,True
6871,-156.31266_20.90167,True
6872,-156.31342_20.90046,True
6873,-156.30456_20.90039,True
6874,-156.32436_20.89913,True
6875,-156.30067_20.89748,True
6876,-156.30240_20.90032,True
6877,-156.30327_20.89721,True
6878,-156.30166_20.89800,True
6879,-156.31021_20.89707,True
6880,-156.31247_20.89808,True
6881,-156.29354_20.89672,True
6882,-156.29648_20.89742,True
6883,-156.29662_20.89809,True
6884,-156.29680_20.89886,True
6885,-156.30419_20.89683,True
6886,-156.29082_20.89817,True
6887,-156.30188_20.90099,True
6888,-156.30185_20.89861,True
6889,-156.30203_20.90172,True
6890,-156.27904_20.89757,True
6891,-156.27915_20.89702,True
6892,-156.27936_20.89597,True
6893,-156.27961_20.89534,True
6894,-156.28197_20.89857,True
6895,-156.28164_20.89818,True
6896,-156.28127_20.89773,True
6897,-156.28090_20.89713,True
6898,-156.28053_20.89573,True
6899,-156.28130_20.89428,True
6900,-156.28274_20.89734,True
6901,-156.28348_20.89834,True
6902,-156.28377_20.89675,True
6903,-156.28348_20.89501,True
6904,-156.27983_20.89408,True
6905,-156.27894_20.89421,True
6906,-156.27870_20.89344,True
6907,-156.27772_20.89379,True
6908,-156.27820_20.89450,True
6909,-156.27725_20.89491,True
6910,-156.30916_20.89673,True
6911,-156.30853_20.89666,True
6912,-156.30793_20.89660,True
6913,-156.29929_20.89841,True
6914,-156.29897_20.89667,True
6915,-156.29432_20.89859,True
6916,-156.32043_20.90088,True
6917,-156.28646_20.89688,True
6918,-156.31258_20.89893,True
6919,-156.27710_20.89571,True
6920,-156.27799_20.89658,True
6921,-156.31256_20.90167,True
6922,-156.30230_20.90032,True
6923,-156.31237_20.89808,True
6924,-156.29670_20.89886,True
6925,-156.29072_20.89817,True
6926,-156.27894_20.89757,True
6927,-156.27905_20.89702,True
6928,-156.27926_20.89597,True
6929,-156.28043_20.89573,True
6930,-156.28338_20.89834,True
6931,-156.27884_20.89421,True
6932,-156.27762_20.89379,True
6933,-156.27810_20.89450,True
6934,-156.30843_20.89666,True
6935,-156.30783_20.89660,True
6936,-156.29887_20.89667,True
6937,-156.31011_20.89707,True
6938,-156.31031_20.89707,True
6939,-156.29638_20.89742,True
6940,-156.29658_20.89742,True
6941,-156.30409_20.89683,True
6942,-156.30429_20.89683,True
6943,,True
6944,-156.65338_21.00140,True
6945,,True
6946,,True
6947,-156.65036_21.00486,True
6948,-156.64574_21.00125,True
6949,,True
6950,,True
6951,-157.78450_21.31232,True
6952,-157.81671_21.26178,True
6953,-157.78152_21.31592,True
6954,-157.79465_21.29505,True
6955,-157.79517_21.29560,True
6956,-157.80794_21.27527,True
6957,-157.78891_21.30684,True
6958,-157.79458_21.29857,True
6959,-157.80269_21.28517,True
6960,,True
6961,-157.78260_21.31692,True
6962,-157.78224_21.31655,True
6963,,True
6964,-157.80705_21.28331,True
6965,-157.80678_21.28394,True
6966,-157.80757_21.28340,True
6967,-157.80390_21.28834,True
6968,-157.80371_21.28644,True
6969,,True
6970,,True
6971,-157.80092_21.29058,True
6972,-157.80169_21.29040,True
6973,-157.80653_21.28303,True
6974,-157.79869_21.29716,True
6975,-157.80597_21.27715,True
6976,,True
6977,,True
6978,-157.80309_21.29177,True
6979,-157.80989_21.28477,True
6980,,True
6981,,True
6982,,True
6983,,True
6984,,True
6985,-157.79531_21.32920,True
6986,-157.79639_21.32795,True
6987,-157.80368_21.29755,True
6988,-157.81871_21.28348,True
6989,-157.81085_21.28613,True
6990,-157.81080_21.29092,True
6991,-157.81328_21.29229,True
6992,-157.79524_21.31448,True
6993,-157.81874_21.28745,True
6994,,True
6995,,True
6996,-157.79726_21.32985,True
6997,-157.80181_21.31606,True
6998,,True
6999,,True
7000,,True
7001,-157.79975_21.32788,True
7002,-157.79981_21.32770,True
7003,-157.80015_21.32770,True
7004,-157.79993_21.32761,True
7005,-157.80004_21.32743,True
7006,-157.80020_21.32743,True
7007,-157.79858_21.32878,True
7008,-157.80368_21.31752,True
7009,-157.80442_21.31635,True
7010,-157.80419_21.31617,True
7011,,True
7012,,True
7013,,True
7014,-157.79881_21.33067,True
7015,-157.80488_21.31662,True
7016,-157.80501_21.31644,True
7017,-157.80469_21.31644,True
7018,-157.80508_21.31626,True
7019,-157.80487_21.31599,True
7020,-157.82513_21.29536,True
7021,-157.80489_21.31681,True
7022,-157.80469_21.31626,True
7023,,True
7024,,True
7025,,True
7026,-157.69396_21.30505,True
7027,-157.69402_21.30451,True
7028,-157.68424_21.29269,True
7029,,True
7030,,True
7031,-157.81453_21.32970,True
7032,-157.81349_21.33006,True
7033,-157.81401_21.32825,True
7034,-157.81426_21.32807,True
7035,-157.81453_21.32762,True
7036,-157.81426_21.32880,True
7037,-157.81353_21.32861,True
7038,-157.81366_21.32852,True
7039,-157.81483_21.32726,True
7040,-157.81650_21.32556,True
7041,-157.81642_21.32520,True
7042,-157.81558_21.32528,True
7043,-157.81678_21.32484,True
7044,-157.81391_21.32897,True
7045,-157.81502_21.32709,True
7046,-157.81683_21.32538,True
7047,-157.82767_21.30847,True
7048,-157.82830_21.30839,True
7049,-157.82798_21.30830,True
7050,-157.82757_21.30820,True
7051,-157.82908_21.30794,True
7052,-157.82787_21.30811,True
7053,-157.82831_21.30812,True
7054,-157.82885_21.30803,True
7055,-157.82821_21.30803,True
7056,-157.82874_21.30785,True
7057,-157.82919_21.30785,True
7058,-157.82688_21.30973,True
7059,-157.82710_21.30973,True
7060,-157.82756_21.30947,True
7061,-157.82759_21.30893,True
7062,-157.82762_21.30874,True
7063,-157.82843_21.30848,True
7064,-157.82868_21.30839,True
7065,-157.82896_21.30821,True
7066,-157.82651_21.31136,True
7067,-157.82635_21.31081,True
7068,-157.82707_21.31037,True
7069,-157.82652_21.31045,True
7070,-157.82685_21.31027,True
7071,-157.82784_21.31019,True
7072,-157.82654_21.31009,True
7073,-157.82744_21.31001,True
7074,-157.82702_21.31001,True
7075,-157.82921_21.30830,True
7076,-157.81527_21.32655,True
7077,-157.82856_21.30803,True
7078,-157.82790_21.30911,True
7079,-157.83365_21.29316,True
7080,,True
7081,-157.67378_21.29206,True
7082,-157.67385_21.29234,True
7083,,True
7084,,True
7085,-157.82690_21.31461,True
7086,-157.82797_21.31317,True
7087,-157.82817_21.31299,True
7088,-157.82721_21.31389,True
7089,-157.82976_21.31093,True
7090,-157.82935_21.31102,True
7091,-157.82936_21.31083,True
7092,-157.82987_21.31030,True
7093,-157.83122_21.30940,True
7094,-157.83130_21.30922,True
7095,-157.83138_21.30904,True
7096,-157.83154_21.30877,True
7097,-157.83164_21.30850,True
7098,-157.83196_21.30841,True
7099,-157.83182_21.30814,True
7100,-157.82817_21.31209,True
7101,-157.82917_21.31056,True
7102,-157.82975_21.31057,True
7103,-157.83145_21.30886,True
7104,-157.81671_21.32701,True
7105,-157.81710_21.32683,True
7106,-157.81705_21.32665,True
7107,-157.81698_21.32656,True
7108,-157.81711_21.32710,True
7109,-157.81660_21.32664,True
7110,-157.82982_21.30939,True
7111,-157.83157_21.30796,True
7112,-157.83082_21.30768,True
7113,-157.83091_21.30759,True
7114,-157.83161_21.30823,True
7115,-157.82768_21.31272,True
7116,-157.82787_21.31245,True
7117,-157.83001_21.30975,True
7118,-157.68022_21.29555,True
7119,,True
7120,-157.81765_21.32710,True
7121,-157.81722_21.32764,True
7122,-157.83093_21.31012,True
7123,-157.83101_21.30994,True
7124,-157.83207_21.30823,True
7125,-157.83403_21.30635,True
7126,-157.82781_21.31417,True
7127,-157.82868_21.31327,True
7128,-157.82967_21.31138,True
7129,-157.84429_21.30642,True
7130,-157.84550_21.30869,True
7131,-157.83217_21.31040,True
7132,-157.83195_21.31040,True
7133,-157.83519_21.30708,True
7134,-157.82792_21.31561,True
7135,-157.82799_21.31516,True
7136,,True
7137,,True
7138,-158.06306_21.33669,True
7139,,True
7140,-158.04073_21.48843,True
7141,-158.04053_21.48834,True
7142,-158.04031_21.48843,True
7143,-158.04014_21.48825,True
7144,-158.04105_21.48816,True
7145,-158.04033_21.48816,True
7146,-158.04068_21.48807,True
7147,-158.04170_21.48853,True
7148,-158.04102_21.48843,True
7149,-158.04084_21.48816,True
7150,-158.04160_21.48853,True
7151,-158.04092_21.48843,True
7152,-158.04074_21.48816,True
7153,,True
7154,,True
7155,,True
7156,,True
7157,,True
7158,-157.69235_21.32934,True
7159,-157.69208_21.32807,True
7160,-157.69071_21.32743,True
7161,-157.69130_21.32743,True
7162,-157.70199_21.32779,True
7163,,True
7164,-157.69658_21.33389,True
7165,-157.69612_21.33479,True
7166,-157.69661_21.33452,True
7167,-157.69648_21.33434,True
7168,-157.69682_21.33425,True
7169,-157.69701_21.33416,True
7170,-157.69795_21.33417,True
7171,-157.69820_21.33417,True
7172,-157.69636_21.33416,True
7173,-157.69720_21.33407,True
7174,-157.69836_21.33390,True
7175,-157.69766_21.33381,True
7176,-157.69678_21.33380,True
7177,-157.69587_21.33370,True
7178,-157.69685_21.33308,True
7179,-157.69562_21.33370,True
7180,-157.69634_21.33506,True
7181,-157.69599_21.33361,True
7182,-157.69729_21.33344,True
7183,-157.69691_21.33317,True
7184,-157.69532_21.33379,True
7185,-157.69570_21.33415,True
7186,-157.69560_21.33415,True
7187,-157.69790_21.33643,True
7188,-157.69883_21.33607,True
7189,-157.69948_21.33563,True
7190,-157.69738_21.33507,True
7191,-157.69692_21.33497,True
7192,-157.69874_21.33499,True
7193,-157.69844_21.33444,True
7194,-157.69801_21.33661,True
7195,-157.69843_21.33625,True
7196,-157.69708_21.33624,True
7197,-157.69770_21.33615,True
7198,-157.69792_21.33589,True
7199,-157.69683_21.33588,True
7200,-157.69929_21.33581,True
7201,-157.69831_21.33571,True
7202,-157.69667_21.33569,True
7203,-157.69769_21.33552,True
7204,-157.69980_21.33563,True
7205,-157.69654_21.33542,True
7206,-157.69967_21.33545,True
7207,-157.69716_21.33534,True
7208,-157.69898_21.33526,True
7209,-157.69643_21.33524,True
7210,-157.69828_21.33526,True
7211,-157.69936_21.33517,True
7212,-157.69703_21.33516,True
7213,-157.69757_21.33498,True
7214,-157.69617_21.33506,True
7215,-157.69849_21.33499,True
7216,-157.69775_21.33489,True
7217,-157.69797_21.33471,True
7218,-157.69810_21.33444,True
7219,-157.69826_21.33462,True
7220,-157.69599_21.33461,True
7221,-157.69584_21.33442,True
7222,-157.69875_21.33445,True
7223,-157.69862_21.33616,True
7224,-157.69811_21.33580,True
7225,-157.69788_21.33543,True
7226,-157.69806_21.33534,True
7227,-157.69897_21.33472,True
7228,-157.69796_21.33534,True
7229,-157.69624_21.33506,True
7230,-157.69887_21.33472,True
7231,-157.69907_21.33472,True
7232,-157.70114_21.34034,True
7233,-157.70060_21.33952,True
7234,-157.70125_21.33916,True
7235,-157.70206_21.33818,True
7236,-157.70020_21.34096,True
7237,-157.70009_21.34078,True
7238,-157.70074_21.34069,True
7239,-157.69993_21.34060,True
7240,-157.70061_21.34051,True
7241,-157.70133_21.34025,True
7242,-157.70031_21.34006,True
7243,-157.70145_21.34007,True
7244,-157.70189_21.34007,True
7245,-157.70083_21.33988,True
7246,-157.70018_21.33988,True
7247,-157.70177_21.33989,True
7248,-157.70102_21.33979,True
7249,-157.70220_21.33971,True
7250,-157.70119_21.33970,True
7251,-157.70041_21.33961,True
7252,-157.70152_21.33953,True
7253,-157.70079_21.33943,True
7254,-157.70170_21.33935,True
7255,-157.69977_21.33924,True
7256,-157.70093_21.33925,True
7257,-157.70165_21.33890,True
7258,-157.70069_21.33880,True
7259,-157.70183_21.33881,True
7260,-157.70240_21.33863,True
7261,-157.70134_21.33844,True
7262,-157.70227_21.33845,True
7263,-157.70172_21.33826,True
7264,-157.70164_21.34043,True
7265,-157.70157_21.34025,True
7266,-157.70106_21.33934,True
7267,-157.70030_21.33907,True
7268,-157.70146_21.33907,True
7269,-157.70116_21.33853,True
7270,-157.70451_21.33603,True
7271,-157.70136_21.33907,True
7272,-157.70221_21.34034,True
7273,-157.70395_21.34036,True
7274,-157.70331_21.34017,True
7275,-157.70296_21.33963,True
7276,-157.71964_21.33226,True
7277,-157.71802_21.33342,True
7278,-157.70822_21.33687,True
7279,-157.70300_21.34053,True
7280,-157.70181_21.34061,True
7281,-157.70320_21.33999,True
7282,-157.70369_21.33999,True
7283,-157.70356_21.33981,True
7284,-157.70244_21.33971,True
7285,-157.70344_21.33963,True
7286,-157.70285_21.33945,True
7287,-157.70330_21.33945,True
7288,-157.70207_21.33917,True
7289,-157.70283_21.33927,True
7290,-157.70267_21.33899,True
7291,-157.72343_21.33274,True
7292,-157.72087_21.33317,True
7293,-157.72210_21.33264,True
7294,-157.72682_21.33222,True
7295,-157.70100_21.34106,True
7296,-157.70233_21.33953,True
7297,-157.73314_21.33444,True
7298,-157.72274_21.33427,True
7299,-157.71662_21.33594,True
7300,-157.71718_21.33468,True
7301,-157.73143_21.33406,True
7302,-157.72279_21.33653,True
7303,-157.71910_21.33469,True
7304,-157.72366_21.33491,True
7305,-157.72150_21.33417,True
7306,-157.71681_21.33856,True
7307,-157.71160_21.34141,True
7308,-157.72593_21.33664,True
7309,-157.73044_21.33541,True
7310,-157.73507_21.33536,True
7311,-157.73753_21.33592,True
7312,-157.72927_21.33504,True
7313,-157.72039_21.33308,True
7314,-157.72762_21.33656,True
7315,-157.73920_21.33503,True
7316,-157.73709_21.33474,True
7317,,True
7318,-157.73112_21.33072,True
7319,-157.73843_21.33619,True
7320,-157.73761_21.33917,True
7321,-157.71914_21.34156,True
7322,-157.74053_21.33892,True
7323,-157.73593_21.33889,True
7324,-157.74064_21.33964,True
7325,-157.73245_21.33778,True
7326,-157.74378_21.33696,True
7327,-157.74015_21.33657,True
7328,-157.72383_21.34214,True
7329,-157.72511_21.34169,True
7330,-157.72495_21.33835,True
7331,-157.72814_21.33892,True
7332,-157.73086_21.33803,True
7333,-157.72851_21.33747,True
7334,-157.72733_21.33747,True
7335,-157.72652_21.33728,True
7336,-157.73027_21.33704,True
7337,-157.72887_21.33657,True
7338,-157.74095_21.33739,True
7339,-157.74266_21.33623,True
7340,-157.74124_21.33631,True
7341,-157.71984_21.34003,True
7342,-157.71909_21.33948,True
7343,-157.72265_21.33779,True
7344,-157.72756_21.33376,True
7345,-157.71445_21.33990,True
7346,-157.73850_21.33674,True
7347,-157.73859_21.33882,True
7348,-157.73185_21.33885,True
7349,-157.73524_21.33888,True
7350,-157.73641_21.33808,True
7351,-157.73595_21.33870,True
7352,-157.73586_21.33645,True
7353,-157.73642_21.33735,True
7354,-157.73807_21.33700,True
7355,-157.73396_21.33661,True
7356,-157.73691_21.33682,True
7357,-157.73732_21.33655,True
7358,-157.72038_21.33588,True
7359,-157.73614_21.33889,True
7360,-157.72405_21.34133,True
7361,-157.74279_21.33496,True
7362,-157.72249_21.33869,True
7363,-157.72126_21.34085,True
7364,-157.71119_21.33906,True
7365,-157.73569_21.33906,True
7366,-157.72510_21.33384,True
7367,-157.72500_21.33384,True
7368,,True
7369,-157.73722_21.36076,True
7370,-157.72693_21.35670,True
7371,-157.73131_21.35710,True
7372,-157.74017_21.36349,True
7373,-157.73820_21.36248,True
7374,-157.74007_21.36349,True
7375,-157.73997_21.36231,True
7376,-157.73838_21.36131,True
7377,-157.74001_21.36132,True
7378,-157.73727_21.36247,True
7379,-157.73932_21.36159,True
7380,-157.74045_21.36494,True
7381,-157.74088_21.36295,True
7382,,True
7383,-158.13813_21.37441,True
7384,-158.13822_21.37404,True
7385,-158.13898_21.37549,True
7386,-158.13883_21.37531,True
7387,-158.13867_21.37504,True
7388,-158.13853_21.37477,True
7389,-158.13836_21.37423,True
7390,-158.13795_21.37386,True
7391,-158.13796_21.37413,True
7392,-158.13792_21.37350,True
7393,-158.13771_21.37368,True
7394,-158.13766_21.37332,True
7395,-157.74011_21.36665,True
7396,-157.74188_21.36594,True
7397,,True
7398,,True
7399,,True
7400,,True
7401,-158.12845_21.38926,True
7402,-158.12886_21.38818,True
7403,-158.12870_21.38809,True
7404,-158.12855_21.38791,True
7405,-158.12835_21.38782,True
7406,-158.12908_21.38782,True
7407,-158.12892_21.38764,True
7408,-158.12876_21.38755,True
7409,-158.13975_21.38264,True
7410,-158.13991_21.38246,True
7411,-158.14036_21.37948,True
7412,-158.14006_21.37902,True
7413,-158.14114_21.37876,True
7414,-158.14093_21.37894,True
7415,-158.14081_21.37867,True
7416,-158.14040_21.37830,True
7417,-158.14029_21.37803,True
7418,-158.14008_21.37821,True
7419,-158.12839_21.38971,True
7420,-158.12860_21.38962,True
7421,-158.12924_21.38791,True
7422,-158.13107_21.38611,True
7423,-158.13089_21.38584,True
7424,-158.13074_21.38566,True
7425,-158.13123_21.38566,True
7426,-158.13059_21.38557,True
7427,-158.13092_21.38530,True
7428,-158.13076_21.38512,True
7429,-158.13417_21.38496,True
7430,-158.13396_21.38495,True
7431,-158.13349_21.38495,True
7432,-158.13506_21.38478,True
7433,-158.13441_21.38478,True
7434,-158.12820_21.38926,True
7435,-158.13912_21.38200,True
7436,-158.13109_21.38548,True
7437,-158.13330_21.38504,True
7438,-158.13472_21.38442,True
7439,,True
7440,,True
7441,-158.14619_21.38312,True
7442,-158.14606_21.38285,True
7443,-158.14642_21.38294,True
7444,-158.14312_21.38067,True
7445,-158.14277_21.38048,True
7446,-158.14322_21.38012,True
7447,-158.14301_21.37994,True
7448,-158.14112_21.38599,True
7449,-158.12758_21.39016,True
7450,-158.12783_21.38998,True
7451,-158.12735_21.38989,True
7452,-158.12796_21.38980,True
7453,-158.12816_21.38971,True
7454,-158.12743_21.38971,True
7455,-158.12758_21.38953,True
7456,-158.12776_21.38935,True
7457,-158.12797_21.38926,True
7458,-158.13930_21.38679,True
7459,-158.14067_21.38210,True
7460,-158.14037_21.38201,True
7461,-158.14213_21.38111,True
7462,-158.14244_21.38102,True
7463,-158.14267_21.37940,True
7464,-158.14168_21.37867,True
7465,-158.14147_21.37849,True
7466,-158.14127_21.37831,True
7467,-158.14116_21.37804,True
7468,-158.14120_21.38210,True
7469,-158.13787_21.38633,True
7470,,True
7471,,True
7472,,True
7473,-158.14696_21.38358,True
7474,-158.14716_21.38385,True
7475,,True
7476,,True
7477,,True
7478,-157.75723_21.37319,True
7479,,True
7480,,True
7481,-158.17301_21.41722,True
7482,,True
7483,-158.17018_21.42399,True
7484,-158.16922_21.42299,True
7485,-158.17249_21.42201,True
7486,-158.16982_21.42164,True
7487,-158.17303_21.42147,True
7488,-158.17296_21.42120,True
7489,-158.16867_21.42064,True
7490,-158.17290_21.42093,True
7491,-158.17309_21.42165,True
7492,,True
7493,-158.17176_21.42725,True
7494,-158.17306_21.42454,True
