,Uid,RFish_rank
56764,-155.79057_19.94976,2
56765,-155.79076_19.94975,2
56766,-155.79103_19.94979,2
56767,-155.79131_19.94956,2
56768,-155.79110_19.94952,2
56769,-155.79094_19.94942,2
56770,-155.79080_19.94929,2
56771,-155.79084_19.94892,2
56772,-155.79102_19.94894,2
56773,-155.79122_19.94899,2
56774,-155.79145_19.94919,2
56775,-155.79151_19.94903,2
56776,-155.79158_19.94888,2
56777,-155.79165_19.94873,2
56778,-155.79135_19.94869,2
56779,-155.79115_19.94861,2
56780,-155.79095_19.94854,2
56781,-155.79675_19.93813,2
56782,-155.79648_19.93805,2
56783,-155.79653_19.93784,2
56784,-155.79641_19.93736,2
56785,-155.79679_19.93748,2
56786,-155.79711_19.93754,2
56787,-155.79733_19.93767,2
56788,-155.79751_19.93783,2
56789,-155.79729_19.93805,2
56790,-155.79713_19.93827,2
56791,-155.79733_19.93840,2
56792,-155.79752_19.93854,2
56793,-155.79765_19.93872,2
56794,-155.79776_19.93892,2
56795,-155.79773_19.93919,2
56796,-155.79798_19.93917,2
56797,-155.79822_19.93915,2
56798,-155.79801_19.93867,2
56799,-155.79789_19.93845,2
56800,-155.79766_19.93823,2
56801,-155.79788_19.93804,2
56802,-155.79818_19.93818,2
56803,-155.79840_19.93823,2
56804,-155.79865_19.93836,2
56805,-155.79866_19.93864,2
56806,-155.79869_19.93884,2
56807,-155.79862_19.93913,2
56808,-155.79889_19.93912,2
56809,-155.79879_19.94116,2
56810,-155.79881_19.94140,2
56811,-155.79888_19.94167,2
56812,-155.79873_19.94183,2
56813,-155.79841_19.94184,2
56814,-155.79824_19.94170,2
56815,-155.79827_19.94143,2
56816,-155.79827_19.94119,2
56817,-155.79792_19.94168,2
56818,-155.79795_19.94192,2
56819,-155.79732_19.94182,2
56820,-155.79733_19.94163,2
56821,-155.79732_19.94142,2
56822,-155.79731_19.94121,2
56823,-155.79786_19.94236,2
56824,-155.79806_19.94225,2
56825,-155.79826_19.94217,2
56826,-155.79848_19.94215,2
56827,-155.79870_19.94215,2
56828,-155.79893_19.94214,2
56829,-155.79852_19.94268,2
56830,-155.79830_19.94272,2
56831,-155.79824_19.94316,2
56832,-155.79852_19.94301,2
56833,-155.79887_19.94300,2
56834,-155.79883_19.94323,2
56835,-155.79870_19.94346,2
56836,-155.79854_19.94365,2
56837,-155.87709_19.93631,3
56838,-155.87619_19.93505,3
56839,-155.87596_19.93429,3
56840,-155.87455_19.93358,3
56841,-155.87955_19.92804,3
56842,-155.83660_19.97247,2
56843,-155.83699_19.97250,2
56844,-155.84327_19.97004,2
56845,-155.84308_19.97025,2
56846,-155.84289_19.97046,2
56847,-155.84269_19.97068,2
56848,-155.84247_19.97089,2
56849,-155.84222_19.97108,2
56850,-155.84198_19.97125,2
56851,-155.84042_19.97235,2
56852,-155.84064_19.97159,2
56853,-155.84087_19.97142,2
56854,-155.84119_19.97119,2
56855,-155.84166_19.97086,2
56856,-155.84189_19.97069,2
56857,-155.84212_19.97053,2
56858,-155.84269_19.96993,2
56859,-155.84712_19.96765,2
56860,-155.84687_19.96772,2
56861,-155.84628_19.96794,2
56862,-155.84592_19.96813,2
56863,-155.84568_19.96829,2
56864,-155.84534_19.96850,2
56865,-155.84510_19.96866,2
56866,-155.84438_19.96913,2
56867,-155.84414_19.96929,2
56868,-155.84390_19.96944,2
56869,-155.84349_19.96980,2
56870,-155.84332_19.96924,2
56871,-155.84408_19.96872,2
56872,-155.84432_19.96856,2
56873,-155.84480_19.96825,2
56874,-155.84504_19.96810,2
56875,-155.84562_19.96772,2
56876,-155.84587_19.96756,2
56877,-155.84671_19.96716,2
56878,-155.84702_19.96712,2
56879,-155.84764_19.96708,2
56880,-155.85298_19.96578,2
56881,-155.85276_19.96595,2
56882,-155.85243_19.96619,2
56883,-155.85219_19.96635,2
56884,-155.85196_19.96651,2
56885,-155.85002_19.96750,2
56886,-155.84975_19.96751,2
56887,-155.84950_19.96753,2
56888,-155.84927_19.96751,2
56889,-155.84904_19.96700,2
56890,-155.84934_19.96698,2
56891,-155.84963_19.96696,2
56892,-155.84991_19.96695,2
56893,-155.85022_19.96692,2
56894,-155.85094_19.96660,2
56895,-155.85117_19.96644,2
56896,-155.85165_19.96611,2
56897,-155.85212_19.96579,2
56898,-155.85269_19.96540,2
56899,-155.85293_19.96523,2
56900,-155.85340_19.96491,2
56901,-155.85364_19.96475,2
56902,-155.85408_19.96442,2
56903,-155.85719_19.96059,2
56904,-155.85704_19.96083,2
56905,-155.85689_19.96107,2
56906,-155.85674_19.96130,2
56907,-155.85659_19.96154,2
56908,-155.85644_19.96178,2
56909,-155.85623_19.96212,2
56910,-155.85608_19.96236,2
56911,-155.85563_19.96307,2
56912,-155.85533_19.96354,2
56913,-155.85518_19.96378,2
56914,-155.85489_19.96425,2
56915,-155.85472_19.96450,2
56916,-155.85430_19.96419,2
56917,-155.85473_19.96353,2
56918,-155.85502_19.96305,2
56919,-155.85517_19.96281,2
56920,-155.85532_19.96258,2
56921,-155.85547_19.96234,2
56922,-155.85563_19.96210,2
56923,-155.85599_19.96153,2
56924,-155.85614_19.96129,2
56925,-155.85674_19.96034,2
56926,-155.85689_19.96010,2
56927,-155.85720_19.95961,2
56928,-155.85742_19.95915,2
56929,-155.85747_19.95890,2
56930,-155.88160_19.92467,3
56931,-155.87799_19.92551,3
56932,-155.87854_19.91571,4
56933,-155.88417_19.92927,3
56934,-155.88171_19.92631,3
56935,-155.86495_19.76673,4
56936,-155.93596_19.84812,3
56937,-155.92285_19.85489,3
56938,-155.92644_19.85239,3
56939,-155.90457_19.88742,3
56940,-155.90509_19.89198,3
56941,-155.84228_19.81526,4
56942,-155.84094_19.81457,3
56943,-155.84461_19.81464,3
56944,-155.84405_19.81480,3
56945,-155.84390_19.81422,4
56946,-155.84288_19.81677,3
56947,-155.83407_19.81969,3
56948,-155.83582_19.81971,3
56949,-155.84381_19.81529,3
56950,-155.83505_19.81978,3
56951,-155.83815_19.81948,3
56952,-155.83525_19.81931,3
56953,-155.84347_19.81337,4
56954,-155.83844_19.81914,3
56955,-155.83884_19.81921,3
56956,-155.84092_19.80988,3
56957,-155.84039_19.80958,4
56958,-155.83852_19.80852,3
56959,-155.83556_19.80959,4
56960,-155.84111_19.81115,3
56961,-155.83850_19.80953,4
56962,-155.83558_19.81428,4
56963,-155.83830_19.81724,4
56964,-155.92913_19.74327,3
56965,-155.96318_19.75675,3
56966,-155.97437_19.75588,3
56967,-156.03940_19.78078,4
56968,-155.98434_19.73938,4
56969,-155.97710_19.74025,4
56970,-155.97733_19.73957,4
56971,-155.98137_19.74745,4
56972,-155.97645_19.74087,4
56973,-155.97710_19.74091,4
56974,-155.97774_19.74095,4
56975,-155.96922_19.75301,3
56976,-155.97099_19.75041,3
56977,-155.97861_19.73797,4
56978,-155.97911_19.73781,4
56979,-155.97925_19.73756,4
56980,-155.98006_19.73750,4
56981,-155.97979_19.73770,4
56982,-155.97939_19.73817,4
56983,-155.97924_19.73845,4
56984,-155.97963_19.73835,4
56985,-155.97988_19.73813,4
56986,-155.97963_19.73894,4
56987,-155.97933_19.73885,4
56988,-155.97838_19.73853,4
56989,-155.97800_19.73857,4
56990,-155.97810_19.73836,4
56991,-155.97817_19.73790,4
56992,-155.97783_19.73758,4
56993,-155.97777_19.73780,4
56994,-155.97771_19.73802,4
56995,-155.97759_19.73847,4
56996,-155.97723_19.73840,4
56997,-155.97739_19.73784,4
56998,-155.97744_19.73765,4
56999,-155.97827_19.73715,4
57000,-155.97964_19.73876,4
57001,-155.97981_19.73740,4
57002,-155.98115_19.73785,4
57003,-155.98171_19.73800,4
57004,-155.98199_19.73808,4
57005,-155.98227_19.73816,4
57006,-155.98255_19.73823,4
57007,-155.98301_19.73899,4
57008,-155.98274_19.73958,4
57009,-155.98133_19.73929,4
57010,-155.98105_19.73922,4
57011,-155.98077_19.73914,4
57012,-155.98048_19.73907,4
57013,-155.97992_19.73892,4
57014,-155.98015_19.73847,4
57015,-155.98047_19.73854,4
57016,-155.98075_19.73862,4
57017,-155.98103_19.73870,4
57018,-155.98131_19.73878,4
57019,-155.98159_19.73886,4
57020,-155.98187_19.73894,4
57021,-155.98245_19.73909,4
57022,-155.98226_19.73866,4
57023,-155.98198_19.73858,4
57024,-155.98142_19.73842,4
57025,-155.98255_19.73884,4
57026,-155.97988_19.83955,3
57027,-155.97924_19.84104,3
57028,-155.97797_19.84236,3
57029,-155.97691_19.84073,3
57030,-155.97668_19.84098,3
57031,-155.97444_19.84426,3
57032,-155.97628_19.72280,3
57033,-155.97330_19.72311,4
57034,-155.97667_19.72385,3
57035,-155.97399_19.72512,4
57036,-155.97559_19.72617,4
57037,-155.97792_19.72809,3
57038,-155.97482_19.73088,4
57039,-155.96960_19.72903,4
57040,-155.97327_19.72753,4
57041,-155.96858_19.72721,4
57042,-155.96977_19.72538,4
57043,-155.96955_19.72370,4
57044,-155.97641_19.72884,3
57045,-155.97643_19.72997,3
57046,-155.98796_19.73091,3
57047,-155.97961_19.73082,3
57048,-155.97955_19.72876,3
57049,-155.97952_19.72971,3
57050,-155.97840_19.73051,3
57051,-155.97846_19.72878,3
57052,-155.97839_19.72969,3
57053,-155.97912_19.73222,3
57054,-155.97912_19.73201,3
57055,-155.97913_19.73162,3
57056,-155.97967_19.73234,3
57057,-155.97969_19.73212,3
57058,-155.97968_19.73192,3
57059,-155.97958_19.73168,3
57060,-155.97980_19.73169,3
57061,-155.98474_19.72885,3
57062,-155.98553_19.72974,3
57063,-155.98609_19.72883,3
57064,-155.97500_19.71469,3
57065,-155.97469_19.71533,3
57066,-155.97183_19.72182,4
57067,-155.97522_19.71720,3
57068,-155.98297_19.71351,3
57069,-155.98159_19.71435,3
57070,-155.98167_19.71545,3
57071,-155.99057_19.72156,3
57072,-155.97801_19.71690,3
57073,-155.99109_19.71684,3
57074,-155.97942_19.71326,3
57075,-155.97904_19.71271,3
57076,-155.97756_19.71513,3
57077,-155.97748_19.71753,3
57078,-155.97947_19.72186,3
57079,-155.97912_19.72145,3
57080,-155.97938_19.72070,3
57081,-155.98846_19.71590,3
57082,-155.98913_19.71591,3
57083,-155.98986_19.71602,3
57084,-155.98931_19.71641,3
57085,-155.98851_19.71648,3
57086,-155.98825_19.71716,3
57087,-155.98912_19.71708,3
57088,-155.98990_19.71700,3
57089,-155.99046_19.71677,3
57090,-155.99071_19.71615,3
57091,-155.99077_19.71548,3
57092,-155.99009_19.71530,3
57093,-155.98941_19.71521,3
57094,-155.98878_19.71515,3
57095,-155.98611_19.71486,3
57096,-155.98674_19.71493,3
57097,-155.98738_19.71499,3
57098,-155.98816_19.71508,3
57099,-155.98746_19.71586,3
57100,-155.98771_19.71656,3
57101,-155.98680_19.71633,3
57102,-155.98671_19.71558,3
57103,-155.98567_19.71549,3
57104,-155.98569_19.71596,3
57105,-155.98575_19.71639,3
57106,-155.98579_19.71679,3
57107,-155.98758_19.71722,3
57108,-155.98687_19.71730,3
57109,-155.98615_19.71737,3
57110,-155.98540_19.71746,3
57111,-155.98449_19.71750,3
57112,-155.98361_19.71738,3
57113,-155.98276_19.71664,3
57114,-155.98349_19.71671,3
57115,-155.98421_19.71678,3
57116,-155.98495_19.71684,3
57117,-155.98098_19.71710,3
57118,-155.98108_19.71646,3
57119,-155.97940_19.71634,4
57120,-155.97847_19.71623,3
57121,-155.98730_19.72128,3
57122,-155.98622_19.72158,3
57123,-155.98305_19.72116,3
57124,-155.98890_19.72150,3
57125,-155.98625_19.72094,3
57126,-155.98434_19.71983,3
57127,-155.98385_19.71979,3
57128,-155.98340_19.71974,3
57129,-155.98109_19.71295,3
57130,-155.97360_19.70523,3
57131,-155.97093_19.71054,4
57132,-155.96755_19.70844,4
57133,-155.97190_19.70613,3
57134,-155.97351_19.70629,3
57135,-155.96911_19.70580,4
57136,-155.96701_19.70595,4
57137,-155.97529_19.71156,3
57138,-155.97278_19.71164,3
57139,-155.97393_19.71292,3
57140,-155.98067_19.70401,4
57141,-155.98291_19.70328,3
57142,-155.98387_19.70310,3
57143,-155.98497_19.70355,3
57144,-155.98429_19.70382,3
57145,-155.98310_19.70418,3
57146,-155.98291_19.70386,3
57147,-155.98471_19.70503,4
57148,-155.98383_19.70474,3
57149,-155.98331_19.70484,3
57150,-155.98540_19.70478,3
57151,-155.97725_19.70793,4
57152,-155.98503_19.70542,4
57153,-155.97778_19.71095,3
57154,-155.98428_19.70466,3
57155,-155.98378_19.70563,4
57156,-155.97810_19.71147,3
57157,-155.98359_19.70399,3
57158,-155.97710_19.70738,4
57159,-155.98211_19.70383,3
57160,-155.97846_19.71105,3
57161,-155.98563_19.71243,3
57162,-155.97595_19.69208,3
57163,-155.97966_19.69807,3
57164,-155.97793_19.69535,3
57165,-155.97917_19.69504,3
57166,-155.97832_19.69359,3
57167,-155.97723_19.69384,3
57168,-155.97713_19.69321,3
57169,-155.97838_19.69306,3
57170,-155.97842_19.69254,3
57171,-155.97682_19.69270,3
57172,-155.97625_19.69636,3
57173,-155.97406_19.69681,3
57174,-155.97890_19.69698,3
57175,-155.97556_19.70020,3
57176,-155.97739_19.69437,3
57177,-155.97701_19.69347,3
57178,-155.97614_19.69339,3
57179,-155.97790_19.69475,3
57180,-155.97439_19.69731,3
57181,-155.97928_19.69399,3
57182,-155.97988_19.69589,3
57183,-155.97626_19.69377,3
57184,-155.97626_19.69588,3
57185,-155.97628_19.69401,3
57186,-155.97561_19.70056,3
57187,-155.97802_19.70001,3
57188,-155.98067_19.70160,3
57189,-155.97499_19.69778,3
57190,-155.97805_19.69936,3
57191,-155.97354_19.69302,3
57192,-155.97481_19.69270,3
57193,-155.97971_19.70121,3
57194,-155.98202_19.70174,3
57195,-155.97778_19.70119,3
57196,-155.97472_19.69931,3
57197,-155.97409_19.70013,3
57198,-155.97620_19.70295,4
57199,-155.97539_19.69190,3
57200,-155.97287_19.69168,2
57201,-155.97331_19.69162,2
57202,-155.97374_19.69154,2
57203,-155.97549_19.70290,4
57204,-155.97501_19.70282,4
57205,-155.97441_19.70290,4
57206,-155.97381_19.70158,4
57207,-155.97403_19.69514,3
57208,-155.97470_19.69507,3
57209,-155.97745_19.69649,3
57210,-155.97453_19.70239,4
57211,-155.97337_19.69803,3
57212,-155.98113_19.72567,4
57213,-155.98114_19.72585,4
57214,-155.98115_19.72604,4
57215,-155.98118_19.72653,4
57216,-155.98116_19.72673,4
57217,-155.98114_19.72691,4
57218,-155.98101_19.72714,4
57219,-155.98124_19.72714,4
57220,-155.98118_19.72758,4
57221,-155.98074_19.72742,4
57222,-155.98066_19.72710,4
57223,-155.98073_19.72679,4
57224,-155.98087_19.72616,4
57225,-155.98085_19.72574,4
57226,-155.98063_19.72580,3
57227,-155.98056_19.72619,3
57228,-155.98048_19.72655,3
57229,-155.98044_19.72673,3
57230,-155.98040_19.72691,3
57231,-155.98036_19.72709,3
57232,-155.98027_19.72727,3
57233,-155.98052_19.72759,3
57234,-155.98063_19.72775,4
57235,-155.98079_19.72787,4
57236,-155.98099_19.72792,4
57237,-155.98119_19.72792,4
57238,-155.98094_19.72839,4
57239,-155.98069_19.72837,4
57240,-155.98035_19.72813,3
57241,-155.98013_19.72795,3
57242,-155.98006_19.72771,3
57243,-155.98017_19.72829,3
57244,-155.98002_19.72842,3
57245,-155.97973_19.72850,3
57246,-155.97965_19.72828,3
57247,-155.97968_19.72804,3
57248,-155.97967_19.72782,3
57249,-155.97967_19.72742,3
57250,-155.97966_19.72659,3
57251,-155.97994_19.72688,3
57252,-155.97998_19.72669,3
57253,-155.98010_19.72609,3
57254,-155.98013_19.72590,3
57255,-155.98016_19.72573,3
57256,-155.98010_19.72554,3
57257,-155.98013_19.72535,3
57258,-155.98031_19.72530,3
57259,-155.98073_19.72532,4
57260,-155.98094_19.72532,4
57261,-155.98136_19.72532,4
57262,-155.97920_19.72655,3
57263,-155.98158_19.72532,4
57264,-155.98179_19.72532,4
57265,-155.98200_19.72531,4
57266,-155.98241_19.72536,3
57267,-155.98285_19.72584,3
57268,-155.98269_19.72596,3
57269,-155.98258_19.72613,3
57270,-155.98254_19.72632,3
57271,-155.98255_19.72652,3
57272,-155.98255_19.72671,3
57273,-155.98256_19.72709,3
57274,-155.98256_19.72747,3
57275,-155.98254_19.72764,3
57276,-155.98231_19.72788,3
57277,-155.98248_19.72793,3
57278,-155.98266_19.72791,3
57279,-155.98266_19.72834,3
57280,-155.98223_19.72834,3
57281,-155.98191_19.72834,4
57282,-155.98169_19.72837,4
57283,-155.98145_19.72838,4
57284,-155.98138_19.72791,4
57285,-155.98158_19.72791,4
57286,-155.98178_19.72783,4
57287,-155.98194_19.72767,4
57288,-155.98203_19.72748,3
57289,-155.98202_19.72729,3
57290,-155.98202_19.72710,3
57291,-155.98202_19.72693,3
57292,-155.98201_19.72675,3
57293,-155.98201_19.72657,3
57294,-155.98201_19.72621,3
57295,-155.98203_19.72603,3
57296,-155.98227_19.72578,3
57297,-155.98208_19.72575,3
57298,-155.98190_19.72576,4
57299,-155.98163_19.72567,4
57300,-155.98163_19.72585,4
57301,-155.98164_19.72621,4
57302,-155.98164_19.72639,4
57303,-155.98165_19.72693,4
57304,-155.98166_19.72711,4
57305,-155.98164_19.72756,4
57306,-155.98139_19.72760,4
57307,-155.97883_19.72467,3
57308,-155.97884_19.72448,3
57309,-155.97908_19.72469,3
57310,-155.97911_19.72452,3
57311,-155.97932_19.72454,3
57312,-155.97939_19.72469,3
57313,-155.97959_19.72463,3
57314,-155.97976_19.72463,3
57315,-155.97994_19.72463,3
57316,-155.98012_19.72464,3
57317,-155.98031_19.72465,3
57318,-155.98051_19.72466,3
57319,-155.98071_19.72465,4
57320,-155.98091_19.72464,4
57321,-155.98111_19.72462,4
57322,-155.98129_19.72460,4
57323,-155.98147_19.72459,4
57324,-155.98165_19.72456,4
57325,-155.98184_19.72454,4
57326,-155.98202_19.72451,4
57327,-155.98220_19.72449,3
57328,-155.98238_19.72447,3
57329,-155.98256_19.72445,3
57330,-155.98261_19.72502,3
57331,-155.98257_19.72483,3
57332,-155.98234_19.72495,3
57333,-155.98217_19.72496,3
57334,-155.98199_19.72497,4
57335,-155.98181_19.72498,4
57336,-155.98164_19.72499,4
57337,-155.98145_19.72500,4
57338,-155.98125_19.72501,4
57339,-155.98104_19.72502,4
57340,-155.98059_19.72503,3
57341,-155.98037_19.72503,3
57342,-155.98014_19.72503,3
57343,-155.97991_19.72503,3
57344,-155.97967_19.72504,3
57345,-155.97942_19.72505,3
57346,-155.97916_19.72506,3
57347,-155.97889_19.72506,3
57348,-155.98272_19.72443,3
57349,-155.98288_19.72441,3
57350,-155.98324_19.72436,3
57351,-155.98357_19.72436,3
57352,-155.98379_19.72437,3
57353,-155.98399_19.72439,3
57354,-155.98417_19.72442,3
57355,-155.98434_19.72446,3
57356,-155.98452_19.72458,3
57357,-155.98471_19.72464,3
57358,-155.98463_19.72436,3
57359,-155.98490_19.72434,3
57360,-155.98518_19.72437,3
57361,-155.98507_19.72464,3
57362,-155.98525_19.72463,3
57363,-155.98543_19.72462,3
57364,-155.98553_19.72436,3
57365,-155.98559_19.72503,3
57366,-155.98538_19.72504,3
57367,-155.98517_19.72505,3
57368,-155.98494_19.72505,3
57369,-155.98472_19.72504,3
57370,-155.98453_19.72502,3
57371,-155.98435_19.72499,3
57372,-155.98390_19.72501,3
57373,-155.98386_19.72479,3
57374,-155.98361_19.72490,3
57375,-155.98361_19.72508,3
57376,-155.98316_19.72508,3
57377,-155.98316_19.72491,3
57378,-155.98285_19.72502,3
57379,-155.98598_19.72440,3
57380,-155.98622_19.72454,3
57381,-155.98641_19.72457,3
57382,-155.98660_19.72461,3
57383,-155.98728_19.72473,3
57384,-155.98756_19.72475,3
57385,-155.98784_19.72474,3
57386,-155.98810_19.72472,3
57387,-155.98834_19.72471,3
57388,-155.98857_19.72469,3
57389,-155.98879_19.72468,3
57390,-155.98900_19.72467,3
57391,-155.98921_19.72465,3
57392,-155.98922_19.72506,3
57393,-155.98900_19.72506,3
57394,-155.98878_19.72507,3
57395,-155.98854_19.72507,3
57396,-155.98830_19.72507,3
57397,-155.98804_19.72508,3
57398,-155.98776_19.72508,3
57399,-155.98744_19.72508,3
57400,-155.98714_19.72506,3
57401,-155.98689_19.72505,3
57402,-155.98666_19.72503,3
57403,-155.98609_19.72500,3
57404,-155.98591_19.72500,3
57405,-155.98953_19.72464,3
57406,-155.98989_19.72458,3
57407,-155.98994_19.72479,3
57408,-155.99012_19.72464,3
57409,-155.99018_19.72488,3
57410,-155.99036_19.72491,3
57411,-155.99053_19.72491,3
57412,-155.99074_19.72490,3
57413,-155.99037_19.72461,3
57414,-155.99047_19.72446,3
57415,-155.99079_19.72445,3
57416,-155.99097_19.72452,3
57417,-155.99146_19.72483,3
57418,-155.99152_19.72506,3
57419,-155.99129_19.72503,3
57420,-155.99099_19.72511,3
57421,-155.98988_19.72512,3
57422,-155.98957_19.72507,3
57423,-155.97702_19.71075,3
57424,-155.97706_19.71091,3
57425,-155.97709_19.71106,3
57426,-155.97679_19.71093,3
57427,-155.97663_19.71096,3
57428,-155.97715_19.71133,3
57429,-155.97692_19.71150,4
57430,-155.97677_19.71151,4
57431,-155.97661_19.71153,4
57432,-155.97629_19.71155,3
57433,-155.97591_19.71154,3
57434,-155.97675_19.71187,4
57435,-155.97701_19.71388,4
57436,-155.97763_19.71390,3
57437,-155.97750_19.71346,4
57438,-155.97749_19.71302,4
57439,-155.97640_19.70351,4
57440,-155.97624_19.70459,4
57441,-155.97625_19.70478,4
57442,-155.97625_19.70495,4
57443,-155.97625_19.70513,4
57444,-155.97624_19.70531,4
57445,-155.97633_19.70588,4
57446,-155.97528_19.70621,4
57447,-155.97543_19.70509,4
57448,-155.97594_19.70469,4
57449,-155.97576_19.70470,4
57450,-155.97558_19.70471,4
57451,-155.97541_19.70472,4
57452,-155.97523_19.70473,4
57453,-155.97506_19.70474,4
57454,-155.97488_19.70475,4
57455,-155.97471_19.70476,4
57456,-155.97454_19.70480,4
57457,-155.97450_19.70427,4
57458,-155.97468_19.70427,4
57459,-155.97485_19.70426,4
57460,-155.97503_19.70425,4
57461,-155.97520_19.70424,4
57462,-155.97538_19.70423,4
57463,-155.97555_19.70422,4
57464,-155.97573_19.70421,4
57465,-155.97590_19.70420,4
57466,-155.97518_19.70364,4
57467,-155.97579_19.70357,4
57468,-155.97472_19.70544,4
57469,-155.97460_19.70365,4
57470,-155.97935_19.70413,4
57471,-155.97897_19.70516,4
57472,-155.97891_19.70469,4
57473,-155.97889_19.70420,4
57474,-155.97886_19.70372,4
57475,-155.97885_19.70347,4
57476,-155.97884_19.70319,4
57477,-155.97849_19.70321,4
57478,-155.97850_19.70349,4
57479,-155.97850_19.70374,4
57480,-155.97851_19.70398,4
57481,-155.97851_19.70422,4
57482,-155.97861_19.70518,4
57483,-155.97699_19.70360,3
57484,-155.97709_19.70466,3
57485,-155.97686_19.70506,4
57486,-155.97668_19.69950,3
57487,-155.97611_19.69934,3
57488,-155.97596_19.69965,3
57489,-155.97602_19.70033,3
57490,-155.97658_19.70038,3
57491,-155.97658_19.70062,3
57492,-155.97658_19.70087,3
57493,-155.97658_19.70112,3
57494,-155.97613_19.70059,3
57495,-155.97618_19.70083,3
57496,-155.97622_19.70109,3
57497,-155.97640_19.70154,3
57498,-155.97640_19.70195,4
57499,-155.97644_19.70225,4
57500,-155.97676_19.69665,3
57501,-155.97681_19.69692,3
57502,-155.97677_19.69741,3
57503,-155.97679_19.69764,3
57504,-155.97682_19.69790,3
57505,-155.97684_19.69820,3
57506,-155.97674_19.69846,3
57507,-155.97668_19.69865,3
57508,-155.97676_19.69911,3
57509,-155.97644_19.69814,3
57510,-155.97635_19.69787,3
57511,-155.97635_19.69759,3
57512,-155.97634_19.69701,3
57513,-155.97641_19.69673,3
57514,-155.97608_19.69712,3
57515,-155.97826_19.72220,4
57516,-155.97854_19.72232,4
57517,-155.97886_19.72229,3
57518,-155.97915_19.72228,3
57519,-155.98007_19.72226,3
57520,-155.98033_19.72229,3
57521,-155.98059_19.72232,3
57522,-155.98085_19.72234,4
57523,-155.98162_19.72231,4
57524,-155.98188_19.72230,4
57525,-155.98214_19.72230,3
57526,-155.98240_19.72230,3
57527,-155.98268_19.72231,3
57528,-155.98323_19.72223,3
57529,-155.98364_19.72220,3
57530,-155.98392_19.72219,3
57531,-155.98421_19.72216,3
57532,-155.98449_19.72214,3
57533,-155.98477_19.72212,3
57534,-155.98533_19.72213,3
57535,-155.98561_19.72214,3
57536,-155.98560_19.72283,3
57537,-155.98532_19.72281,3
57538,-155.98476_19.72278,3
57539,-155.98448_19.72280,3
57540,-155.98419_19.72282,3
57541,-155.98363_19.72285,3
57542,-155.98323_19.72288,3
57543,-155.98296_19.72289,3
57544,-155.98268_19.72291,3
57545,-155.98214_19.72294,3
57546,-155.98159_19.72297,4
57547,-155.98132_19.72299,4
57548,-155.98105_19.72300,4
57549,-155.98050_19.72301,3
57550,-155.98022_19.72300,3
57551,-155.97996_19.72298,3
57552,-155.97963_19.72285,3
57553,-155.97925_19.72283,3
57554,-155.97877_19.72283,3
57555,-155.97844_19.72281,4
57556,-155.97877_19.72340,3
57557,-155.97883_19.72369,3
57558,-155.97949_19.72336,3
57559,-155.98022_19.72354,3
57560,-155.98077_19.72356,4
57561,-155.98104_19.72355,4
57562,-155.98131_19.72352,4
57563,-155.98159_19.72349,4
57564,-155.98186_19.72347,4
57565,-155.98213_19.72345,3
57566,-155.98240_19.72344,3
57567,-155.98268_19.72342,3
57568,-155.98390_19.72334,3
57569,-155.98419_19.72333,3
57570,-155.98447_19.72332,3
57571,-155.98475_19.72331,3
57572,-155.98532_19.72335,3
57573,-155.98560_19.72338,3
57574,-155.98558_19.72403,3
57575,-155.98530_19.72399,3
57576,-155.98502_19.72397,3
57577,-155.98474_19.72396,3
57578,-155.98446_19.72396,3
57579,-155.98418_19.72397,3
57580,-155.98389_19.72397,3
57581,-155.98361_19.72398,3
57582,-155.98321_19.72399,3
57583,-155.98295_19.72401,3
57584,-155.98267_19.72404,3
57585,-155.98213_19.72408,3
57586,-155.98186_19.72411,4
57587,-155.98131_19.72418,4
57588,-155.98076_19.72423,4
57589,-155.98050_19.72423,3
57590,-155.98022_19.72420,3
57591,-155.97956_19.72401,3
57592,-155.97953_19.72429,3
57593,-155.97894_19.72423,3
57594,-155.97888_19.72396,3
57595,-155.98600_19.72217,3
57596,-155.98628_19.72218,3
57597,-155.98656_19.72219,3
57598,-155.98684_19.72220,3
57599,-155.98712_19.72222,3
57600,-155.98740_19.72224,3
57601,-155.98768_19.72226,3
57602,-155.98825_19.72228,3
57603,-155.98832_19.72181,3
57604,-155.98948_19.72241,3
57605,-155.98977_19.72244,3
57606,-155.99006_19.72246,3
57607,-155.99065_19.72250,3
57608,-155.99094_19.72252,3
57609,-155.99124_19.72253,3
57610,-155.99155_19.72255,3
57611,-155.99186_19.72256,3
57612,-155.99278_19.72237,3
57613,-155.99309_19.72235,3
57614,-155.99275_19.72305,3
57615,-155.99247_19.72308,3
57616,-155.99217_19.72310,3
57617,-155.99187_19.72312,3
57618,-155.99156_19.72313,3
57619,-155.99095_19.72312,3
57620,-155.99066_19.72311,3
57621,-155.99037_19.72310,3
57622,-155.98952_19.72307,3
57623,-155.98910_19.72307,3
57624,-155.98881_19.72305,3
57625,-155.98824_19.72302,3
57626,-155.98796_19.72301,3
57627,-155.98740_19.72298,3
57628,-155.98656_19.72291,3
57629,-155.98627_19.72347,3
57630,-155.98656_19.72350,3
57631,-155.98684_19.72354,3
57632,-155.98712_19.72357,3
57633,-155.98740_19.72360,3
57634,-155.98768_19.72362,3
57635,-155.98796_19.72363,3
57636,-155.98852_19.72363,3
57637,-155.98880_19.72363,3
