,Uid,dist2_DomWells_m
52160,-155.49632_20.06830,1319.2063203102002
52161,-155.49964_20.06671,1006.1008107072274
52162,-155.49839_20.06701,1124.977061883957
52163,-155.50036_20.06764,908.7555224724042
52164,-155.50291_20.06758,650.3062799561585
52165,-155.49370_20.06391,1692.7588106098117
52166,-155.49424_20.06431,1625.3624902925553
52167,-155.49586_20.06110,1630.1005844113247
52168,-155.49553_20.06148,1636.4561812037894
52169,-155.49471_20.06538,1542.2144619388653
52170,-155.49657_20.06179,1526.2541845677026
52171,-155.49551_20.06566,1453.054202724973
52172,-155.49736_20.06268,1404.2042149031727
52173,-155.49864_20.06213,1325.6380450808729
52174,-155.49972_20.06493,1068.8706484253153
52175,-155.50130_20.06380,992.5070033774798
52176,-155.50241_20.06513,812.5352610857518
52177,-155.50784_20.06352,634.3048757110204
52178,-155.50889_20.05987,1028.7447519352002
52179,-155.50540_20.05883,1200.7351145728767
52180,-155.50432_20.05828,1297.1092188858788
52181,-155.50296_20.06045,1147.3436312111032
52182,-155.50164_20.05721,1525.6677486101416
52183,-155.50190_20.05933,1311.853618597926
52184,-155.50053_20.05751,1558.7755805992847
52185,-155.50040_20.05978,1367.8368074567807
52186,-155.49791_20.05889,1616.8818573097049
52187,-155.49890_20.06085,1393.4851493323124
52188,-155.49702_20.06046,1573.0340209462115
52189,-155.49662_20.05859,1738.093444582345
52190,-155.49494_20.05634,2036.1808672478815
52191,-155.49690_20.06909,1255.5938535919556
52192,-155.49722_20.06802,1228.6183310565696
52193,-155.49600_20.06078,1637.261741998507
52194,-155.49952_20.05924,1472.9426945239588
52195,-155.50408_20.06934,504.3017655586494
52196,-155.50191_20.06945,731.9901479869659
52197,-155.50050_20.06940,878.405832875396
52198,-155.50602_20.05888,1177.651793450194
52199,-155.50998_20.05906,1124.0844109224283
52200,-155.49801_20.06861,1140.750472141867
52201,-155.50656_20.06378,644.6128624539564
52202,-155.50152_20.06754,792.1105739259235
52203,-155.50590_20.06516,543.0972315242967
52204,-155.50824_20.05859,1173.042959271762
52205,-155.50305_20.06931,611.9944503923479
52206,-155.49853_20.06444,1203.83865444722
52207,-155.49791_20.06527,1227.8511519324832
52208,-155.50429_20.06072,1051.501814913129
52209,-155.50379_20.06417,768.7235649185385
52210,-155.49912_20.06032,1415.9903021134821
52211,-155.49927_20.05979,1445.7832719805278
52212,-155.50333_20.05864,1303.1319352716225
52213,-155.50454_20.05930,1183.3161722331108
52214,-155.49612_20.06410,1449.877808644451
52215,-155.50508_20.06918,399.5854568139901
52216,-155.49546_20.06281,1572.1895183771212
52217,-155.50962_20.06102,905.1630617563472
52218,-155.51097_20.05847,1204.1485574102064
52219,-155.50277_20.06289,945.0887733144355
52220,-155.49716_20.05086,2369.3538429749624
52221,-155.49888_20.05344,2032.344720296488
52222,-155.50003_20.05328,1987.8529736217747
52223,-155.50260_20.04380,2883.9958109665163
52224,-155.50639_20.04536,2648.8802094707808
52225,-155.50699_20.04696,2466.359756104354
52226,-155.51143_20.04289,2921.345290739516
52227,-155.51352_20.05009,2166.2165149897105
52228,-155.50784_20.05147,1961.8459133497763
52229,-155.51129_20.05540,1544.6474020822006
52230,-155.51077_20.05383,1709.0222971383532
52231,-155.50816_20.05356,1728.773447530101
52232,-155.50936_20.05572,1489.1670227718241
52233,-155.50356_20.05656,1503.195518689489
52234,-155.49737_20.05329,2131.1199127555838
52235,-155.50250_20.05508,1696.8355541238905
52236,-155.50465_20.05636,1485.6687179902963
52237,-155.50579_20.05621,1470.5483483597575
52238,-155.50655_20.05599,1478.715085542839
52239,-155.50721_20.05597,1471.716938422249
52240,-155.50788_20.05586,1476.9816091966334
52241,-155.50954_20.05346,1739.9572407078088
52242,-155.50797_20.05404,1676.9680841826066
52243,-155.51062_20.04688,2473.768908686242
52244,-155.50537_20.05128,2014.39432057898
52245,-155.50856_20.05323,1764.111273031511
52246,-155.50738_20.05414,1670.7790695844794
52247,-155.50675_20.05359,1738.783573324454
52248,-155.50868_20.05580,1479.5321845941635
52249,-155.50915_20.05133,1974.5814959623235
52250,-155.50854_20.05137,1970.23381668655
52251,-155.51303_20.05150,2003.0503009855267
52252,-155.51246_20.05270,1860.17653144352
52253,-155.50608_20.05130,1999.5879520885928
52254,-155.50696_20.05137,1980.2627604147706
52255,-155.49647_20.04866,2615.847977636643
52256,-155.50057_20.04941,2354.4869837037904
52257,-155.50060_20.04761,2539.192927190481
52258,-155.50165_20.04786,2477.423636273836
52259,-155.50443_20.05408,1734.2833226869072
52260,-155.50489_20.05414,1715.7582779776778
52261,-155.50544_20.05422,1693.4052490554834
52262,-155.51156_20.05167,1956.2176367011166
52263,-155.51223_20.05015,2133.5330632729133
52264,-155.51111_20.04816,2336.5069764143745
52265,-155.51329_20.04912,2265.600749504581
52266,-155.51170_20.04584,2599.326238084144
52267,-155.50194_20.05592,1637.0465929490024
52268,-155.50623_20.04860,2294.2967081365346
52269,-155.50696_20.04865,2280.364356405385
52270,-155.50850_20.04601,2563.6157468301567
52271,-155.50859_20.04325,2869.353275548468
52272,-155.50730_20.04574,2598.593119425187
52273,-155.51095_20.05079,2045.764557177968
52274,-155.50372_20.05354,1812.8778060306067
52275,-155.51502_20.04323,2941.6243112740704
52276,-155.51398_20.04686,2525.4318781883835
52277,-155.50000_20.05111,2204.4382501717987
52278,-155.50121_20.05340,1921.295986039816
52279,-155.50084_20.05599,1684.1094762966363
52280,-155.49957_20.05605,1749.338101027926
52281,-155.50928_20.04756,2392.3076862389844
52282,-155.51008_20.05569,1497.412688268589
52283,-155.48069_20.05175,3525.055744477818
52284,-155.48310_20.05364,3199.6768926829277
52285,-155.48331_20.04345,3907.550799251878
52286,-155.49378_20.04769,2855.438826540991
52287,-155.49066_20.04922,2918.034016639565
52288,-155.47997_20.05472,3422.7773289371753
52289,-155.48437_20.04448,3748.42348392245
52290,-155.49503_20.04792,2763.2758407241927
52291,-155.49438_20.04789,2802.9308061099505
52292,-155.48216_20.05171,3399.0872320646527
52293,-155.48070_20.05380,3405.659227215531
52294,-155.48247_20.05007,3479.7936672963037
52295,-155.48265_20.04990,3476.6210944979334
52296,-155.48266_20.04766,3633.3474936423363
52297,-155.48662_20.05004,3148.266727186853
52298,-155.49420_20.05402,2274.7088054023043
52299,-155.51536_20.05350,1860.739096792846
52300,-155.53200_20.05433,2839.220104028125
52301,-155.51734_20.03453,3934.413353681948
52302,-155.50660_19.98292,9550.696950525382
52303,-155.53814_19.99045,9235.591446914672
52304,-155.53772_19.99915,8316.769932349856
52305,-155.53404_20.04531,3671.2382915435423
52306,-155.51675_20.04829,2452.3378372699067
52307,-155.51733_20.10074,3512.4354311008547
52308,-155.51983_20.10045,3545.4295918749604
52309,-155.52310_20.10125,3738.648193535936
52310,-155.52386_20.10105,3747.1104540692513
52311,-155.51497_20.09718,3078.849021768078
52312,-155.51967_20.09895,3381.6893243808136
52313,-155.51892_20.09859,3321.276501733959
52314,-155.52129_20.10076,3624.2444255973833
52315,-155.52655_20.10221,3978.3941672854876
52316,-155.53053_20.09879,3852.009298537511
52317,-155.53180_20.10242,4262.036200356884
52318,-155.53005_20.10069,4003.690708147028
52319,-155.52968_20.10237,4144.917755132954
52320,-155.53121_20.10319,4302.80765607569
52321,-155.52492_20.10041,3725.8418088578014
52322,-155.52426_20.09929,3584.845909489404
52323,-155.52271_20.09940,3533.851370031035
52324,-155.52212_20.09902,3471.796496177942
52325,-155.52143_20.09834,3375.9683917478246
52326,-155.52522_20.10048,3746.1135168435835
52327,-155.52468_20.09998,3673.2232040940576
52328,-155.53112_20.09408,3466.6898184087227
52329,-155.52807_20.09266,3148.084115564397
52330,-155.52485_20.09671,3353.9402055741093
52331,-155.52150_20.09583,3119.611915374269
52332,-155.52253_20.09079,2661.0769486513823
52333,-155.52000_20.08913,2377.0450474905765
52334,-155.51647_20.09287,2643.125943361264
52335,-155.51710_20.08884,2233.913948307271
52336,-155.51546_20.09517,2868.748169526086
52337,-155.52266_20.08409,2051.018535000699
52338,-155.52034_20.08226,1741.2630416047418
52339,-155.55190_20.04972,4884.317272508797
52340,-155.57144_20.03420,7508.6927942937855
52341,-155.56801_20.04656,6559.72681674921
52342,-155.55501_20.04928,5196.54577434928
52343,-155.56778_20.00239,9577.687836597675
52344,-155.57457_20.03837,7567.28616661701
52345,-155.60972_20.06166,10439.12562273205
52346,-155.60679_20.06413,10113.634993503358
52347,-155.58403_20.05686,7844.007844669248
52348,-155.55724_20.02956,6625.614918672635
52349,-155.56254_20.02219,7587.463212009619
52350,-155.56431_20.03419,6885.7022766276805
52351,-155.56496_20.04608,6289.161684720457
52352,-155.55775_20.04853,5490.976497923597
52353,-155.55992_20.04815,5714.375957479801
52354,-155.56225_20.04779,5953.075841060769
52355,-155.54302_20.06571,3452.3086841178333
52356,-155.56926_20.06192,6228.71745750676
52357,-155.57627_20.05221,7169.148034483076
52358,-155.57783_20.05203,7331.256456086437
52359,-155.58240_20.03807,8317.76787758433
52360,-155.57957_20.06197,7298.317016470655
52361,-155.58178_20.06777,7481.291416540512
52362,-155.58450_20.06872,7763.339529999871
52363,-155.58857_20.06346,8217.358913631964
52364,-155.57847_20.06718,7137.696682864147
52365,-155.58870_20.06962,8201.578339247451
52366,-155.60091_20.07454,9494.190248785053
52367,-155.59079_20.07008,8420.249077682374
52368,-155.59447_20.06499,8821.606791967315
52369,-155.58649_20.06255,8010.1805429488195
52370,-155.59297_20.07045,8649.424513460342
52371,-155.60033_20.06713,9423.384747244152
52372,-155.59520_20.07159,8884.62568175244
52373,-155.52013_20.09914,3415.3457412354064
52374,-155.52032_20.09921,3429.4700434682286
52375,-155.52051_20.09929,3443.4243768030005
52376,-155.52071_20.09936,3457.391559120489
52377,-155.52089_20.09944,3472.03101072969
52378,-155.52108_20.09952,3486.5235654370103
52379,-155.52125_20.09959,3500.1080373021255
52380,-155.52141_20.09966,3513.0240183135134
52381,-155.52169_20.09980,3537.3675332602415
52382,-155.52189_20.09993,3558.0820956390617
52383,-155.52194_20.10073,3643.2246645545006
52384,-155.52218_20.10074,3652.295106650681
52385,-155.52219_20.10022,3598.719162023832
52386,-155.52260_20.10051,3643.6612205102647
52387,-155.52309_20.10003,3612.4242819904384
52388,-155.52328_20.10011,3628.576648079277
52389,-155.52344_20.10019,3643.3632806065193
52390,-155.52357_20.09987,3615.550420593101
52391,-155.52318_20.09978,3590.9735780806395
52392,-155.52815_20.10307,4138.36588171893
52393,-155.52850_20.10324,4171.101619990117
52394,-155.52867_20.10332,4187.361096583449
52395,-155.52883_20.10341,4203.606592292545
52396,-155.52900_20.10349,4220.2170665556205
52397,-155.52832_20.10362,4200.231858251534
52398,-155.52847_20.10372,4216.778464900161
52399,-155.52866_20.10380,4233.972311730814
52400,-155.52932_20.10383,4269.22696927707
52401,-155.52993_20.10395,4310.088838222093
52402,-155.53019_20.10406,4333.924082599104
52403,-155.53043_20.10445,4383.814786998253
52404,-155.53087_20.10461,4421.464855370036
52405,-155.53131_20.10476,4458.5948093439365
52406,-155.58483_20.11681,9378.494304877375
52407,-155.58532_20.11641,9396.679576290257
52408,-155.58591_20.11576,9409.361271710595
52409,-155.58643_20.11516,9419.852254411022
52410,-155.58311_20.11679,9228.55179724045
52411,-155.58268_20.11680,9191.704674382769
52412,-155.58220_20.11660,9138.393663954565
52413,-155.58226_20.11721,9181.911838031689
52414,-155.58210_20.11715,9163.922632373602
52415,-155.58194_20.11708,9145.771930472381
52416,-155.58178_20.11701,9127.787444831903
52417,-155.58172_20.11898,9249.675248165711
52418,-155.58343_20.11770,9312.937635675484
52419,-155.58324_20.11796,9312.77044139723
52420,-155.57124_20.12139,8565.235768991137
52421,-155.56965_20.11742,8150.379404058289
52422,-155.56520_20.11792,7839.699215887575
52423,-155.57231_20.11882,8462.995120037811
52424,-155.56534_20.11736,7807.800354823524
52425,-155.56514_20.11722,7782.378083714586
52426,-155.56498_20.11712,7762.7616935994165
52427,-155.56483_20.11701,7742.512276821385
52428,-155.56467_20.11691,7723.07559896741
52429,-155.56451_20.11682,7703.7059903709705
52430,-155.56435_20.11673,7684.760425817249
52431,-155.56417_20.11665,7664.431850246807
52432,-155.56399_20.11656,7643.9022332264185
52433,-155.56384_20.11648,7626.270285672832
52434,-155.56366_20.11645,7610.507318476176
52435,-155.56348_20.11641,7593.788110992937
52436,-155.56330_20.11638,7577.884759961722
52437,-155.56314_20.11634,7562.068346848467
52438,-155.56296_20.11631,7546.025690375872
52439,-155.56276_20.11631,7530.885312335857
52440,-155.57307_20.11865,8512.037593225445
52441,-155.57268_20.11873,8485.95684432656
52442,-155.57118_20.11818,8326.226339613107
52443,-155.57207_20.11688,8307.155449101261
52444,-155.56510_20.11650,7725.335132974335
52445,-155.57195_20.11884,8435.6699340368
52446,-155.57168_20.11882,8412.69391157628
52447,-155.57134_20.11865,8373.5780145278
52448,-155.57132_20.11892,8390.928430921065
52449,-155.57122_20.11928,8408.564958822719
52450,-155.56197_20.11608,7453.577425388244
52451,-155.56640_20.11836,7964.445569314687
52452,-155.56643_20.11859,7984.061258451697
52453,-155.56648_20.11874,7999.115822429211
52454,-155.56661_20.11899,8027.765652559273
52455,-155.56690_20.11897,8049.337820571009
52456,-155.56712_20.11902,8069.209747197196
52457,-155.56688_20.11857,8016.89197578251
52458,-155.56667_20.11844,7991.554798402081
52459,-155.56782_20.11882,8109.085813790555
52460,-155.56797_20.11888,8124.96161551264
52461,-155.56809_20.11875,8124.599506637403
52462,-155.57391_20.11883,8592.583973897397
52463,-155.57509_20.11841,8659.923932907092
52464,-155.57553_20.11802,8668.629219569584
52465,-155.57612_20.11811,8723.670827908458
52466,-155.57665_20.11739,8719.485657553243
52467,-155.57725_20.11772,8790.929218744634
52468,-155.57744_20.11857,8863.596412720766
52469,-155.57921_20.11782,8961.679122865084
52470,-155.57833_20.11812,8907.602374568896
52471,-155.57639_20.11945,8837.77839106991
52472,-155.57749_20.11788,8821.744124303277
52473,-155.57833_20.11714,8843.594273542576
52474,-155.57798_20.11716,8815.014382208177
52475,-155.57827_20.11653,8797.754861925561
52476,-155.57780_20.11637,8748.144182381395
52477,-155.57771_20.11665,8758.604937254988
52478,-155.57772_20.11665,8759.31272514199
52479,-155.57669_20.11651,8663.545708584012
52480,-155.57733_20.11635,8706.611499890063
52481,-155.57448_20.11736,8536.9534823007
52482,-155.57475_20.11775,8585.781036234659
52483,-155.57411_20.11789,8543.509500063026
52484,-155.57579_20.11727,8640.083098907895
52485,-155.57447_20.11784,8569.09548500907
52486,-155.57545_20.11730,8613.917452844951
52487,-155.57503_20.11761,8599.388401856148
52488,-155.57569_20.11684,8602.43709840139
52489,-155.57537_20.11621,8533.18386171856
52490,-155.55624_20.11401,6865.872960672937
52491,-155.55640_20.11408,6883.062805011485
52492,-155.55666_20.11420,6911.420770162028
52493,-155.55682_20.11427,6928.456150924998
52494,-155.55698_20.11434,6945.677084436968
52495,-155.55714_20.11441,6962.794967192767
52496,-155.55729_20.11447,6979.733743671045
52497,-155.55745_20.11454,6996.832026766336
52498,-155.55771_20.11466,7025.554665766062
52499,-155.55787_20.11473,7042.629918696751
52500,-155.55803_20.11480,7059.785988429174
52501,-155.55819_20.11487,7076.74105205591
52502,-155.55834_20.11494,7093.821908169226
52503,-155.55850_20.11501,7111.103060428338
52504,-155.55867_20.11509,7129.734611156631
52505,-155.55884_20.11516,7148.245045320196
52506,-155.55900_20.11523,7165.230430678369
52507,-155.55916_20.11530,7182.343203439679
52508,-155.55932_20.11537,7199.626083701481
52509,-155.55947_20.11544,7216.947158901071
52510,-155.55962_20.11552,7234.118112929633
52511,-155.55977_20.11567,7256.664058160596
52512,-155.59152_20.11689,9972.03877843752
52513,-155.60579_20.10765,10834.960439467099
52514,-155.60477_20.10776,10741.304142903211
52515,-155.60910_20.10623,11097.02207848638
52516,-155.60910_20.10537,11062.975511609367
52517,-155.59576_20.10839,9911.539307470748
52518,-155.59747_20.10819,10064.413859671837
52519,-155.59408_20.10795,9732.555318489556
52520,-155.59510_20.10802,9831.99599433762
52521,-155.59564_20.10793,9878.106711752613
52522,-155.59345_20.10443,9508.483535268022
52523,-155.59396_20.10234,9467.027864111276
52524,-155.74056_20.21211,926.2946435559468
52525,-155.74041_20.20237,1751.101242539285
52526,-155.74118_20.20083,1870.5632719818257
52527,-155.73448_20.20329,2036.7992812640198
52528,-155.73418_20.20400,2004.7735118562525
52529,-155.73473_20.20390,1971.0779722683462
52530,-155.74740_20.20002,1814.2264872242545
52531,-155.74822_20.21361,307.471444557629
52532,-155.75121_20.21639,316.49715852778854
52533,-155.74592_20.21577,245.28582481698157
52534,-155.74843_20.21707,80.01706633027024
52535,-155.73854_20.20695,1451.1683769139368
52536,-155.75583_20.22323,1102.1124262776195
52537,-155.74762_20.21976,378.1042780688144
52538,-155.74620_20.21860,320.95260459505784
52539,-155.74983_20.22060,497.06775711396006
52540,-155.75078_20.22087,566.2809489660266
52541,-155.75092_20.22020,510.3774123109777
52542,-155.74733_20.22001,410.398281918108
52543,-155.74642_20.22005,444.5658970659266
52544,-155.75059_20.21953,430.0104888276408
52545,-155.75098_20.21955,457.0220697512236
52546,-155.75093_20.21989,482.6781888385902
52547,-155.75055_20.21984,456.1263220333014
52548,-155.74872_20.22010,414.81860236988103
52549,-155.74888_20.21959,362.1182107992186
52550,-155.74545_20.22173,656.5306898094332
52551,-155.74693_20.22087,512.9344276854891
52552,-155.74657_20.22114,552.0973301135438
52553,-155.74467_20.22282,800.9907527242435
52554,-155.74553_20.22231,711.8039141784001
52555,-155.74600_20.22218,680.525006806538
52556,-155.74646_20.22173,617.7172942957787
52557,-155.74712_20.22128,553.103766462843
52558,-155.74652_20.22239,687.0892396694031
52559,-155.74683_20.22311,757.1148407066909
52560,-155.74660_20.22276,723.9085995780589
52561,-155.74750_20.22109,525.812010086568
52562,-155.74855_20.22081,491.6172704532661
52563,-155.74882_20.22207,632.9154588155627
52564,-155.74883_20.22167,588.5223063049204
52565,-155.74996_20.22176,623.1194954061455
52566,-155.75019_20.22148,601.5110480379775
52567,-155.75044_20.22177,641.4025702337244
52568,-155.74652_20.22074,512.3435930018787
52569,-155.74506_20.22208,709.193216480708
52570,-155.74595_20.22089,550.6148523362767
52571,-155.74557_20.22090,568.3939950699091
52572,-155.74687_20.22151,583.036920343643
52573,-155.74624_20.22112,562.2251020134846
52574,-155.74596_20.22142,603.1391028177704
52575,-155.75319_20.21956,630.3831580028276
52576,-155.75267_20.22043,648.4778932669367
52577,-155.75302_20.22124,738.0708629803162
52578,-155.75314_20.22037,680.2840778665657
52579,-155.75351_20.22124,773.82507757454
52580,-155.75029_20.21332,405.42838824153205
52581,-155.75245_20.21297,584.9203587741002
52582,-155.74123_20.22522,1217.5902564855196
52583,-155.74138_20.22528,1214.2362547420487
52584,-155.74154_20.22535,1210.599141408257
52585,-155.74176_20.22534,1197.126230343347
52586,-155.74143_20.22241,970.3250034150236
52587,-155.74149_20.22204,938.0554388718748
52588,-155.74157_20.22164,902.6208113737683
52589,-155.74165_20.22119,864.8224701156781
52590,-155.74181_20.22060,812.2057890736297
52591,-155.74243_20.22223,882.7820854862663
52592,-155.74288_20.22209,839.3799926814313
52593,-155.74354_20.22218,803.3081122454126
52594,-155.74353_20.22175,767.612404035483
52595,-155.74394_20.22202,764.2707914850183
52596,-155.74422_20.22205,750.9555295030484
52597,-155.74462_20.22205,728.3899825381185
52598,-155.74431_20.22254,792.0379470959114
52599,-155.74404_20.22269,820.5282224668657
52600,-155.74338_20.22288,876.6121183032844
52601,-155.74333_20.22334,921.4060378960554
52602,-155.74324_20.22352,943.5291282921056
52603,-155.74316_20.22372,966.4767182615005
52604,-155.74310_20.22398,993.9184812883369
52605,-155.79340_20.22967,2381.1485232634054
52606,-155.78605_20.22892,1719.977739909509
52607,-155.79244_20.22892,2318.2186666554853
52608,-155.79177_20.22744,2322.1268863840523
52609,-155.79134_20.22874,2220.4383105774705
52610,-155.79357_20.22923,2414.1388136846176
52611,-155.79620_20.22350,2938.4830682201714
52612,-155.79416_20.22791,2527.061330339995
52613,-155.79395_20.22973,2432.790180599129
52614,-155.79780_20.22275,3125.0096780595245
52615,-155.78155_20.23049,1231.2989188259112
52616,-155.78156_20.23017,1253.267997861483
52617,-155.78168_20.22991,1280.2402479014638
52618,-155.78178_20.22967,1304.9147022456982
52619,-155.78193_20.22939,1335.7092404428079
52620,-155.78201_20.22918,1357.668219168551
52621,-155.78212_20.22894,1383.3258013647448
52622,-155.78226_20.22866,1413.7962671582573
52623,-155.78262_20.22809,1484.2745496257392
52624,-155.78127_20.23044,1211.0569667606985
52625,-155.78935_20.23817,1822.8292320837613
52626,-155.78871_20.24332,1888.027331795988
52627,-155.76074_20.22523,1637.053688590997
52628,-155.78351_20.22983,1441.9486104076154
52629,-155.76053_20.22960,1323.6590272423266
52630,-155.76138_20.22613,1577.58036315711
52631,-155.76317_20.22460,1644.4000290226386
52632,-155.77577_20.23280,607.5255887505325
52633,-155.76391_20.22615,1456.7893522212705
52634,-155.76456_20.22434,1594.2470076166926
52635,-155.76513_20.22450,1551.4613068362514
52636,-155.76652_20.22540,1398.3924654543039
52637,-155.76585_20.22419,1548.9711787980582
52638,-155.76693_20.22375,1551.6004337838285
52639,-155.76700_20.22329,1597.4229243571328
52640,-155.76745_20.22301,1612.3246562788433
52641,-155.76670_20.22367,1568.420423525354
52642,-155.76748_20.22376,1532.0082611714447
52643,-155.76619_20.22298,1658.362177972281
52644,-155.76695_20.22230,1703.313090750822
52645,-155.76462_20.22636,1400.016700950779
52646,-155.76554_20.22408,1573.872288094344
52647,-155.76526_20.22400,1594.372778176709
52648,-155.76634_20.22264,1688.5240940000092
52649,-155.78158_20.22710,1482.925641188343
52650,-155.78177_20.22700,1504.8560773817212
52651,-155.78195_20.22688,1527.1661361628157
52652,-155.78214_20.22677,1549.6468782308798
52653,-155.78238_20.22667,1574.4143815327918
52654,-155.78245_20.22643,1598.6495987998555
52655,-155.78254_20.22625,1620.4231907793155
52656,-155.78264_20.22606,1642.5284046369202
52657,-155.78273_20.22587,1665.0734333549874
52658,-155.78283_20.22568,1687.2582847304834
52659,-155.78292_20.22549,1709.1486085522765
52660,-155.78302_20.22530,1731.0176276922562
52661,-155.78311_20.22512,1753.0181723993662
52662,-155.78320_20.22493,1775.0145064628105
52663,-155.78330_20.22474,1797.1592659745124
52664,-155.78349_20.22437,1841.3358210026045
52665,-155.78358_20.22418,1863.5648023940882
52666,-155.78368_20.22399,1885.9614673056487
52667,-155.78377_20.22380,1908.1834951650617
52668,-155.78392_20.22351,1942.6657268034717
52669,-155.78401_20.22332,1965.1369153129062
52670,-155.78411_20.22313,1987.4592433578446
52671,-155.78420_20.22294,2009.9897885432679
52672,-155.78430_20.22276,2032.2760105083123
52673,-155.78439_20.22257,2054.4363938833785
52674,-155.78449_20.22238,2077.23043154443
52675,-155.78458_20.22219,2099.8343307943633
52676,-155.78468_20.22200,2122.1753070782393
52677,-155.78477_20.22181,2144.6491765047313
52678,-155.78487_20.22163,2167.136567715937
52679,-155.78496_20.22144,2189.6570549942876
52680,-155.78506_20.22125,2211.9786057292836
52681,-155.78515_20.22106,2234.335262693623
52682,-155.78525_20.22088,2257.039416011684
52683,-155.78534_20.22069,2279.3179752893257
52684,-155.78553_20.22032,2323.840039954018
52685,-155.78562_20.22013,2345.978780276015
52686,-155.78626_20.22042,2362.0950156449453
52687,-155.78617_20.22060,2340.418387357126
52688,-155.78607_20.22079,2318.372119355985
52689,-155.78598_20.22097,2296.2259274429925
52690,-155.78588_20.22116,2274.0250303716807
52691,-155.78579_20.22135,2251.6117306207198
52692,-155.78569_20.22154,2229.4831678866276
52693,-155.78560_20.22172,2207.177648911455
52694,-155.78550_20.22191,2184.9023871956947
52695,-155.78541_20.22210,2162.702148327296
52696,-155.78522_20.22248,2118.087784675629
52697,-155.78512_20.22266,2095.698224081968
52698,-155.78503_20.22285,2073.319133917462
52699,-155.78493_20.22304,2051.254161599704
52700,-155.78484_20.22323,2029.329894848664
52701,-155.78475_20.22342,2007.0727423283506
52702,-155.78465_20.22361,1984.752197288471
52703,-155.78456_20.22380,1962.746277049616
52704,-155.78441_20.22409,1928.5509828390786
52705,-155.78431_20.22428,1906.223336843654
52706,-155.78422_20.22446,1884.289576419853
52707,-155.78412_20.22465,1862.5850091457157
52708,-155.78403_20.22484,1840.6350623251858
52709,-155.78394_20.22503,1818.6573059883233
52710,-155.78384_20.22522,1796.7271289007745
52711,-155.78375_20.22540,1775.0395970810425
52712,-155.78365_20.22559,1753.2932053561415
52713,-155.78351_20.22587,1720.741246860776
52714,-155.78356_20.22583,1727.9944866975534
52715,-155.78337_20.22615,1688.211137784532
52716,-155.78327_20.22635,1666.0345054168577
52717,-155.78318_20.22653,1644.3137145326684
52718,-155.78309_20.22672,1622.7657292124595
52719,-155.78299_20.22691,1600.899469189677
52720,-155.78287_20.22710,1577.8685089451117
52721,-155.78255_20.22743,1528.233689363559
52722,-155.78277_20.22747,1542.191336326994
52723,-155.78299_20.22752,1554.7607022421876
52724,-155.78320_20.22757,1567.7639521067028
52725,-155.78353_20.22765,1587.2365981375901
52726,-155.78374_20.22771,1600.318237031726
52727,-155.78395_20.22776,1613.6992074071848
52728,-155.78416_20.22782,1627.3447668914766
52729,-155.78382_20.22587,1743.3051310101098
52730,-155.76918_20.22421,1438.5336030459548
52731,-155.76939_20.22427,1427.8925845182935
52732,-155.76960_20.22433,1417.5083301628515
52733,-155.76981_20.22439,1407.4886131833457
52734,-155.77002_20.22445,1397.665663977314
52735,-155.77023_20.22451,1387.9783195703271
52736,-155.77044_20.22457,1378.9613614201478
52737,-155.77066_20.22463,1370.133738304241
52738,-155.77087_20.22469,1361.408996016539
52739,-155.77108_20.22475,1353.3464473772144
52740,-155.77129_20.22481,1345.3489253610712
52741,-155.77150_20.22487,1337.8782040068636
52742,-155.77170_20.22493,1330.2134283033565
52743,-155.77190_20.22497,1325.1774922057855
52744,-155.77212_20.22502,1320.2307480166648
52745,-155.77233_20.22507,1315.4964493794591
52746,-155.77284_20.22518,1305.2268788210283
52747,-155.77305_20.22524,1300.9812852162488
52748,-155.77326_20.22529,1297.4479739617411
52749,-155.77348_20.22534,1294.4781637674607
52750,-155.77369_20.22539,1291.9223637864238
52751,-155.77390_20.22544,1289.4232400084136
52752,-155.77411_20.22549,1287.5178665068267
52753,-155.77433_20.22554,1286.2635418276848
52754,-155.77454_20.22559,1285.2363750981806
52755,-155.77475_20.22565,1284.1698429838589
52756,-155.77496_20.22569,1284.9635167252047
52757,-155.77518_20.22573,1286.0516347203536
52758,-155.77540_20.22578,1287.4079099179519
52759,-155.77596_20.22590,1292.084265755805
52760,-155.77618_20.22595,1294.4115238605727
52761,-155.77639_20.22600,1297.2116496967876
52762,-155.77660_20.22605,1300.1546206929197
52763,-155.77682_20.22610,1303.9191142321633
52764,-155.77703_20.22614,1307.8476173199165
52765,-155.77725_20.22619,1312.243560847221
52766,-155.77746_20.22624,1316.9585664164745
52767,-155.77780_20.22632,1325.2589830476502
52768,-155.77802_20.22637,1330.9629830108881
52769,-155.77823_20.22642,1337.0777492685693
52770,-155.77845_20.22647,1343.4594711493585
52771,-155.77866_20.22652,1350.4444980356552
52772,-155.77887_20.22657,1357.4686199982334
52773,-155.77909_20.22661,1365.2073823595495
52774,-155.77930_20.22666,1372.7961296766996
52775,-155.77952_20.22671,1381.0520552971652
52776,-155.77973_20.22676,1389.5377133843308
52777,-155.78005_20.22683,1403.1490867292096
52778,-155.78046_20.22693,1421.0125735603006
52779,-155.78067_20.22697,1430.960202780341
52780,-155.78088_20.22702,1440.9834706490296
52781,-155.77729_20.22692,1241.8732445028475
52782,-155.77707_20.22687,1236.885290298775
52783,-155.77686_20.22682,1232.3340398967216
