,Uid,Elevation_m
79292,-159.47888_21.96230,219.0
79293,-159.46016_21.90639,68.0
79294,-159.46036_21.90639,67.0
79295,-159.46026_21.90649,67.0
79296,-159.46026_21.90629,67.0
79297,-159.33111_22.09843,74.0
79298,-159.33131_22.09843,75.0
79299,-159.33121_22.09853,75.0
79300,-159.33121_22.09833,74.0
79301,-159.31851_22.16671,52.645000457799995
79302,-159.31871_22.16671,53.4350013733
79303,-159.31861_22.16681,53.058334350600006
79304,-159.31861_22.16661,53.0250015259
79305,-159.70175_21.96432,1.74000000954
79306,-159.70195_21.96432,1.79750001431
79307,-159.70185_21.96442,1.75499999523
79308,-159.70185_21.96422,1.6916667223
79309,-159.31910_22.07473,1.9674999713899999
79310,-159.31930_22.07473,1.94400000572
79311,-159.31920_22.07483,2.15333342552
79312,-159.31920_22.07463,2.0
79313,-159.33247_22.09881,75.0
79314,-159.33267_22.09881,75.0
79315,-159.33257_22.09891,75.0
79316,-159.33257_22.09871,76.0
79317,-159.68267_21.95928,2.34500002861
79318,-159.68287_21.95928,2.70499992371
79319,-159.68277_21.95938,2.91756606102
79320,-159.68277_21.95918,3.6849999427799998
79321,-159.36333_22.06147,96.0
79322,-159.36353_22.06147,96.0
79323,-159.36343_22.06157,96.0
79324,-159.36343_22.06137,96.0
79325,-159.31519_22.17348,17.5516662598
79326,-159.31539_22.17348,22.7516670227
79327,-159.31529_22.17358,19.6450004578
79328,-159.31529_22.17338,20.545000076300003
79329,-159.40706_22.22269,81.0567016602
79330,-159.40726_22.22269,80.9749984741
79331,-159.40716_22.22279,81.0280380249
79332,-159.40716_22.22259,81.4599990845
79333,-159.52647_21.93333,220.0
79334,-159.52667_21.93333,221.0
79335,-159.52657_21.93343,221.0
79336,-159.52657_21.93323,219.0
79337,-159.36363_22.19027,129.0
79338,-159.36383_22.19027,129.0
79339,-159.36373_22.19037,129.0
79340,-159.36373_22.19017,130.0
79341,-159.48287_21.91973,109.0
79342,-159.48307_21.91973,111.0
79343,-159.48297_21.91983,110.0
79344,-159.48297_21.91963,110.0
79345,-159.33662_22.05636,11.010000228900001
79346,-159.33682_22.05636,10.7299995422
79347,-159.33672_22.05646,10.885000228900001
79348,-159.33672_22.05626,11.010000228900001
79349,-159.32024_22.16758,57.0
79350,-159.32044_22.16758,58.0
79351,-159.32034_22.16768,57.0
79352,-159.32034_22.16748,57.0
79353,-159.31375_22.14565,5.0
79354,-159.31395_22.14565,5.0
79355,-159.31385_22.14575,5.0
79356,-159.31385_22.14555,5.0
79357,-159.41331_22.20512,95.62378692630001
79358,-159.41351_22.20512,95.48999786380001
79359,-159.41341_22.20522,95.5374984741
79360,-159.41341_22.20502,95.6549987793
79361,-159.52593_21.91034,224.0
79362,-159.52613_21.91034,225.0
79363,-159.52603_21.91044,226.0
79364,-159.52603_21.91024,224.0
79365,-159.46343_21.90458,62.0
79366,-159.46363_21.90458,62.0
79367,-159.46353_21.90468,63.0
79368,-159.46353_21.90448,62.0
79369,-159.39343_22.06011,141.0
79370,-159.39363_22.06011,141.0
79371,-159.39353_22.06021,142.0
79372,-159.39353_22.06001,141.0
79373,-159.36595_22.18796,134.0
79374,-159.36615_22.18796,139.0
79375,-159.36605_22.18806,137.0
79376,-159.36605_22.18786,135.0
79377,-159.42267_22.21037,85.8850021362
79378,-159.42287_22.21037,86.1611099243
79379,-159.42277_22.21047,86.0651626587
79380,-159.42277_22.21027,86.4685211182
79381,-159.38932_22.20766,82.28291320799998
79382,-159.38952_22.20766,81.04499816889998
79383,-159.38942_22.20776,80.47220611569999
79384,-159.38942_22.20756,83.1816635132
79385,-159.46581_21.91576,82.0
79386,-159.46601_21.91576,78.0
79387,-159.46591_21.91586,82.0
79388,-159.46591_21.91566,80.0
79389,-159.36151_22.19364,113.0
79390,-159.36171_22.19364,114.0
79391,-159.36161_22.19374,113.0
79392,-159.36161_22.19354,114.0
79393,-159.41941_22.21844,40.3454017639
79394,-159.41961_22.21844,34.931697845500004
79395,-159.41951_22.21854,39.3578224182
79396,-159.41951_22.21834,35.6699981689
79397,-159.42761_22.18268,123.0
79398,-159.42781_22.18268,124.0
79399,-159.42771_22.18278,124.0
79400,-159.42771_22.18258,124.0
79401,-159.46816_21.88090,9.91383552551
79402,-159.46836_21.88090,9.83415317535
79403,-159.46826_21.88100,10.164999961900001
79404,-159.46826_21.88080,9.63166618347
79405,-159.33643_22.10799,34.0
79406,-159.33663_22.10799,35.0
79407,-159.33653_22.10809,35.0
79408,-159.33653_22.10789,33.0
79409,-159.46497_21.89686,48.0
79410,-159.46517_21.89686,48.0
79411,-159.46507_21.89696,48.0
79412,-159.46507_21.89676,48.0
79413,-159.46790_21.90432,63.0
79414,-159.46810_21.90432,64.0
79415,-159.46800_21.90442,64.0
79416,-159.46800_21.90422,63.0
79417,-159.33941_22.05379,18.0
79418,-159.33961_22.05379,19.0
79419,-159.33951_22.05389,19.0
79420,-159.33951_22.05369,18.0
79421,-159.50562_21.92020,123.0
79422,-159.50582_21.92020,123.0
79423,-159.50572_21.92030,124.0
79424,-159.50572_21.92010,122.0
79425,-159.35989_22.19115,117.0
79426,-159.36009_22.19115,117.0
79427,-159.35999_22.19125,117.0
79428,-159.35999_22.19105,117.0
79429,-159.43468_22.18528,129.0
79430,-159.43488_22.18528,129.0
79431,-159.43478_22.18538,129.0
79432,-159.43478_22.18518,130.0
79433,-159.36477_21.99074,23.0
79434,-159.36497_21.99074,23.0
79435,-159.36487_21.99084,23.0
79436,-159.36487_21.99064,23.0
79437,-159.37346_22.20102,84.0
79438,-159.37366_22.20102,84.0
79439,-159.37356_22.20112,85.0
79440,-159.37356_22.20092,84.0
79441,-159.42378_22.20562,96.2933349609
79442,-159.42398_22.20562,95.990562439
79443,-159.42388_22.20572,95.7549972534
79444,-159.42388_22.20552,96.4833297729
79445,-159.38529_22.06587,96.0
79446,-159.38549_22.06587,97.0
79447,-159.38539_22.06597,97.0
79448,-159.38539_22.06577,97.0
79449,-159.42343_22.21456,76.17794799799998
79450,-159.42363_22.21456,75.9574966431
79451,-159.42353_22.21466,75.88445281979999
79452,-159.42353_22.21446,76.2799987793
79453,-159.31396_22.14378,6.0
79454,-159.31416_22.14378,6.0
79455,-159.31406_22.14388,6.0
79456,-159.31406_22.14368,6.0
79457,-159.34771_22.06112,48.0
79458,-159.34791_22.06112,48.0
79459,-159.34781_22.06122,49.0
79460,-159.34781_22.06102,47.0
79461,-159.52990_21.92266,216.0
79462,-159.53010_21.92266,216.0
79463,-159.53000_21.92276,215.0
79464,-159.53000_21.92256,218.0
79465,-159.48246_21.91418,81.0
79466,-159.48266_21.91418,83.0
79467,-159.48256_21.91428,80.0
79468,-159.48256_21.91408,84.0
79469,-159.41197_22.21531,83.8850021362
79470,-159.41217_22.21531,82.3450012207
79471,-159.41207_22.21541,82.7450027466
79472,-159.41207_22.21521,83.96714019779999
79473,-159.32439_22.09396,57.0
79474,-159.32459_22.09396,56.0
79475,-159.32449_22.09406,57.0
79476,-159.32449_22.09386,57.0
79477,-159.35800_22.19343,105.0
79478,-159.35820_22.19343,106.0
79479,-159.35810_22.19353,105.0
79480,-159.35810_22.19333,106.0
79481,-159.35983_22.09393,102.0
79482,-159.36003_22.09393,102.0
79483,-159.35993_22.09403,103.0
79484,-159.35993_22.09383,102.0
79485,-159.36563_21.96540,14.0
79486,-159.36583_21.96540,15.0
79487,-159.36573_21.96550,16.0
79488,-159.36573_21.96530,13.0
79489,-159.38218_22.19253,128.0
79490,-159.38238_22.19253,130.0
79491,-159.38228_22.19263,129.0
79492,-159.38228_22.19243,129.0
79493,-159.51901_21.93556,269.0
79494,-159.51921_21.93556,271.0
79495,-159.51911_21.93566,270.0
79496,-159.51911_21.93546,270.0
79497,-159.37925_22.06003,88.0
79498,-159.37945_22.06003,89.0
79499,-159.37935_22.06013,88.0
79500,-159.37935_22.05993,88.0
79501,-159.33659_22.09548,70.0
79502,-159.33679_22.09548,74.0
79503,-159.33669_22.09558,72.0
79504,-159.33669_22.09538,73.0
79505,-156.32380_20.74857,966.847045898
79506,-156.32400_20.74857,965.0153198239999
79507,-156.32390_20.74867,965.0153198239999
79508,-156.32390_20.74847,966.5417480469999
79509,-156.31498_20.85134,483.576171875
79510,-156.31518_20.85134,482.35501098599997
79511,-156.31508_20.85144,482.04974365199996
79512,-156.31508_20.85124,483.88146972699997
79513,-156.31696_20.93221,90.6705322266
79514,-156.31716_20.93221,90.0599594116
79515,-156.31706_20.93231,89.7546691895
79516,-156.31706_20.93211,90.6705322266
79517,-156.30526_20.86516,476.85983276400003
79518,-156.30546_20.86516,474.11224365199996
79519,-156.30536_20.86526,476.55453491199995
79520,-156.30536_20.86506,475.333404541
79521,-156.31312_20.85990,458.847839355
79522,-156.31332_20.85990,464.953613281
79523,-156.31322_20.86000,462.51129150400004
79524,-156.31322_20.85980,460.67956543
79525,-156.31737_20.85570,466.785339355
79526,-156.31757_20.85570,466.17474365199996
79527,-156.31747_20.85580,466.17474365199996
79528,-156.31747_20.85560,466.48004150400004
79529,-156.30832_20.77944,968.9840698239999
79530,-156.30852_20.77944,967.457641602
79531,-156.30842_20.77954,967.15234375
79532,-156.30842_20.77934,969.2893676760001
79533,-156.31089_20.84957,528.1481933590001
79534,-156.31109_20.84957,526.621765137
79535,-156.31099_20.84967,526.316467285
79536,-156.31099_20.84947,528.1481933590001
79537,-157.88923_21.58732,1.76666665077
79538,-157.88943_21.58732,1.61000001431
79539,-157.88933_21.58742,1.6014286279699999
79540,-157.88933_21.58722,1.89190793037
79541,-158.17399_21.42906,2.6471428871200002
79542,-158.17419_21.42906,2.76248478889
79543,-158.17409_21.42916,2.4733333587599997
79544,-158.17409_21.42896,2.6275000572200002
79545,-157.81377_21.41570,55.034999847399995
79546,-157.81397_21.41570,55.9153213501
79547,-157.81387_21.41580,55.5299987793
79548,-157.81387_21.41560,55.9500007629
79549,-158.02829_21.34354,12.6899995804
79550,-158.02849_21.34354,12.941192627000001
79551,-158.02839_21.34364,12.7029409409
79552,-158.02839_21.34344,12.949631690999999
79553,-158.02812_21.34481,12.4591751099
79554,-158.02832_21.34481,12.6800003052
79555,-158.02822_21.34491,12.664999961900001
79556,-158.02822_21.34471,12.7027330399
79557,-158.02740_21.34561,12.399999618499999
79558,-158.02760_21.34561,12.5574712753
79559,-158.02750_21.34571,12.5
79560,-158.02750_21.34551,12.4111585617
79561,-158.02685_21.34615,12.890000343299999
79562,-158.02705_21.34615,12.8100004196
79563,-158.02695_21.34625,12.7327270508
79564,-158.02695_21.34605,12.380000114400001
79565,-158.02890_21.34400,12.842500686600001
79566,-158.02910_21.34400,12.9040002823
79567,-158.02900_21.34410,12.769159317
79568,-158.02900_21.34390,12.8902330399
79569,-158.02934_21.34301,12.9313955307
79570,-158.02954_21.34301,12.203332901
79571,-158.02944_21.34311,13.015000343299999
79572,-158.02944_21.34291,12.927286148099999
79573,-155.11838_19.54073,512.874938965
79574,-155.23385_19.42974,1136.22167969
79575,-155.23405_19.42974,1137.06176758
79576,-155.23395_19.42984,1136.64172363
79577,-155.23395_19.42964,1137.06176758
79578,-155.09189_19.73668,35.1549873352
79579,-155.09209_19.73668,36.803958892800004
79580,-155.09199_19.73678,36.3541793823
79581,-155.09199_19.73658,35.99533843990001
79582,-155.11546_19.87081,94.5101242065
79583,-155.11566_19.87081,95.3502120972
79584,-155.11556_19.87091,94.5101242065
79585,-155.11556_19.87071,95.3502120972
79586,-155.41830_20.00782,848.070861816
79587,-155.41850_20.00782,847.230712891
79588,-155.41840_20.00792,846.8106689449999
79589,-155.41840_20.00772,848.490905762
79590,-155.42301_20.04183,510.77471923800005
79591,-155.42321_20.04183,512.874938965
79592,-155.42311_20.04193,511.61480712900004
79593,-155.42311_20.04173,512.874938965
79594,-155.45972_20.07509,353.67788696300005
79595,-155.45992_20.07509,351.57766723599997
79596,-155.45982_20.07519,351.997711182
79597,-155.45982_20.07499,352.837799072
79598,-155.46609_20.08032,312.093414307
79599,-155.46629_20.08032,315.033752441
79600,-155.46619_20.08042,312.093414307
79601,-155.46619_20.08022,315.033752441
79602,-155.50849_20.04325,819.92779541
79603,-155.50869_20.04325,818.2476196289999
79604,-155.50859_20.04335,818.6676635739999
79605,-155.50859_20.04315,819.92779541
79606,-155.82814_20.23725,180.19929504400002
79607,-155.82834_20.23725,180.61933898900003
79608,-155.82824_20.23735,178.939163208
79609,-155.82824_20.23715,181.459442139
79610,-155.67138_20.02148,813.207092285
79611,-155.67158_20.02148,812.7870483399998
79612,-155.67148_20.02158,812.7870483399998
79613,-155.67148_20.02138,812.7870483399998
79614,-155.64739_19.85712,1452.93566895
79615,-155.64759_19.85712,1452.09558105
79616,-155.64749_19.85722,1451.25549316
79617,-155.64749_19.85702,1452.93566895
79618,-155.97157_19.68496,441.273040771
79619,-155.97177_19.68496,436.968109131
79620,-155.97167_19.68506,439.193023682
79621,-155.97167_19.68486,438.371276855
79622,-155.97969_19.67194,270.897369385
79623,-155.97989_19.67194,268.622039795
79624,-155.97979_19.67204,269.974517822
79625,-155.97979_19.67184,268.64382934599996
79626,-155.95959_19.64990,385.78036499
79627,-155.95979_19.64990,382.24758911099997
79628,-155.95969_19.65000,380.33886718800005
79629,-155.95969_19.64980,383.41864013699995
79630,-155.92637_19.54465,496.34744262699996
79631,-155.92657_19.54465,491.753387451
79632,-155.92647_19.54475,492.54275512699996
79633,-155.92647_19.54455,495.755767822
79634,-155.92400_19.53152,452.291046143
79635,-155.92420_19.53152,449.836212158
79636,-155.92410_19.53162,450.73614502
79637,-155.92410_19.53142,450.293151855
79638,-155.91885_19.52138,488.51232910199997
79639,-155.91905_19.52138,485.99206543
79640,-155.91895_19.52148,489.352416992
79641,-155.91895_19.52128,485.99206543
79642,-155.93017_19.54028,425.880096436
79643,-155.93037_19.54028,420.40301513699995
79644,-155.93027_19.54038,422.658081055
79645,-155.93027_19.54018,424.110565186
79646,-155.90741_19.47000,121.393005371
79647,-155.90761_19.47000,119.71282196000001
79648,-155.90751_19.47010,120.97295379600003
79649,-155.90751_19.46990,120.132865906
79650,-155.91211_19.48898,428.02584838900003
79651,-155.91231_19.48898,425.92562866199995
79652,-155.91221_19.48908,428.445892334
79653,-155.91221_19.48888,423.825378418
79654,-155.65150_18.96406,147.435791016
79655,-155.65170_18.96406,147.01574707
79656,-155.65160_18.96416,147.435791016
79657,-155.65160_18.96396,147.01574707
79658,-156.07137_20.65251,72.8499984741
79659,-156.07157_20.65251,70.3683776855
79660,-156.07147_20.65261,72.91999816889998
79661,-156.07147_20.65241,70.4063796997
79662,-156.63619_20.94903,424.960876465
79663,-156.63639_20.94903,428.929626465
79664,-156.63629_20.94913,417.023376465
79665,-156.63629_20.94893,435.03536987300004
79666,-159.42651_22.20892,88.8360824585
79667,-159.42671_22.20892,88.8799972534
79668,-159.42661_22.20902,88.0299987793
79669,-159.42661_22.20882,89.19783782959999
79670,-159.42651_22.20902,88.1923828125
79671,-159.34499_22.09331,78.0
79672,-159.34519_22.09331,77.0
79673,-159.34509_22.09341,78.0
79674,-159.34509_22.09321,77.0
79675,-159.34499_22.09341,78.0
79676,-159.36973_22.06127,91.0
79677,-159.36993_22.06127,91.0
79678,-159.36983_22.06137,91.0
79679,-159.36983_22.06117,91.0
79680,-159.36973_22.06137,91.0
79681,-159.31618_22.16365,42.1349983215
79682,-159.31638_22.16365,43.0099983215
79683,-159.31628_22.16375,42.729595184299995
79684,-159.31628_22.16355,42.1749992371
79685,-159.31618_22.16375,42.381195068400004
79686,-159.31384_22.16862,36.8216667175
79687,-159.31404_22.16862,35.56999969480001
79688,-159.31394_22.16872,34.4300003052
79689,-159.31394_22.16852,37.1699981689
79690,-159.31384_22.16872,35.1150016785
79691,-159.52659_21.92237,219.0
79692,-159.52679_21.92237,219.0
79693,-159.52669_21.92247,219.0
79694,-159.52669_21.92227,219.0
79695,-159.52659_21.92247,218.0
79696,-159.52594_21.92236,216.0
79697,-159.52614_21.92236,217.0
79698,-159.52604_21.92246,216.0
79699,-159.52604_21.92226,217.0
79700,-159.52594_21.92246,216.0
79701,-159.49205_22.20482,2.11175012589
79702,-159.49225_22.20482,1.9292447567
79703,-159.49215_22.20492,1.9249999523199999
79704,-159.49215_22.20472,1.875
79705,-159.49205_22.20492,2.15000009537
79706,-159.35431_21.96371,3.13085174561
79707,-159.35451_21.96371,3.16499996185
79708,-159.35441_21.96381,3.76110863686
79709,-159.35441_21.96361,2.5150001049
79710,-159.35431_21.96381,3.97091841698
79711,-159.34020_22.05340,19.0
79712,-159.34040_22.05340,20.0
79713,-159.34030_22.05350,20.0
79714,-159.34030_22.05330,20.0
79715,-159.34020_22.05350,20.0
79716,-159.33931_22.18137,88.0
79717,-159.33951_22.18137,88.0
79718,-159.33941_22.18147,88.0
79719,-159.33941_22.18127,87.0
79720,-159.33931_22.18147,88.0
79721,-159.38578_22.19365,121.0
79722,-159.38598_22.19365,121.0
79723,-159.38588_22.19375,121.0
79724,-159.38588_22.19355,121.0
79725,-159.38578_22.19375,122.0
79726,-159.58970_21.91205,11.0
79727,-159.58990_21.91205,11.0
79728,-159.58980_21.91215,11.0
79729,-159.58980_21.91195,11.0
79730,-159.58970_21.91215,11.0
79731,-159.66802_21.95432,2.92499995232
79732,-159.66822_21.95432,2.65987873077
79733,-159.66812_21.95442,2.8631818294499998
79734,-159.66812_21.95422,2.6376185417199998
79735,-159.66802_21.95442,2.74499988556
79736,-159.36181_22.19203,119.0
79737,-159.36201_22.19203,120.0
79738,-159.36191_22.19213,119.0
79739,-159.36191_22.19193,120.0
79740,-159.36181_22.19213,118.0
79741,-159.37450_22.19864,95.0
79742,-159.37470_22.19864,95.0
79743,-159.37460_22.19874,94.0
79744,-159.37460_22.19854,96.0
79745,-159.37450_22.19874,94.0
79746,-159.41568_22.19976,98.0
79747,-159.41588_22.19976,99.0
79748,-159.41578_22.19986,98.0
79749,-159.41578_22.19966,99.0
79750,-159.41568_22.19986,98.0
79751,-159.51915_21.93231,244.0
79752,-159.51935_21.93231,244.0
79753,-159.51925_21.93241,244.0
79754,-159.51925_21.93221,244.0
79755,-159.51915_21.93241,244.0
79756,-159.66189_22.12874,1114.67004395
79757,-159.66209_22.12874,1122.12939453
79758,-159.66199_22.12884,1121.86669922
79759,-159.66199_22.12864,1116.02661133
79760,-159.66189_22.12884,1117.69506836
79761,-159.53429_21.93277,221.0
79762,-159.53449_21.93277,224.0
79763,-159.53439_21.93287,223.0
79764,-159.53439_21.93267,221.0
79765,-159.53429_21.93287,222.0
79766,-159.42025_22.21980,30.4424991608
79767,-159.42045_22.21980,32.4399986267
79768,-159.42035_22.21990,30.0833339691
79769,-159.42035_22.21970,29.577999115
79770,-159.42025_22.21990,30.5550003052
79771,-159.66755_21.95409,2.80500006676
79772,-159.66775_21.95409,2.57500004768
79773,-159.66765_21.95419,2.75999999046
79774,-159.66765_21.95399,2.7316665649400003
79775,-159.66755_21.95419,2.67499995232
79776,-159.33926_22.10105,80.0
79777,-159.33946_22.10105,80.0
79778,-159.33936_22.10115,79.0
79779,-159.33936_22.10095,80.0
79780,-159.33926_22.10115,79.0
79781,-159.52034_21.92766,216.0
79782,-159.52054_21.92766,218.0
79783,-159.52044_21.92776,218.0
79784,-159.52044_21.92756,217.0
79785,-159.52034_21.92776,217.0
79786,-159.46585_21.87778,6.56760883331
79787,-159.46605_21.87778,5.980000019069999
79788,-159.46595_21.87788,6.680563449859999
79789,-159.46595_21.87768,6.34757709503
79790,-159.46585_21.87788,6.644999980930001
79791,-159.49551_21.92902,235.0
79792,-159.49571_21.92902,235.0
79793,-159.49561_21.92912,237.0
79794,-159.49561_21.92892,233.0
79795,-159.49551_21.92912,237.0
79796,-159.39311_22.20879,34.8514633179
79797,-159.39331_22.20879,49.3349990845
79798,-159.39321_22.20889,36.4882507324
79799,-159.39321_22.20869,47.5449981689
79800,-159.39311_22.20889,26.284999847399998
79801,-159.51909_21.93159,239.0
79802,-159.51929_21.93159,239.0
79803,-159.51919_21.93169,241.0
79804,-159.51919_21.93149,238.0
79805,-159.51909_21.93169,241.0
79806,-159.38275_22.07559,114.0
79807,-159.38295_22.07559,116.0
79808,-159.38285_22.07569,115.0
79809,-159.38285_22.07549,114.0
79810,-159.38275_22.07569,114.0
79811,-159.34703_22.19110,53.0
79812,-159.34723_22.19110,56.0
79813,-159.34713_22.19120,57.0
79814,-159.34713_22.19100,53.0
79815,-159.34703_22.19120,56.0
79816,-156.35748_20.81250,398.09552002
79817,-156.35768_20.81250,396.87438964800003
79818,-156.35758_20.81260,398.09552002
79819,-156.35758_20.81240,396.87438964800003
79820,-156.35748_20.81260,398.09552002
79821,-156.31008_20.91957,150.201690674
79822,-156.31028_20.91957,149.285827637
79823,-156.31018_20.91967,149.896408081
79824,-156.31018_20.91947,149.896408081
79825,-156.31008_20.91967,149.896408081
79826,-156.22866_20.90811,125.109680176
79827,-156.22886_20.90811,122.224998474
79828,-156.22876_20.90821,122.260002136
79829,-156.22876_20.90801,125.11000061
79830,-156.22866_20.90821,123.16333007799999
79831,-156.32349_20.91131,169.129547119
79832,-156.32369_20.91131,169.434829712
79833,-156.32359_20.91141,168.518966675
79834,-156.32359_20.91121,170.350692749
79835,-156.32349_20.91141,168.518966675
79836,-156.31544_20.83243,577.91015625
79837,-156.31564_20.83243,577.2995605470002
79838,-156.31554_20.83253,578.215454102
79839,-156.31554_20.83233,577.2995605470002
79840,-156.31544_20.83253,578.215454102
79841,-156.31465_20.85347,475.028106689
79842,-156.31485_20.85347,474.72280883800005
79843,-156.31475_20.85357,474.72280883800005
79844,-156.31475_20.85337,475.028106689
79845,-156.31465_20.85357,475.028106689
79846,-156.31188_20.85795,479.607421875
79847,-156.31208_20.85795,474.41754150400004
79848,-156.31198_20.85805,479.302154541
79849,-156.31198_20.85785,475.638671875
79850,-156.31188_20.85805,480.52328491199995
79851,-158.06069_21.65405,2.16333341599
79852,-158.06089_21.65405,2.39888882637
79853,-158.06079_21.65415,3.06999993324
79854,-158.06079_21.65395,2.53277897835
79855,-158.06069_21.65415,2.61833333969
79856,-158.03155_21.34085,12.335000038099999
79857,-158.03175_21.34085,12.4765453339
79858,-158.03165_21.34095,12.4969043732
79859,-158.03165_21.34075,12.170000076300001
79860,-158.03155_21.34095,12.329999923699999
79861,-158.03228_21.34004,12.9035720825
79862,-158.03248_21.34004,12.9666662216
79863,-158.03238_21.34014,12.896689415
79864,-158.03238_21.33994,12.8050003052
79865,-158.03228_21.34014,12.831172943099999
79866,-158.03184_21.33932,12.609999656700001
79867,-158.03204_21.33932,12.5600004196
79868,-158.03194_21.33942,12.760451316800001
79869,-158.03194_21.33922,12.146736145
79870,-158.03184_21.33942,12.7487096786
79871,-158.03262_21.33941,12.539999961900001
79872,-158.03282_21.33941,12.9486436844
79873,-158.03272_21.33951,12.9309682846
79874,-158.03272_21.33931,13.045885086099998
79875,-158.03262_21.33951,12.1864423752
79876,-158.03092_21.34139,12.109999656700001
79877,-158.03112_21.34139,12.6573133469
79878,-158.03102_21.34149,12.6036262512
79879,-158.03102_21.34129,12.385000228900001
79880,-158.03092_21.34149,11.8390903473
79881,-158.03042_21.34211,12.609999656700001
79882,-158.03062_21.34211,12.6578722
79883,-158.03052_21.34221,12.5968952179
79884,-158.03052_21.34201,12.279999733
79885,-158.03042_21.34221,12.2166662216
79886,-158.03064_21.34148,12.1920003891
79887,-158.03084_21.34148,11.675000190699999
79888,-158.03074_21.34158,11.699960708599999
79889,-158.03074_21.34138,11.760000228900001
79890,-158.03064_21.34158,11.6599998474
79891,-155.08866_19.71495,28.1430149078
79892,-155.08886_19.71495,28.5630588531
79893,-155.08876_19.71505,28.1430149078
79894,-155.08876_19.71485,28.9831047058
79895,-155.08866_19.71505,28.1430149078
79896,-155.09897_19.66722,178.099075317
79897,-155.09917_19.66722,178.939163208
79898,-155.09907_19.66732,178.519119263
79899,-155.09907_19.66712,178.939163208
79900,-155.09897_19.66732,178.099075317
79901,-155.12242_19.69720,225.564163208
79902,-155.12262_19.69720,225.984207153
79903,-155.12252_19.69730,225.564163208
79904,-155.12252_19.69710,225.984207153
79905,-155.12242_19.69730,225.144119263
79906,-155.12038_19.69613,213.802902222
79907,-155.12058_19.69613,215.903121948
79908,-155.12048_19.69623,214.642990112
79909,-155.12048_19.69603,214.642990112
79910,-155.12038_19.69623,213.802902222
79911,-155.11834_19.86796,101.650886536
79912,-155.11854_19.86796,96.1902999878
79913,-155.11844_19.86806,96.1902999878
79914,-155.11844_19.86786,102.49097442600001
79915,-155.11834_19.86806,96.6103439331
79916,-155.16652_19.93478,95.9588699341
79917,-155.16672_19.93478,97.11959838870001
79918,-155.16662_19.93488,93.4760131836
79919,-155.16662_19.93468,97.8646850586
79920,-155.16652_19.93488,92.9345626831
79921,-155.21706_19.97453,93.2156219482
79922,-155.21726_19.97453,93.3128738403
79923,-155.21716_19.97463,92.68846130370001
79924,-155.21716_19.97443,93.6720428467
79925,-155.21706_19.97463,92.6143264771
79926,-155.82659_20.23539,182.299530029
79927,-155.82679_20.23539,182.719573975
79928,-155.82669_20.23549,182.299530029
79929,-155.82669_20.23529,182.299530029
79930,-155.82659_20.23549,182.299530029
79931,-155.65459_20.02302,838.409790039
79932,-155.65479_20.02302,838.409790039
79933,-155.65469_20.02312,838.409790039
79934,-155.65469_20.02292,838.409790039
79935,-155.65459_20.02312,838.829833984
79936,-155.68370_20.01360,791.3647460939999
79937,-155.68390_20.01360,790.944702148
79938,-155.68380_20.01370,791.3647460939999
79939,-155.68380_20.01350,790.944702148
79940,-155.68370_20.01370,791.3647460939999
79941,-155.97823_19.67553,304.37805175799997
79942,-155.97843_19.67553,303.39105224599996
79943,-155.97833_19.67563,303.722320557
79944,-155.97833_19.67543,303.642242432
79945,-155.97823_19.67563,304.653961182
79946,-155.97896_19.67166,277.11941528299997
79947,-155.97916_19.67166,275.02432251
79948,-155.97906_19.67176,276.913452148
79949,-155.97906_19.67156,275.58956909200003
79950,-155.97896_19.67176,278.136749268
79951,-155.95400_19.65172,484.44900512699996
79952,-155.95420_19.65172,480.78057861300005
79953,-155.95410_19.65182,483.101654053
79954,-155.95410_19.65162,482.46859741199995
79955,-155.95400_19.65182,485.34524536099997
79956,-156.05766_20.80249,109.59838867200001
79957,-156.05786_20.80249,110.51425170899999
79958,-156.05776_20.80259,108.377235413
79959,-156.05776_20.80239,112.345977783
79960,-156.05766_20.80259,108.07194519
79961,-156.68322_20.89336,11.774999618499999
79962,-156.68342_20.89336,10.1350002289
79963,-156.68332_20.89346,11.197977065999998
79964,-156.68332_20.89326,10.7250003815
79965,-156.68322_20.89346,11.850000381500001
79966,-159.35811_22.19956,78.0
79967,-159.35831_22.19956,80.0
79968,-159.35821_22.19966,78.0
79969,-159.35821_22.19946,80.0
79970,-159.35811_22.19966,78.0
79971,-159.35811_22.19946,80.0
79972,-159.31243_22.15811,32.0499992371
79973,-159.31263_22.15811,33.2700004578
79974,-159.31253_22.15821,32.4199981689
79975,-159.31253_22.15801,33.3699989319
79976,-159.31243_22.15821,31.979999542199998
79977,-159.31243_22.15801,32.1300010681
79978,-159.39269_22.20451,85.2399978638
79979,-159.39289_22.20451,80.6991348267
79980,-159.39279_22.20461,81.0903778076
79981,-159.39279_22.20441,85.1849975586
79982,-159.39269_22.20461,83.6149978638
79983,-159.39269_22.20441,86.8948135376
79984,-159.42548_22.18927,114.0
79985,-159.42568_22.18927,114.0
79986,-159.42558_22.18937,114.0
79987,-159.42558_22.18917,116.0
79988,-159.42548_22.18937,114.0
79989,-159.42548_22.18917,114.0
79990,-159.37182_22.08455,134.0
79991,-159.37202_22.08455,134.0
79992,-159.37192_22.08465,134.0
79993,-159.37192_22.08445,134.0
79994,-159.37182_22.08465,135.0
79995,-159.37182_22.08445,134.0
