,Uid,UserDays
59307,-155.98115_19.66941,58
59308,-155.98126_19.66804,58
59309,-155.98112_19.66835,58
59310,-155.98049_19.66960,180
59311,-155.98012_19.66979,180
59312,-155.98019_19.67017,180
59313,-155.98038_19.67060,180
59314,-155.98009_19.67044,180
59315,-155.97979_19.67027,180
59316,-155.98002_19.67093,180
59317,-155.98027_19.67089,180
59318,-155.97979_19.67194,180
59319,-155.98059_19.66985,58
59320,-155.98104_19.66861,58
59321,-155.97991_19.67138,180
59322,-155.97969_19.67091,180
59323,-155.97971_19.67060,180
59324,-155.97995_19.67067,180
59325,-155.97964_19.67452,58
59326,-155.97972_19.67436,58
59327,-155.97998_19.67450,58
59328,-155.98021_19.67462,58
59329,-155.98039_19.67469,58
59330,-155.98056_19.67473,58
59331,-155.98073_19.67478,58
59332,-155.98107_19.67487,58
59333,-155.98125_19.67491,58
59334,-155.98146_19.67497,58
59335,-155.98186_19.67515,58
59336,-155.98205_19.67528,58
59337,-155.98222_19.67536,58
59338,-155.98237_19.67544,58
59339,-155.97980_19.67404,58
59340,-155.97985_19.67383,58
59341,-155.97990_19.67360,58
59342,-155.97992_19.67338,58
59343,-155.97992_19.67319,58
59344,-155.97993_19.67300,58
59345,-155.98006_19.67412,58
59346,-155.98010_19.67389,58
59347,-155.98014_19.67366,58
59348,-155.98017_19.67343,58
59349,-155.98021_19.67321,58
59350,-155.98035_19.67303,58
59351,-155.98026_19.67287,58
59352,-155.98053_19.67281,58
59353,-155.98083_19.67268,58
59354,-155.98101_19.67256,58
59355,-155.98122_19.67249,58
59356,-155.98136_19.67268,58
59357,-155.98141_19.67289,58
59358,-155.98149_19.67304,58
59359,-155.98164_19.67335,58
59360,-155.98172_19.67350,58
59361,-155.98179_19.67365,58
59362,-155.98186_19.67380,58
59363,-155.98194_19.67396,58
59364,-155.98202_19.67411,58
59365,-155.98209_19.67426,58
59366,-155.98215_19.67442,58
59367,-155.98229_19.67460,58
59368,-155.98243_19.67490,58
59369,-155.98223_19.67484,58
59370,-155.98203_19.67474,58
59371,-155.98160_19.67459,58
59372,-155.98169_19.67443,58
59373,-155.98157_19.67424,58
59374,-155.98147_19.67405,58
59375,-155.98138_19.67386,58
59376,-155.98129_19.67367,58
59377,-155.98119_19.67348,58
59378,-155.98110_19.67329,58
59379,-155.98100_19.67310,58
59380,-155.98081_19.67327,58
59381,-155.98064_19.67341,58
59382,-155.98086_19.67359,58
59383,-155.98055_19.67387,58
59384,-155.98052_19.67407,58
59385,-155.98049_19.67427,58
59386,-155.98076_19.67431,58
59387,-155.98079_19.67403,58
59388,-155.98092_19.67382,58
59389,-155.98113_19.67386,58
59390,-155.98126_19.67419,58
59391,-155.98134_19.67447,58
59392,-155.98113_19.67441,58
59393,-155.98420_19.67276,58
59394,-155.98440_19.67268,58
59395,-155.98459_19.67260,58
59396,-155.98478_19.67251,34
59397,-155.98498_19.67243,34
59398,-155.98528_19.67243,34
59399,-155.98517_19.67221,58
59400,-155.98639_19.67248,34
59401,-155.98658_19.67240,34
59402,-155.98676_19.67231,13
59403,-155.98695_19.67224,58
59404,-155.98715_19.67219,58
59405,-155.98735_19.67216,58
59406,-155.98572_19.67223,34
59407,-155.98561_19.67202,58
59408,-155.98551_19.67181,58
59409,-155.98540_19.67159,58
59410,-155.98521_19.67134,58
59411,-155.98540_19.67125,58
59412,-155.98560_19.67117,58
59413,-155.98579_19.67108,58
59414,-155.98599_19.67100,58
59415,-155.98618_19.67091,58
59416,-155.98638_19.67083,58
59417,-155.98646_19.67113,58
59418,-155.98657_19.67135,58
59419,-155.98668_19.67157,58
59420,-155.98679_19.67178,58
59421,-155.98648_19.67190,58
59422,-155.98637_19.67167,58
59423,-155.98626_19.67145,58
59424,-155.98612_19.67125,58
59425,-155.98574_19.67142,58
59426,-155.98583_19.67159,58
59427,-155.98592_19.67177,58
59428,-155.98615_19.67198,58
59429,-155.98594_19.67207,58
59430,-155.98497_19.67086,58
59431,-155.98517_19.67077,58
59432,-155.98536_19.67068,58
59433,-155.98556_19.67060,58
59434,-155.98575_19.67051,58
59435,-155.98595_19.67043,58
59436,-155.98614_19.67034,58
59437,-155.98647_19.67004,58
59438,-155.98657_19.67025,58
59439,-155.98674_19.67058,58
59440,-155.98684_19.67078,58
59441,-155.98696_19.67096,58
59442,-155.98704_19.67114,58
59443,-155.98713_19.67135,58
59444,-155.98722_19.67162,58
59445,-155.98475_19.67489,34
59446,-155.98483_19.67505,34
59447,-155.98493_19.67522,34
59448,-155.98450_19.67503,58
59449,-155.98431_19.67520,58
59450,-155.98413_19.67526,58
59451,-155.98393_19.67530,58
59452,-155.98373_19.67534,58
59453,-155.98353_19.67537,58
59454,-155.98333_19.67539,58
59455,-155.98313_19.67542,58
59456,-155.98292_19.67546,58
59457,-155.98273_19.67548,58
59458,-155.98254_19.67548,58
59459,-155.98260_19.67503,58
59460,-155.98291_19.67505,58
59461,-155.98270_19.67472,58
59462,-155.98263_19.67457,58
59463,-155.98256_19.67442,58
59464,-155.98248_19.67427,58
59465,-155.98241_19.67411,58
59466,-155.98233_19.67396,58
59467,-155.98226_19.67381,58
59468,-155.98218_19.67366,58
59469,-155.98211_19.67351,58
59470,-155.98203_19.67336,58
59471,-155.98196_19.67321,58
59472,-155.98188_19.67306,58
59473,-155.98181_19.67290,58
59474,-155.98173_19.67275,58
59475,-155.98158_19.67245,58
59476,-155.98150_19.67229,58
59477,-155.98197_19.67207,58
59478,-155.98204_19.67223,58
59479,-155.98212_19.67238,58
59480,-155.98219_19.67253,58
59481,-155.98227_19.67268,58
59482,-155.98234_19.67283,58
59483,-155.98242_19.67298,58
59484,-155.98249_19.67314,58
59485,-155.98257_19.67329,58
59486,-155.98264_19.67344,58
59487,-155.98272_19.67359,58
59488,-155.98287_19.67389,58
59489,-155.98294_19.67405,58
59490,-155.98302_19.67420,58
59491,-155.98309_19.67435,58
59492,-155.98317_19.67450,58
59493,-155.98324_19.67465,58
59494,-155.98332_19.67480,58
59495,-155.98339_19.67498,58
59496,-155.98363_19.67491,58
59497,-155.98383_19.67484,58
59498,-155.98365_19.67466,58
59499,-155.98357_19.67450,58
59500,-155.98350_19.67435,58
59501,-155.98343_19.67420,58
59502,-155.98335_19.67405,58
59503,-155.98328_19.67390,58
59504,-155.98320_19.67375,58
59505,-155.98312_19.67360,58
59506,-155.98297_19.67329,58
59507,-155.98290_19.67314,58
59508,-155.98282_19.67299,58
59509,-155.98275_19.67284,58
59510,-155.98267_19.67269,58
59511,-155.98260_19.67253,58
59512,-155.98252_19.67238,58
59513,-155.98245_19.67223,58
59514,-155.98237_19.67208,58
59515,-155.98230_19.67193,58
59516,-155.98276_19.67171,58
59517,-155.98283_19.67187,58
59518,-155.98291_19.67202,58
59519,-155.98298_19.67217,58
59520,-155.98306_19.67232,58
59521,-155.98313_19.67247,58
59522,-155.98321_19.67262,58
59523,-155.98328_19.67278,58
59524,-155.98336_19.67293,58
59525,-155.98343_19.67308,58
59526,-155.98351_19.67323,58
59527,-155.98359_19.67338,58
59528,-155.98366_19.67353,58
59529,-155.98373_19.67368,58
59530,-155.98381_19.67384,58
59531,-155.98389_19.67399,58
59532,-155.98396_19.67414,58
59533,-155.98404_19.67429,58
59534,-155.98411_19.67444,58
59535,-155.98419_19.67459,58
59536,-155.98427_19.67475,58
59537,-155.98452_19.67445,58
59538,-155.98444_19.67429,58
59539,-155.98437_19.67414,58
59540,-155.98429_19.67399,58
59541,-155.98422_19.67384,58
59542,-155.98414_19.67369,58
59543,-155.98407_19.67353,58
59544,-155.98399_19.67338,58
59545,-155.98392_19.67323,58
59546,-155.98384_19.67308,58
59547,-155.98377_19.67293,58
59548,-155.98369_19.67278,58
59549,-155.98362_19.67263,58
59550,-155.98354_19.67247,58
59551,-155.98346_19.67232,58
59552,-155.98339_19.67217,58
59553,-155.98331_19.67202,58
59554,-155.98324_19.67187,58
59555,-155.98309_19.67157,58
59556,-155.98694_19.67009,58
59557,-155.98684_19.66988,58
59558,-155.98677_19.66968,58
59559,-155.98668_19.66950,58
59560,-155.98660_19.66932,58
59561,-155.98651_19.66914,58
59562,-155.98640_19.66984,58
59563,-155.98633_19.66964,58
59564,-155.98623_19.66936,58
59565,-155.98596_19.66941,58
59566,-155.98647_19.66885,58
59567,-155.98626_19.66895,58
59568,-155.98604_19.66908,58
59569,-155.98579_19.66910,58
59570,-155.98563_19.66877,58
59571,-155.98581_19.66860,58
59572,-155.98606_19.66853,58
59573,-155.98627_19.66844,58
59574,-155.98612_19.66813,58
59575,-155.98591_19.66822,58
59576,-155.98569_19.66835,58
59577,-155.98544_19.66837,58
59578,-155.98528_19.66804,58
59579,-155.98545_19.66787,58
59580,-155.98571_19.66780,58
59581,-155.98592_19.66771,58
59582,-155.98636_19.66757,180
59583,-155.98645_19.66775,58
59584,-155.98654_19.66794,58
59585,-155.98663_19.66813,58
59586,-155.98672_19.66832,58
59587,-155.98681_19.66850,58
59588,-155.98690_19.66869,58
59589,-155.98699_19.66888,58
59590,-155.98708_19.66907,58
59591,-155.98717_19.66925,58
59592,-155.98726_19.66944,58
59593,-155.98735_19.66963,58
59594,-155.98744_19.66982,58
59595,-155.98754_19.67001,58
59596,-155.95410_19.65172,440
59597,-155.95589_19.65384,57
59598,-155.95181_19.65719,440
59599,-155.95143_19.65912,57
59600,-155.95634_19.66016,226
59601,-155.95165_19.66285,440
59602,-155.95584_19.66304,440
59603,-155.95871_19.66112,440
59604,-155.95142_19.66591,440
59605,-155.95989_19.66355,440
59606,-155.95471_19.64980,440
59607,-155.95773_19.66132,440
59608,-155.95707_19.65818,226
59609,-155.95657_19.65717,226
59610,-155.95554_19.65697,226
59611,-155.95281_19.65805,57
59612,-155.95208_19.66016,440
59613,-155.95037_19.66091,57
59614,-155.95655_19.65785,226
59615,-155.95572_19.65822,226
59616,-155.95433_19.65428,440
59617,-155.95492_19.65432,80
59618,-155.95525_19.65517,57
59619,-155.95331_19.65661,57
59620,-155.95930_19.66345,440
59621,-155.95897_19.66223,440
59622,-155.95559_19.65427,57
59623,-155.95566_19.65554,226
59624,-155.95492_19.65645,57
59625,-155.95586_19.65605,226
59626,-155.95445_19.66369,440
59627,-155.94761_19.66666,440
59628,-155.94758_19.65616,57
59629,-155.94329_19.66170,440
59630,-155.94284_19.66090,226
59631,-155.94161_19.66186,604
59632,-155.94150_19.66056,226
59633,-155.94072_19.65912,226
59634,-155.94925_19.66118,57
59635,-155.94624_19.66208,440
59636,-155.94734_19.66179,440
59637,-155.94752_19.66096,57
59638,-155.95395_19.65741,57
59639,-155.95466_19.65783,440
59640,-155.95432_19.65834,440
59641,-155.95384_19.65855,57
59642,-155.94556_19.65681,57
59643,-155.94387_19.65846,57
59644,-155.94258_19.65838,226
59645,-155.94523_19.66039,57
59646,-155.94585_19.65961,57
59647,-155.94649_19.65932,57
59648,-155.94711_19.65884,57
59649,-155.94841_19.65890,57
59650,-155.94994_19.65808,57
59651,-155.95085_19.65757,57
59652,-155.94938_19.65622,57
59653,-155.95027_19.65590,57
59654,-155.95128_19.65562,57
59655,-155.95237_19.65541,440
59656,-155.95755_19.65644,440
59657,-155.96217_19.65506,440
59658,-155.96544_19.65319,440
59659,-155.95903_19.65704,440
59660,-155.95839_19.65776,440
59661,-155.96303_19.65568,440
59662,-155.95936_19.65903,440
59663,-155.95956_19.65951,440
59664,-155.96034_19.66045,440
59665,-155.96636_19.65792,604
59666,-155.96412_19.65903,440
59667,-155.96375_19.65888,440
59668,-155.96123_19.66037,440
59669,-155.96236_19.66023,440
59670,-155.96046_19.66141,440
59671,-155.96197_19.66088,440
59672,-155.96125_19.66188,440
59673,-155.96183_19.66242,440
59674,-155.96368_19.66109,440
59675,-155.96777_19.65863,604
59676,-155.97045_19.65666,604
59677,-155.96220_19.65428,440
59678,-155.96919_19.65757,604
59679,-155.95833_19.65559,440
59680,-155.96163_19.65938,440
59681,-155.96248_19.65820,440
59682,-155.96034_19.65974,440
59683,-155.95919_19.66034,440
59684,-155.96401_19.65988,440
59685,-155.96414_19.65331,440
59686,-155.95971_19.65588,440
59687,-155.95993_19.65492,440
59688,-155.96047_19.65729,440
59689,-155.96120_19.65797,440
59690,-155.97844_19.64707,440
59691,-155.98739_19.64844,604
59692,-155.98665_19.64221,604
59693,-155.97343_19.63207,226
59694,-155.97608_19.63298,226
59695,-155.98237_19.63615,440
59696,-155.97846_19.63306,226
59697,-155.97745_19.63201,226
59698,-155.96821_19.64331,440
59699,-155.96641_19.63373,57
59700,-155.96448_19.63406,57
59701,-155.96575_19.63400,57
59702,-155.96661_19.63419,57
59703,-155.96670_19.63497,57
59704,-155.97068_19.63393,57
59705,-155.96861_19.63461,57
59706,-155.95359_19.64354,57
59707,-155.96682_19.64311,440
59708,-155.95591_19.64881,57
59709,-155.95405_19.64512,57
59710,-155.95441_19.64685,57
59711,-155.96033_19.64376,57
59712,-155.95568_19.64376,57
59713,-155.95439_19.64470,57
59714,-155.95405_19.64539,57
59715,-155.95541_19.64327,57
59716,-155.95630_19.64746,57
59717,-155.95599_19.64631,57
59718,-155.95680_19.64824,57
59719,-155.96078_19.64226,57
59720,-155.96546_19.64360,440
59721,-155.96429_19.64403,440
59722,-155.96226_19.64470,226
59723,-155.96129_19.64496,57
59724,-155.96028_19.64503,57
59725,-155.95784_19.64566,80
59726,-155.95971_19.64253,57
59727,-155.95100_19.63412,104
59728,-155.95355_19.63756,32
59729,-155.95587_19.63650,57
59730,-155.95726_19.63650,57
59731,-155.95919_19.63580,57
59732,-155.96337_19.63418,57
59733,-155.95264_19.64046,57
59734,-155.95469_19.64011,57
59735,-155.95849_19.63962,80
59736,-155.96337_19.64054,440
59737,-155.95613_19.64053,57
59738,-155.95439_19.64099,57
59739,-155.95353_19.64284,57
59740,-155.95502_19.64289,57
59741,-155.95398_19.63924,57
59742,-155.95173_19.63640,104
59743,-155.95278_19.63512,57
59744,-155.96300_19.63361,57
59745,-155.95107_19.63479,104
59746,-155.95374_19.63780,57
59747,-155.96408_19.63564,57
59748,-155.95597_19.64200,57
59749,-155.95893_19.64144,80
59750,-155.96364_19.63463,57
59751,-155.96283_19.63490,57
59752,-155.96220_19.63507,57
59753,-155.96163_19.63522,80
59754,-155.96107_19.63539,80
59755,-155.96034_19.63524,80
59756,-155.96021_19.63482,80
59757,-155.96086_19.63472,80
59758,-155.96143_19.63465,80
59759,-155.96203_19.63452,57
59760,-155.96265_19.63438,57
59761,-155.96252_19.63375,57
59762,-155.96206_19.63389,57
59763,-155.96105_19.63406,80
59764,-155.96050_19.63419,80
59765,-155.95913_19.63431,57
59766,-155.96007_19.63367,80
59767,-155.96160_19.63298,80
59768,-155.96197_19.63285,80
59769,-155.96241_19.63263,57
59770,-155.96291_19.63602,57
59771,-155.96154_19.63644,80
59772,-155.96096_19.63669,80
59773,-155.96045_19.63665,80
59774,-155.96042_19.63616,80
59775,-155.96104_19.63599,80
59776,-155.96164_19.63586,80
59777,-155.96216_19.63572,57
59778,-155.96269_19.63552,57
59779,-155.96333_19.63528,57
59780,-155.96401_19.63511,57
59781,-155.96296_19.64085,226
59782,-155.96354_19.64069,440
59783,-155.96495_19.64041,440
59784,-155.96642_19.63954,440
59785,-155.96467_19.63935,440
59786,-155.96386_19.63859,440
59787,-155.96391_19.63909,440
59788,-155.96401_19.63957,440
59789,-155.96410_19.64005,440
59790,-155.96343_19.64012,440
59791,-155.96203_19.64036,226
59792,-155.96198_19.63947,226
59793,-155.96096_19.63967,57
59794,-155.96117_19.64077,57
59795,-155.95052_19.63912,57
59796,-155.94887_19.64097,57
59797,-155.94566_19.64193,57
59798,-155.95280_19.64685,80
59799,-155.94996_19.64775,440
59800,-155.95163_19.64817,57
59801,-155.95002_19.64023,57
59802,-155.94946_19.64852,440
59803,-155.95452_19.64908,440
59804,-155.95247_19.64739,57
59805,-155.95361_19.64818,80
59806,-155.95096_19.64540,57
59807,-155.95081_19.64457,57
59808,-155.94934_19.64666,440
59809,-155.94895_19.64510,57
59810,-155.94649_19.64648,57
59811,-155.94695_19.64554,57
59812,-155.94498_19.64598,57
59813,-155.94266_19.64650,440
59814,-155.94266_19.64766,440
59815,-155.94117_19.64813,440
59816,-155.94086_19.64710,440
59817,-155.93980_19.64789,440
59818,-155.93845_19.64776,440
59819,-155.93634_19.64799,57
59820,-155.93649_19.64854,57
59821,-155.94974_19.64722,440
59822,-155.94706_19.64779,440
59823,-155.94523_19.65001,440
59824,-155.94526_19.64909,440
59825,-155.94497_19.64829,440
59826,-155.94316_19.64868,440
59827,-155.94337_19.64961,440
59828,-155.94346_19.65059,440
59829,-155.94171_19.64995,440
59830,-155.94139_19.64905,440
59831,-155.94075_19.65083,440
59832,-155.93986_19.65098,440
59833,-155.93897_19.65117,440
59834,-155.93834_19.64986,440
59835,-155.93609_19.64994,57
59836,-155.93629_19.65046,57
59837,-155.93652_19.65098,57
59838,-155.93684_19.65149,57
59839,-155.93793_19.65205,440
59840,-155.93621_19.65237,57
59841,-155.95278_19.64570,57
59842,-155.94236_19.63156,104
59843,-155.95110_19.63804,57
59844,-155.94723_19.62891,104
59845,-155.95084_19.63722,104
59846,-155.94965_19.63607,104
59847,-155.94836_19.63537,104
59848,-155.94435_19.63797,57
59849,-155.94898_19.63739,104
59850,-155.94909_19.63479,104
59851,-155.95075_19.63762,104
59852,-155.94767_19.62849,35
59853,-155.94752_19.62620,35
59854,-155.94804_19.63038,104
59855,-155.94707_19.63293,104
59856,-155.94786_19.62773,35
59857,-155.94933_19.62591,35
59858,-155.95319_19.62602,104
59859,-155.95031_19.62784,35
59860,-155.95894_19.62591,32
59861,-155.95899_19.62661,32
59862,-155.94999_19.62693,35
59863,-155.94965_19.62722,35
59864,-155.95145_19.62892,104
59865,-155.95151_19.62997,104
59866,-155.94990_19.63029,104
59867,-155.94889_19.63008,104
59868,-155.94970_19.63057,104
59869,-155.94973_19.63077,104
59870,-155.95599_19.63032,57
59871,-155.95818_19.62986,57
59872,-155.94923_19.62894,104
59873,-155.94916_19.63164,104
59874,-155.94890_19.63211,104
59875,-155.94935_19.63261,104
59876,-155.94981_19.62975,104
59877,-155.96095_19.62948,80
59878,-155.96242_19.63024,57
59879,-155.95090_19.63255,104
59880,-155.94946_19.63301,104
59881,-155.95281_19.62501,104
59882,-155.94890_19.62679,35
59883,-155.94967_19.63197,104
59884,-155.95637_19.62527,32
59885,-155.95833_19.62459,32
59886,-155.95102_19.62516,35
59887,-155.96274_19.62938,57
59888,-155.96225_19.62970,57
59889,-155.96222_19.62911,57
59890,-155.96150_19.62920,80
59891,-155.96145_19.62973,80
59892,-155.96218_19.63075,57
59893,-155.96131_19.63089,80
59894,-155.96136_19.63028,80
59895,-155.96049_19.63036,80
59896,-155.95953_19.63068,80
59897,-155.96198_19.62596,57
59898,-155.96118_19.62608,57
59899,-155.95989_19.62572,32
59900,-155.94932_19.62788,35
59901,-155.96248_19.62841,57
59902,-155.96211_19.62778,57
59903,-155.96290_19.62728,57
59904,-155.95420_19.62881,32
59905,-155.95341_19.62888,32
59906,-155.96126_19.62861,57
59907,-155.96080_19.62797,57
59908,-155.96025_19.62775,32
59909,-155.95980_19.62841,32
59910,-155.95976_19.62714,32
59911,-155.96255_19.62648,57
59912,-155.96241_19.62736,57
59913,-155.96153_19.62673,57
59914,-155.96623_19.62873,57
59915,-155.96924_19.62992,57
59916,-155.96329_19.63083,57
59917,-155.98592_19.62661,57
59918,-155.98548_19.62674,57
59919,-155.98527_19.62681,57
59920,-155.98465_19.62699,57
59921,-155.98430_19.62659,57
59922,-155.98596_19.62613,57
59923,-155.98616_19.62605,57
59924,-155.98924_19.63006,440
59925,-155.98950_19.62957,440
59926,-155.98130_19.61247,57
59927,-155.98228_19.61366,57
59928,-155.98457_19.61836,40
59929,-155.98486_19.61827,40
59930,-155.98516_19.61818,40
59931,-155.98546_19.61809,40
59932,-155.98624_19.61791,40
59933,-155.98585_19.61830,40
59934,-155.98555_19.61838,40
59935,-155.98525_19.61846,40
59936,-155.98466_19.61863,40
59937,-155.99059_19.64097,604
59938,-155.98843_19.63885,604
59939,-155.98865_19.63956,604
59940,-155.98824_19.63948,604
59941,-155.98796_19.63954,604
59942,-155.98791_19.63976,604
59943,-155.98801_19.63999,604
59944,-155.98850_19.64002,604
59945,-155.98833_19.64013,604
59946,-155.98815_19.64023,604
59947,-155.98773_19.64016,604
59948,-155.98769_19.63997,604
59949,-155.98765_19.63979,604
59950,-155.98715_19.63967,604
59951,-155.98724_19.64004,604
59952,-155.98739_19.64047,604
59953,-155.98757_19.64116,604
59954,-155.98827_19.64068,604
59955,-155.98843_19.64057,604
59956,-155.98859_19.64048,604
59957,-155.98875_19.64038,604
59958,-155.98891_19.64029,604
59959,-155.98906_19.64019,604
59960,-155.98922_19.64010,604
59961,-155.98939_19.64000,604
59962,-155.98941_19.64038,604
59963,-155.98925_19.64047,604
59964,-155.98909_19.64057,604
59965,-155.98893_19.64066,604
59966,-155.98862_19.64085,604
59967,-155.98846_19.64095,604
59968,-155.98830_19.64104,604
59969,-155.98802_19.64108,604
59970,-155.98788_19.64179,604
59971,-155.98766_19.64193,604
59972,-155.98770_19.64224,604
59973,-155.98789_19.64211,604
59974,-155.98805_19.64201,604
59975,-155.98819_19.64162,604
59976,-155.98837_19.64151,604
59977,-155.98854_19.64141,604
59978,-155.98871_19.64131,604
59979,-155.98887_19.64122,604
59980,-155.98904_19.64112,604
59981,-155.98920_19.64103,604
59982,-155.98935_19.64094,604
59983,-155.98951_19.64085,604
59984,-155.98966_19.64076,604
59985,-155.98986_19.64107,604
59986,-155.98969_19.64115,604
59987,-155.98954_19.64124,604
59988,-155.98938_19.64132,604
59989,-155.98921_19.64141,604
59990,-155.98904_19.64150,604
59991,-155.98888_19.64159,604
59992,-155.98853_19.64178,604
59993,-155.98835_19.64187,604
59994,-155.98776_19.64270,604
59995,-155.98793_19.64258,604
59996,-155.98809_19.64250,604
59997,-155.98824_19.64242,604
59998,-155.98839_19.64234,604
59999,-155.98855_19.64226,604
60000,-155.98870_19.64218,604
60001,-155.98901_19.64203,604
60002,-155.98917_19.64195,604
60003,-155.98994_19.64155,604
60004,-155.99010_19.64148,604
60005,-155.98194_19.63682,440
60006,-155.98199_19.63701,440
60007,-155.98205_19.63720,440
60008,-155.98210_19.63739,440
60009,-155.98216_19.63757,440
60010,-155.98255_19.63748,440
60011,-155.98250_19.63731,440
60012,-155.98245_19.63715,440
60013,-155.98239_19.63698,440
60014,-155.98232_19.63679,440
60015,-155.98266_19.63672,440
60016,-155.98273_19.63689,440
60017,-155.98278_19.63705,440
60018,-155.98284_19.63722,440
60019,-155.98289_19.63738,440
60020,-155.98329_19.63726,440
60021,-155.98323_19.63708,440
60022,-155.98317_19.63689,440
60023,-155.98310_19.63669,440
60024,-155.98343_19.63662,440
60025,-155.98347_19.63681,440
60026,-155.98353_19.63699,440
60027,-155.98359_19.63718,440
60028,-155.98390_19.63702,440
60029,-155.98407_19.63697,440
60030,-155.98391_19.63675,440
60031,-155.98381_19.63658,440
60032,-155.98414_19.63652,440
60033,-155.98426_19.63666,440
60034,-155.98425_19.63692,440
60035,-155.98442_19.63687,440
60036,-155.98469_19.63680,440
60037,-155.98464_19.63651,440
60038,-155.98490_19.63674,440
60039,-155.98511_19.63669,440
60040,-155.98523_19.63714,440
60041,-155.98506_19.63719,440
60042,-155.98489_19.63724,440
60043,-155.98472_19.63729,440
60044,-155.98439_19.63738,440
60045,-155.98422_19.63743,440
60046,-155.98405_19.63747,440
60047,-155.98388_19.63752,440
60048,-155.98372_19.63757,440
60049,-155.98355_19.63761,440
60050,-155.98338_19.63766,440
60051,-155.98321_19.63771,440
60052,-155.98304_19.63776,440
60053,-155.98287_19.63780,440
60054,-155.98271_19.63785,440
60055,-155.98254_19.63790,440
60056,-155.98220_19.63799,440
60057,-155.98557_19.63706,440
60058,-155.98577_19.63702,440
60059,-155.98598_19.63696,440
60060,-155.98618_19.63690,440
60061,-155.98638_19.63684,440
60062,-155.95969_19.64990,57
60063,-155.95751_19.65065,57
60064,-155.96677_19.65003,440
60065,-155.96580_19.65003,440
60066,-155.96520_19.65037,440
60067,-155.96489_19.65054,440
60068,-155.96457_19.65069,440
60069,-155.96389_19.65107,440
60070,-155.96303_19.65153,440
60071,-155.96026_19.65228,57
60072,-155.96206_19.65191,440
60073,-155.95809_19.65308,57
60074,-155.95871_19.65285,57
60075,-155.95955_19.65249,57
60076,-155.95626_19.65319,57
60077,-155.95682_19.65350,57
60078,-155.96110_19.65223,440
60079,-155.95658_19.65421,57
60080,-155.95876_19.65452,57
60081,-155.95959_19.65412,57
60082,-155.96155_19.65340,440
60083,-155.96250_19.65308,440
60084,-155.96344_19.65270,440
60085,-155.96519_19.65181,440
60086,-155.96551_19.65165,440
60087,-155.96583_19.65149,440
60088,-155.96616_19.65136,440
60089,-155.96651_19.64957,440
60090,-155.96612_19.64920,440
60091,-155.96679_19.64863,440
60092,-155.96708_19.64915,604
60093,-155.96738_19.64970,604
60094,-155.96793_19.64946,604
60095,-155.96742_19.64845,604
60096,-155.96769_19.64804,604
60097,-155.96828_19.64771,604
60098,-155.96862_19.64813,604
60099,-155.96823_19.64861,604
60100,-155.96890_19.64882,604
60101,-155.96851_19.64916,604
60102,-155.96649_19.65125,440
60103,-155.96680_19.65111,440
60104,-155.96746_19.65085,604
60105,-155.96810_19.65057,604
60106,-155.96842_19.65043,604
60107,-155.96872_19.65027,604
60108,-155.96902_19.65011,604
60109,-155.96935_19.64991,604
60110,-155.95700_19.65517,226
60111,-155.95788_19.65497,440
60112,-155.95678_19.65568,226
60113,-155.95782_19.65388,57
60114,-155.95955_19.65309,57
60115,-155.95872_19.62362,32
60116,-155.95919_19.62396,32
60117,-155.95887_19.62408,32
60118,-155.95907_19.62461,32
60119,-155.95937_19.62446,32
60120,-155.95942_19.62512,32
60121,-155.95991_19.62502,32
60122,-155.96024_19.62500,32
60123,-155.96052_19.62490,32
60124,-155.96076_19.62480,32
60125,-155.96085_19.62421,57
60126,-155.96104_19.62444,57
60127,-155.96122_19.62470,57
60128,-155.96189_19.62485,57
60129,-155.96199_19.62432,57
60130,-155.96168_19.62409,57
60131,-155.96148_19.62385,57
60132,-155.96148_19.62338,57
60133,-155.96120_19.62353,57
60134,-155.96044_19.62387,32
60135,-155.96021_19.62416,32
60136,-155.95996_19.62438,32
60137,-155.95981_19.62397,32
60138,-155.95964_19.62365,32
60139,-155.95907_19.62323,32
60140,-155.95974_19.62301,32
60141,-155.95995_19.62332,32
60142,-155.96021_19.62358,32
60143,-155.96035_19.62286,32
60144,-155.96074_19.62317,32
60145,-155.96101_19.62266,57
60146,-155.96135_19.62295,57
60147,-155.97806_19.63783,226
60148,-155.97830_19.63777,226
60149,-155.97853_19.63772,226
60150,-155.97876_19.63766,226
60151,-155.97898_19.63761,226
60152,-155.97919_19.63755,226
60153,-155.97938_19.63752,226
60154,-155.98005_19.63722,226
60155,-155.98003_19.63742,226
60156,-155.98037_19.63717,226
60157,-155.98029_19.63746,226
60158,-155.98053_19.63760,226
60159,-155.98058_19.63742,226
60160,-155.98085_19.63702,226
60161,-155.98109_19.63746,226
60162,-155.98098_19.63770,226
60163,-155.98122_19.63775,440
60164,-155.98145_19.63770,440
60165,-155.98135_19.63743,440
60166,-155.98123_19.63712,440
60167,-155.98133_19.63692,440
60168,-155.98164_19.63691,440
60169,-155.98175_19.63712,440
60170,-155.98178_19.63731,440
60171,-155.98182_19.63748,440
60172,-155.98188_19.63765,440
60173,-155.98192_19.63806,440
60174,-155.98175_19.63810,440
60175,-155.98155_19.63815,440
60176,-155.98134_19.63820,440
60177,-155.98113_19.63822,440
60178,-155.98089_19.63808,226
60179,-155.98085_19.63827,440
60180,-155.97967_19.63862,440
