,Uid,In_2017_CP_zone
32870,-155.96670_19.61177,True
32871,-155.96676_19.61196,True
32872,-155.96687_19.61215,True
32873,-155.96698_19.61238,True
32874,-155.96716_19.61257,True
32875,-155.96740_19.61219,True
32876,-155.96723_19.61194,True
32877,-155.96715_19.61172,True
32878,-155.96718_19.61152,True
32879,-155.96747_19.61184,True
32880,-155.96762_19.61205,True
32881,-155.96776_19.61222,True
32882,-155.96791_19.61238,True
32883,-155.96805_19.61253,True
32884,-155.96819_19.61268,True
32885,-155.96837_19.61278,True
32886,-155.96825_19.61304,True
32887,-155.96833_19.61323,True
32888,-155.96841_19.61347,True
32889,-155.96860_19.61356,True
32890,-155.96883_19.61346,True
32891,-155.96891_19.61327,True
32892,-155.96879_19.61306,True
32893,-155.96880_19.61284,True
32894,-155.96913_19.61282,True
32895,-155.96919_19.61307,True
32896,-155.96924_19.61327,True
32897,-155.96930_19.61347,True
32898,-155.96903_19.61365,True
32899,-155.96889_19.61384,True
32900,-155.96882_19.61405,True
32901,-155.96881_19.61426,True
32902,-155.96918_19.61449,True
32903,-155.96934_19.61424,True
32904,-155.96929_19.61399,True
32905,-155.96947_19.61381,True
32906,-155.96956_19.61405,True
32907,-155.96973_19.61431,True
32908,-155.96998_19.61424,True
32909,-155.97009_19.61407,True
32910,-155.96989_19.61368,True
32911,-155.96981_19.61349,True
32912,-155.96967_19.61308,True
32913,-155.96962_19.61289,True
32914,-155.96956_19.61269,True
32915,-155.96935_19.61231,True
32916,-155.96915_19.61235,True
32917,-155.96895_19.61241,True
32918,-155.96874_19.61241,True
32919,-155.96851_19.61232,True
32920,-155.96837_19.61218,True
32921,-155.96814_19.61201,True
32922,-155.96825_19.61184,True
32923,-155.96833_19.61166,True
32924,-155.96835_19.61146,True
32925,-155.96829_19.61127,True
32926,-155.96820_19.61109,True
32927,-155.96811_19.61092,True
32928,-155.96802_19.61074,True
32929,-155.96794_19.61055,True
32930,-155.96776_19.61032,True
32931,-155.96766_19.61099,True
32932,-155.96777_19.61120,True
32933,-155.96788_19.61142,True
32934,-155.96785_19.61166,True
32935,-155.96764_19.61146,True
32936,-155.96743_19.61120,True
32937,-155.96729_19.61101,True
32938,-155.95780_19.61001,True
32939,-155.95602_19.61224,True
32940,-155.95789_19.61138,True
32941,-155.95764_19.61152,True
32942,-155.95746_19.61175,True
32943,-155.95713_19.61194,True
32944,-155.95693_19.61166,True
32945,-155.95725_19.60997,True
32946,-155.95721_19.61054,True
32947,-155.95731_19.61105,True
32948,-155.95787_19.61061,True
32949,-155.96638_19.61062,True
32950,-155.96609_19.61072,True
32951,-155.96593_19.61040,True
32952,-155.96618_19.61024,True
32953,-155.96678_19.61035,True
32954,-155.96669_19.60996,True
32955,-155.96698_19.61011,True
32956,-155.96722_19.60975,True
32957,-155.96695_19.60963,True
32958,-155.96685_19.60940,True
32959,-155.96674_19.60918,True
32960,-155.96662_19.60896,True
32961,-155.96651_19.60874,True
32962,-155.96640_19.60851,True
32963,-155.96627_19.60829,True
32964,-155.96686_19.60817,True
32965,-155.96702_19.60846,True
32966,-155.96716_19.60875,True
32967,-155.96730_19.60903,True
32968,-155.96750_19.60925,True
32969,-155.96766_19.60884,True
32970,-155.96742_19.60850,True
32971,-155.96729_19.60817,True
32972,-155.96762_19.60817,True
32973,-155.96794_19.60828,True
32974,-155.96883_19.60944,True
32975,-155.96860_19.60926,True
32976,-155.96836_19.60914,True
32977,-155.96811_19.60904,True
32978,-155.96815_19.60955,True
32979,-155.96840_19.60966,True
32980,-155.96858_19.60988,True
32981,-155.96879_19.61010,True
32982,-155.96891_19.61032,True
32983,-155.96906_19.61054,True
32984,-155.97005_19.61010,True
32985,-155.97048_19.60990,True
32986,-155.96844_19.61069,True
32987,-155.96828_19.61042,True
32988,-155.96810_19.61013,True
32989,-155.96774_19.60994,True
32990,-155.96612_19.60898,True
32991,-155.96990_19.60798,True
32992,-155.97030_19.60813,True
32993,-155.97011_19.60830,True
32994,-155.97039_19.60855,True
32995,-155.97067_19.60904,True
32996,-155.97082_19.60929,True
32997,-155.97097_19.60953,True
32998,-155.97023_19.60947,True
32999,-155.97010_19.60925,True
33000,-155.96997_19.60904,True
33001,-155.96969_19.60861,True
33002,-155.96951_19.60843,True
33003,-155.96929_19.60828,True
33004,-155.96880_19.60811,True
33005,-155.96846_19.60803,True
33006,-155.96842_19.60861,True
33007,-155.96881_19.60877,True
33008,-155.96920_19.60905,True
33009,-155.96952_19.60923,True
33010,-155.96966_19.60945,True
33011,-155.96978_19.60967,True
33012,-155.96992_19.60988,True
33013,-155.96935_19.61012,True
33014,-155.96899_19.60967,True
33015,-155.96651_19.60973,True
33016,-155.96637_19.60947,True
33017,-155.96624_19.60922,True
33018,-155.96600_19.60874,True
33019,-155.96588_19.60848,True
33020,-155.96531_19.60867,True
33021,-155.96549_19.60892,True
33022,-155.96512_19.60894,True
33023,-155.96535_19.60937,True
33024,-155.96566_19.60924,True
33025,-155.96572_19.61005,True
33026,-155.96603_19.60992,True
33027,-155.97124_19.61018,True
33028,-155.97131_19.61036,True
33029,-155.97137_19.61055,True
33030,-155.97144_19.61074,True
33031,-155.97151_19.61092,True
33032,-155.97158_19.61111,True
33033,-155.97183_19.61149,True
33034,-155.97160_19.61157,True
33035,-155.97157_19.61181,True
33036,-155.97141_19.61217,True
33037,-155.97133_19.61235,True
33038,-155.97082_19.61229,True
33039,-155.97058_19.61220,True
33040,-155.97090_19.61201,True
33041,-155.97093_19.61086,True
33042,-155.97064_19.61082,True
33043,-155.97082_19.61059,True
33044,-155.97078_19.61027,True
33045,-155.97058_19.61034,True
33046,-155.97037_19.61043,True
33047,-155.97014_19.61051,True
33048,-155.97040_19.61102,True
33049,-155.97048_19.61129,True
33050,-155.97072_19.61131,True
33051,-155.97066_19.61173,True
33052,-155.97034_19.61211,True
33053,-155.97040_19.61267,True
33054,-155.97060_19.61277,True
33055,-155.97078_19.61285,True
33056,-155.97097_19.61292,True
33057,-155.97116_19.61300,True
33058,-155.97050_19.61306,True
33059,-155.97040_19.61363,True
33060,-155.97028_19.61382,True
33061,-155.97009_19.61345,True
33062,-155.97004_19.61314,True
33063,-155.96998_19.61287,True
33064,-155.96993_19.61261,True
33065,-155.96956_19.61222,True
33066,-155.96974_19.61206,True
33067,-155.96987_19.61196,True
33068,-155.96990_19.61173,True
33069,-155.96996_19.61149,True
33070,-155.96972_19.61120,True
33071,-155.96999_19.61118,True
33072,-155.96988_19.61094,True
33073,-155.96974_19.61070,True
33074,-155.96952_19.61085,True
33075,-155.96933_19.61094,True
33076,-155.96914_19.61104,True
33077,-155.96934_19.61124,True
33078,-155.96932_19.61144,True
33079,-155.96959_19.61151,True
33080,-155.96927_19.61174,True
33081,-155.96924_19.61200,True
33082,-155.96885_19.61208,True
33083,-155.96865_19.61197,True
33084,-155.96861_19.61179,True
33085,-155.96873_19.61157,True
33086,-155.96875_19.61135,True
33087,-155.96869_19.61116,True
33088,-155.97251_19.61276,True
33089,-155.97227_19.61289,True
33090,-155.97167_19.61329,True
33091,-155.97179_19.61420,True
33092,-155.97191_19.61438,True
33093,-155.97210_19.61454,True
33094,-155.97234_19.61437,True
33095,-155.97232_19.61410,True
33096,-155.97219_19.61394,True
33097,-155.97230_19.61338,True
33098,-155.97241_19.61356,True
33099,-155.97254_19.61373,True
33100,-155.97264_19.61390,True
33101,-155.97262_19.61419,True
33102,-155.97288_19.61408,True
33103,-155.97310_19.61388,True
33104,-155.97326_19.61375,True
33105,-155.97302_19.61355,True
33106,-155.97292_19.61334,True
33107,-155.97276_19.61313,True
33108,-155.97166_19.61257,True
33109,-155.97224_19.61695,True
33110,-155.97241_19.61681,True
33111,-155.97260_19.61669,True
33112,-155.97280_19.61657,True
33113,-155.97297_19.61643,True
33114,-155.97316_19.61630,True
33115,-155.97334_19.61616,True
33116,-155.97353_19.61601,True
33117,-155.97374_19.61587,True
33118,-155.97394_19.61574,True
33119,-155.97432_19.61552,True
33120,-155.97419_19.61532,True
33121,-155.97407_19.61514,True
33122,-155.97397_19.61496,True
33123,-155.97387_19.61480,True
33124,-155.97376_19.61463,True
33125,-155.97364_19.61447,True
33126,-155.97353_19.61429,True
33127,-155.97341_19.61407,True
33128,-155.97312_19.61419,True
33129,-155.97289_19.61439,True
33130,-155.97305_19.61459,True
33131,-155.97318_19.61475,True
33132,-155.97330_19.61492,True
33133,-155.97341_19.61509,True
33134,-155.97353_19.61526,True
33135,-155.97363_19.61544,True
33136,-155.97331_19.61565,True
33137,-155.97287_19.61598,True
33138,-155.97257_19.61615,True
33139,-155.97233_19.61630,True
33140,-155.97209_19.61645,True
33141,-155.97188_19.61660,True
33142,-155.97170_19.61672,True
33143,-155.97179_19.61231,True
33144,-155.97194_19.61194,True
33145,-155.97209_19.61214,True
33146,-155.97224_19.61233,True
33147,-155.97194_19.61278,True
33148,-155.97150_19.61308,True
33149,-155.97319_19.61547,True
33150,-155.97307_19.61530,True
33151,-155.97296_19.61513,True
33152,-155.97284_19.61496,True
33153,-155.97274_19.61477,True
33154,-155.97261_19.61456,True
33155,-155.97231_19.61469,True
33156,-155.97214_19.61492,True
33157,-155.97233_19.61515,True
33158,-155.97246_19.61533,True
33159,-155.97214_19.61553,True
33160,-155.97202_19.61535,True
33161,-155.97190_19.61518,True
33162,-155.97178_19.61500,True
33163,-155.97142_19.61530,True
33164,-155.97118_19.61546,True
33165,-155.97156_19.61558,True
33166,-155.97169_19.61578,True
33167,-155.97135_19.61579,True
33168,-155.97108_19.61578,True
33169,-155.97095_19.61613,True
33170,-155.97127_19.61612,True
33171,-155.97122_19.61634,True
33172,-155.97143_19.61649,True
33173,-155.97166_19.61634,True
33174,-155.97186_19.61621,True
33175,-155.97204_19.61609,True
33176,-155.97223_19.61598,True
33177,-155.97242_19.61586,True
33178,-155.97264_19.61564,True
33179,-155.97276_19.61580,True
33180,-155.97054_19.61397,True
33181,-155.97213_19.61138,True
33182,-155.97237_19.61129,True
33183,-155.97261_19.61118,True
33184,-155.97288_19.61103,True
33185,-155.97318_19.61084,True
33186,-155.97346_19.61066,True
33187,-155.97375_19.61048,True
33188,-155.97403_19.61030,True
33189,-155.97431_19.61012,True
33190,-155.97460_19.60993,True
33191,-155.97488_19.60975,True
33192,-155.97514_19.60958,True
33193,-155.97515_19.60899,True
33194,-155.97498_19.60876,True
33195,-155.97466_19.60829,True
33196,-155.97449_19.60806,True
33197,-155.97471_19.60942,True
33198,-155.97434_19.60965,True
33199,-155.97403_19.60984,True
33200,-155.97376_19.61000,True
33201,-155.97351_19.61015,True
33202,-155.97328_19.61029,True
33203,-155.97305_19.61042,True
33204,-155.97283_19.61056,True
33205,-155.97261_19.61069,True
33206,-155.97237_19.61080,True
33207,-155.97227_19.61054,True
33208,-155.97254_19.61039,True
33209,-155.97280_19.61024,True
33210,-155.97306_19.61009,True
33211,-155.97333_19.60994,True
33212,-155.97386_19.60963,True
33213,-155.97412_19.60948,True
33214,-155.97439_19.60933,True
33215,-155.97467_19.60917,True
33216,-155.97445_19.60883,True
33217,-155.97420_19.60898,True
33218,-155.97394_19.60912,True
33219,-155.97367_19.60927,True
33220,-155.97341_19.60942,True
33221,-155.97315_19.60957,True
33222,-155.97289_19.60972,True
33223,-155.97263_19.60987,True
33224,-155.97238_19.61001,True
33225,-155.97212_19.61016,True
33226,-155.97208_19.60990,True
33227,-155.97241_19.60971,True
33228,-155.97272_19.60954,True
33229,-155.97302_19.60936,True
33230,-155.97333_19.60919,True
33231,-155.97363_19.60902,True
33232,-155.97394_19.60884,True
33233,-155.97427_19.60865,True
33234,-155.97410_19.60829,True
33235,-155.97385_19.60844,True
33236,-155.97360_19.60858,True
33237,-155.97336_19.60872,True
33238,-155.97312_19.60885,True
33239,-155.97287_19.60900,True
33240,-155.97262_19.60914,True
33241,-155.97238_19.60928,True
33242,-155.97213_19.60942,True
33243,-155.97188_19.60956,True
33244,-155.97152_19.60978,True
33245,-155.97162_19.61006,True
33246,-155.97172_19.61033,True
33247,-155.97182_19.61059,True
33248,-155.97193_19.61089,True
33249,-155.96329_19.61294,True
33250,-155.96349_19.61267,True
33251,-155.96378_19.61246,True
33252,-155.96412_19.61231,True
33253,-155.96443_19.61225,True
33254,-155.96477_19.61232,True
33255,-155.96511_19.61243,True
33256,-155.96541_19.61251,True
33257,-155.96567_19.61259,True
33258,-155.96602_19.61275,True
33259,-155.96629_19.61303,True
33260,-155.96642_19.61327,True
33261,-155.96664_19.61352,True
33262,-155.96648_19.61380,True
33263,-155.96616_19.61392,True
33264,-155.96591_19.61407,True
33265,-155.96565_19.61421,True
33266,-155.96540_19.61436,True
33267,-155.96500_19.61459,True
33268,-155.96470_19.61416,True
33269,-155.96441_19.61394,True
33270,-155.96410_19.61383,True
33271,-155.96398_19.61295,True
33272,-155.96426_19.61282,True
33273,-155.96457_19.61281,True
33274,-155.96484_19.61292,True
33275,-155.96509_19.61302,True
33276,-155.96535_19.61312,True
33277,-155.96562_19.61320,True
33278,-155.96590_19.61344,True
33279,-155.96563_19.61359,True
33280,-155.96537_19.61374,True
33281,-155.96510_19.61389,True
33282,-155.96505_19.61351,True
33283,-155.96473_19.61340,True
33284,-155.96448_19.61332,True
33285,-155.96421_19.61327,True
33286,-155.96379_19.61317,True
33287,-155.96329_19.61351,True
33288,-155.96357_19.61361,True
33289,-155.96384_19.61372,True
33290,-155.96285_19.61378,True
33291,-155.96312_19.61389,True
33292,-155.96339_19.61400,True
33293,-155.96367_19.61410,True
33294,-155.96395_19.61422,True
33295,-155.96438_19.61433,True
33296,-155.96407_19.61451,True
33297,-155.96324_19.61451,True
33298,-155.96338_19.61485,True
33299,-155.96371_19.61532,True
33300,-155.96396_19.61517,True
33301,-155.96421_19.61503,True
33302,-155.96447_19.61489,True
33303,-155.96472_19.61474,True
33304,-155.96293_19.61442,True
33305,-155.96264_19.61431,True
33306,-155.96271_19.61162,True
33307,-155.96244_19.61150,True
33308,-155.96221_19.61136,True
33309,-155.96198_19.61122,True
33310,-155.96149_19.61084,True
33311,-155.96062_19.61120,True
33312,-155.96084_19.61142,True
33313,-155.96108_19.61156,True
33314,-155.96135_19.61167,True
33315,-155.96162_19.61178,True
33316,-155.96189_19.61188,True
33317,-155.96216_19.61199,True
33318,-155.96243_19.61210,True
33319,-155.96273_19.61221,True
33320,-155.96300_19.61241,True
33321,-155.96280_19.61271,True
33322,-155.96252_19.61260,True
33323,-155.96226_19.61249,True
33324,-155.96199_19.61238,True
33325,-155.96172_19.61227,True
33326,-155.96145_19.61216,True
33327,-155.96118_19.61205,True
33328,-155.96090_19.61195,True
33329,-155.96062_19.61180,True
33330,-155.96039_19.61158,True
33331,-155.96020_19.61133,True
33332,-155.95923_19.60985,True
33333,-155.96124_19.61268,True
33334,-155.96151_19.61279,True
33335,-155.96178_19.61289,True
33336,-155.96205_19.61300,True
33337,-155.96232_19.61311,True
33338,-155.96258_19.61322,True
33339,-155.96092_19.61064,True
33340,-155.96080_19.61033,True
33341,-155.96133_19.60986,True
33342,-155.96016_19.61014,True
33343,-155.96022_19.61045,True
33344,-155.96035_19.61070,True
33345,-155.96048_19.61094,True
33346,-155.96006_19.61107,True
33347,-155.95992_19.61081,True
33348,-155.95981_19.61052,True
33349,-155.95978_19.61020,True
33350,-155.95975_19.60984,True
33351,-155.95925_19.61021,True
33352,-155.95927_19.61052,True
33353,-155.95930_19.61082,True
33354,-155.95941_19.61108,True
33355,-155.95954_19.61133,True
33356,-155.96097_19.61256,True
33357,-155.96016_19.61236,True
33358,-155.95999_19.61207,True
33359,-155.95983_19.61182,True
33360,-155.95967_19.61158,True
33361,-155.96242_19.61359,True
33362,-155.96215_19.61349,True
33363,-155.96161_19.61327,True
33364,-155.96134_19.61316,True
33365,-155.96107_19.61306,True
33366,-155.96036_19.61277,True
33367,-155.95991_19.61287,True
33368,-155.95977_19.61263,True
33369,-155.95964_19.61238,True
33370,-155.95951_19.61213,True
33371,-155.95924_19.61164,True
33372,-155.95910_19.61140,True
33373,-155.95897_19.61114,True
33374,-155.95891_19.61084,True
33375,-155.96057_19.61337,True
33376,-155.96112_19.61367,True
33377,-155.96139_19.61378,True
33378,-155.96025_19.61351,True
33379,-155.96040_19.61379,True
33380,-155.96068_19.61393,True
33381,-155.96095_19.61405,True
33382,-155.96122_19.61416,True
33383,-155.96150_19.61426,True
33384,-155.96190_19.61436,True
33385,-155.96188_19.61468,True
33386,-155.96346_19.61546,True
33387,-155.96063_19.61499,True
33388,-155.96078_19.61460,True
33389,-155.96049_19.61446,True
33390,-155.96020_19.61430,True
33391,-155.95995_19.61402,True
33392,-155.95867_19.61184,True
33393,-155.96347_19.61588,True
33394,-155.96259_19.61559,True
33395,-155.96206_19.61565,True
33396,-155.94870_19.60661,True
33397,-155.94842_19.60814,True
33398,-155.94822_19.60943,True
33399,-155.94765_19.60359,True
33400,-155.94833_19.60527,True
33401,-155.94884_19.60773,True
33402,-155.94998_19.60761,True
33403,-155.94963_19.60661,True
33404,-155.94998_19.60803,True
33405,-155.95523_19.60650,True
33406,-155.95535_19.60592,True
33407,-155.95496_19.60556,True
33408,-155.95490_19.60522,True
33409,-155.95488_19.60489,True
33410,-155.95488_19.60378,True
33411,-155.95558_19.60364,True
33412,-155.95568_19.60442,True
33413,-155.95595_19.60490,True
33414,-155.95568_19.60539,True
33415,-155.95603_19.60590,True
33416,-155.95225_19.60620,True
33417,-155.95486_19.60453,True
33418,-155.95485_19.60418,True
33419,-155.95565_19.60396,True
33420,-155.95553_19.60493,True
33421,-155.95588_19.60632,True
33422,-155.95638_19.60699,True
33423,-155.95591_19.60712,True
33424,-155.95536_19.60721,True
33425,-155.95481_19.60728,True
33426,-155.95475_19.60692,True
33427,-155.95531_19.60681,True
33428,-155.95271_19.60610,True
33429,-155.95303_19.60599,True
33430,-155.95369_19.60577,True
33431,-155.95452_19.60556,True
33432,-155.95444_19.60599,True
33433,-155.95463_19.60652,True
33434,-155.95416_19.60646,True
33435,-155.95421_19.60690,True
33436,-155.95431_19.60733,True
33437,-155.95370_19.60742,True
33438,-155.95361_19.60699,True
33439,-155.95357_19.60656,True
33440,-155.95320_19.60668,True
33441,-155.95280_19.60678,True
33442,-155.95145_19.60625,True
33443,-155.95031_19.60673,True
33444,-155.94981_19.60700,True
33445,-155.95234_19.60686,True
33446,-155.95167_19.60685,True
33447,-155.95124_19.60689,True
33448,-155.95502_19.60600,True
33449,-155.96452_19.60116,True
33450,-155.96200_19.60172,True
33451,-155.96127_19.60041,True
33452,-155.96687_19.60064,True
33453,-155.96720_19.59881,True
33454,-155.96608_19.59916,True
33455,-155.96476_19.59931,True
33456,-155.96265_19.60020,True
33457,-155.96183_19.59891,True
33458,-155.94768_19.59541,True
33459,-155.94612_19.59815,True
33460,-155.94834_19.60055,True
33461,-155.94784_19.59902,True
33462,-155.94950_19.59278,True
33463,-155.95050_19.59497,True
33464,-155.94868_19.59739,True
33465,-155.95401_19.59771,True
33466,-155.95104_19.59917,True
33467,-155.95257_19.59978,True
33468,-155.95118_19.59720,True
33469,-155.94906_19.59834,True
33470,-155.94942_19.59783,True
33471,-155.94978_19.59799,True
33472,-155.94785_19.59430,True
33473,-155.94838_19.59442,True
33474,-155.95050_19.59629,True
33475,-155.94745_19.59328,True
33476,-155.94898_19.59865,True
33477,-155.95677_19.59751,True
33478,-155.94769_19.59398,True
33479,-155.95693_19.59841,True
33480,-155.94957_19.60084,True
33481,-155.94821_19.59375,True
33482,-155.95383_19.59210,True
33483,-155.94783_19.59314,True
33484,-155.94863_19.59595,True
33485,-155.94859_19.59513,True
33486,-155.94966_19.59953,True
33487,-155.94915_19.60546,True
33488,-155.94918_19.59584,True
33489,-155.95148_19.59265,True
33490,-155.95298_19.59168,True
33491,-155.94949_19.59339,True
33492,-155.94888_19.59355,True
33493,-155.94974_19.59847,True
33494,-155.95026_19.59906,True
33495,-155.94960_19.60481,True
33496,-155.95213_19.60378,True
33497,-155.95486_19.60236,True
33498,-155.95666_19.60270,True
33499,-155.95651_19.60130,True
33500,-155.95607_19.59991,True
33501,-155.95349_19.60050,True
33502,-155.95242_19.60108,True
33503,-155.95295_19.60216,True
33504,-155.94937_19.59642,True
33505,-155.95286_19.59461,True
33506,-155.94945_19.59402,True
33507,-155.94910_19.59769,True
33508,-155.97113_19.59447,True
33509,-155.95881_19.59830,True
33510,-155.95786_19.59725,True
33511,-155.95809_19.59688,True
33512,-155.95832_19.59740,True
33513,-155.95862_19.59778,True
33514,-155.96035_19.60270,True
33515,-155.96058_19.60272,True
33516,-155.96093_19.60275,True
33517,-155.96142_19.60287,True
33518,-155.96191_19.60385,True
33519,-155.96200_19.60404,True
33520,-155.96240_19.60569,True
33521,-155.96230_19.60551,True
33522,-155.96221_19.60533,True
33523,-155.96212_19.60514,True
33524,-155.96193_19.60476,True
33525,-155.96184_19.60457,True
33526,-155.96165_19.60420,True
33527,-155.96147_19.60382,True
33528,-155.96138_19.60363,True
33529,-155.96128_19.60344,True
33530,-155.96115_19.60321,True
33531,-155.96067_19.60318,True
33532,-155.96032_19.60314,True
33533,-155.96042_19.60336,True
33534,-155.96076_19.60345,True
33535,-155.96085_19.60364,True
33536,-155.96091_19.60384,True
33537,-155.96100_19.60403,True
33538,-155.96106_19.60423,True
33539,-155.96115_19.60442,True
33540,-155.96125_19.60461,True
33541,-155.96134_19.60480,True
33542,-155.96143_19.60498,True
33543,-155.96153_19.60517,True
33544,-155.96162_19.60536,True
33545,-155.96171_19.60555,True
33546,-155.96180_19.60574,True
33547,-155.96190_19.60592,True
33548,-155.96195_19.60613,True
33549,-155.96247_19.60616,True
33550,-155.96160_19.60653,True
33551,-155.96149_19.60634,True
33552,-155.96139_19.60615,True
33553,-155.96130_19.60596,True
33554,-155.96122_19.60577,True
33555,-155.96114_19.60558,True
33556,-155.96106_19.60538,True
33557,-155.96098_19.60519,True
33558,-155.96090_19.60499,True
33559,-155.96080_19.60481,True
33560,-155.96070_19.60462,True
33561,-155.96063_19.60442,True
33562,-155.96061_19.60420,True
33563,-155.96056_19.60400,True
33564,-155.96053_19.60378,True
33565,-155.96046_19.60358,True
33566,-155.97050_19.58599,True
33567,-155.97068_19.58616,True
33568,-155.97085_19.58639,True
33569,-155.97090_19.58651,True
33570,-155.97098_19.58671,True
33571,-155.97105_19.58700,True
33572,-155.97115_19.58723,True
33573,-155.96043_19.60504,True
33574,-155.96050_19.60532,True
33575,-155.96054_19.60555,True
33576,-155.96056_19.60575,True
33577,-155.96074_19.60597,True
33578,-155.96081_19.60621,True
33579,-155.96086_19.60644,True
33580,-155.96091_19.60665,True
33581,-155.96055_19.60669,True
33582,-155.96053_19.60648,True
33583,-155.96050_19.60625,True
33584,-155.96048_19.60599,True
33585,-155.96006_19.60668,True
33586,-155.96004_19.60627,True
33587,-155.96004_19.60606,True
33588,-155.96003_19.60585,True
33589,-155.96003_19.60564,True
33590,-155.96002_19.60544,True
33591,-155.96001_19.60523,True
33592,-155.96001_19.60502,True
33593,-155.96000_19.60482,True
33594,-155.96009_19.60461,True
33595,-155.96008_19.60440,True
33596,-155.96003_19.60377,True
33597,-155.95998_19.60326,True
33598,-155.95976_19.60331,True
33599,-155.95966_19.60358,True
33600,-155.95962_19.60378,True
33601,-155.95962_19.60399,True
33602,-155.95962_19.60420,True
33603,-155.95963_19.60441,True
33604,-155.95963_19.60462,True
33605,-155.95961_19.60483,True
33606,-155.95962_19.60503,True
33607,-155.95962_19.60524,True
33608,-155.95963_19.60545,True
33609,-155.95963_19.60565,True
33610,-155.95965_19.60607,True
33611,-155.95965_19.60628,True
33612,-155.95966_19.60649,True
33613,-155.95966_19.60669,True
33614,-155.95967_19.60268,True
33615,-155.95972_19.60290,True
33616,-155.95935_19.60289,True
33617,-155.95907_19.60307,True
33618,-155.95869_19.60307,True
33619,-155.95916_19.60344,True
33620,-155.95906_19.60368,True
33621,-155.95869_19.60358,True
33622,-155.95865_19.60383,True
33623,-155.95897_19.60391,True
33624,-155.95885_19.60412,True
33625,-155.95862_19.60413,True
33626,-155.95913_19.60437,True
33627,-155.95910_19.60464,True
33628,-155.95911_19.60485,True
33629,-155.95911_19.60506,True
33630,-155.95912_19.60527,True
33631,-155.95913_19.60558,True
33632,-155.95914_19.60589,True
33633,-155.95914_19.60610,True
33634,-155.95915_19.60631,True
33635,-155.95915_19.60652,True
33636,-155.95915_19.60673,True
33637,-155.95876_19.60680,True
33638,-155.95877_19.60660,True
33639,-155.95876_19.60639,True
33640,-155.95876_19.60618,True
33641,-155.95875_19.60598,True
33642,-155.95875_19.60577,True
33643,-155.95874_19.60556,True
33644,-155.95873_19.60535,True
33645,-155.95873_19.60514,True
33646,-155.95872_19.60462,True
33647,-155.95814_19.60341,True
33648,-155.95815_19.60366,True
33649,-155.95816_19.60391,True
33650,-155.95817_19.60416,True
33651,-155.95818_19.60451,True
33652,-155.95819_19.60472,True
33653,-155.95820_19.60493,True
33654,-155.95821_19.60514,True
33655,-155.95822_19.60535,True
33656,-155.95823_19.60556,True
33657,-155.95824_19.60576,True
33658,-155.95824_19.60597,True
33659,-155.95825_19.60618,True
33660,-155.95826_19.60639,True
33661,-155.95788_19.60684,True
33662,-155.95788_19.60661,True
33663,-155.95787_19.60640,True
33664,-155.95786_19.60619,True
33665,-155.95786_19.60599,True
33666,-155.95785_19.60578,True
33667,-155.95784_19.60557,True
33668,-155.95783_19.60536,True
33669,-155.95782_19.60515,True
33670,-155.95782_19.60495,True
33671,-155.95781_19.60474,True
33672,-155.95780_19.60453,True
33673,-155.95779_19.60418,True
33674,-155.95778_19.60393,True
33675,-155.95777_19.60368,True
33676,-155.95776_19.60343,True
33677,-155.95776_19.60319,True
33678,-155.95675_19.60353,True
33679,-155.95629_19.60390,True
33680,-155.95733_19.60686,True
33681,-155.95734_19.60630,True
33682,-155.95733_19.60657,True
33683,-155.95732_19.60602,True
33684,-155.95730_19.60546,True
33685,-155.95729_19.60519,True
33686,-155.95728_19.60491,True
33687,-155.95727_19.60463,True
33688,-155.95727_19.60435,True
33689,-155.95687_19.60448,True
33690,-155.95688_19.60481,True
33691,-155.95689_19.60514,True
33692,-155.95692_19.60584,True
33693,-155.95693_19.60624,True
33694,-155.95695_19.60654,True
33695,-155.95700_19.60685,True
33696,-155.95683_19.60691,True
33697,-155.95649_19.60649,True
33698,-155.95644_19.60618,True
33699,-155.95642_19.60586,True
33700,-155.95637_19.60547,True
33701,-155.95634_19.60470,True
33702,-155.95632_19.60445,True
33703,-155.95726_19.60389,True
33704,-155.95726_19.60342,True
33705,-155.95693_19.60395,True
33706,-155.95647_19.59057,True
33707,-155.95681_19.59127,True
33708,-155.95688_19.59146,True
33709,-155.95692_19.59166,True
33710,-155.95692_19.59185,True
33711,-155.95705_19.59202,True
33712,-155.95706_19.59241,True
33713,-155.95706_19.59260,True
33714,-155.95712_19.59298,True
33715,-155.95716_19.59318,True
33716,-155.95719_19.59337,True
33717,-155.95721_19.59356,True
33718,-155.95725_19.59375,True
33719,-155.95730_19.59394,True
33720,-155.95735_19.59413,True
33721,-155.95740_19.59432,True
33722,-155.95745_19.59451,True
33723,-155.95751_19.59469,True
33724,-155.95757_19.59489,True
33725,-155.95763_19.59508,True
33726,-155.95769_19.59528,True
33727,-155.95773_19.59548,True
33728,-155.95781_19.59578,True
33729,-155.95790_19.59594,True
33730,-155.95796_19.59610,True
33731,-155.95808_19.59652,True
33732,-155.95773_19.59658,True
33733,-155.95736_19.59603,True
33734,-155.95730_19.59583,True
33735,-155.95725_19.59550,True
33736,-155.95723_19.59530,True
33737,-155.95716_19.59511,True
33738,-155.95709_19.59494,True
33739,-155.95703_19.59476,True
33740,-155.95696_19.59458,True
33741,-155.95690_19.59439,True
33742,-155.95682_19.59421,True
33743,-155.95675_19.59402,True
