,Uid,In_WellCZ_C
2683,-155.12560_19.65315,True
2684,-155.13215_19.65202,True
2685,-155.13101_19.65098,True
2686,-155.12350_19.65562,True
2687,-155.12126_19.64969,True
2688,-155.12835_19.65385,True
2689,-155.12880_19.65363,True
2690,-155.12939_19.65363,True
2691,-155.11301_19.65714,True
2692,-155.12890_19.66093,True
2693,-155.12844_19.66103,True
2694,-155.13056_19.66034,True
2695,-155.13062_19.66152,True
2696,-155.12989_19.66111,True
2697,-155.13647_19.63541,True
2698,-155.11961_19.64960,True
2699,-155.11600_19.65332,True
2700,-155.11524_19.65400,True
2701,-155.11059_19.65553,True
2702,-155.12299_19.64963,True
2703,-155.12695_19.65152,True
2704,-155.12316_19.65151,True
2705,-155.12321_19.65213,True
2706,-155.12306_19.65026,True
2707,-155.11397_19.65507,True
2708,-155.11305_19.65233,True
2709,-155.12415_19.65264,True
2710,-155.12488_19.65189,True
2711,-155.12606_19.65160,True
2712,-155.12655_19.64974,True
2713,-155.12510_19.64985,True
2714,-155.12000_19.64676,True
2715,-155.11127_19.65271,True
2716,-155.11122_19.65208,True
2717,-155.11231_19.64757,True
2718,-155.11959_19.65041,True
2719,-155.11881_19.65079,True
2720,-155.11831_19.65104,True
2721,-155.11481_19.65304,True
2722,-155.11229_19.65564,True
2723,-155.12239_19.64774,True
2724,-155.13605_19.63235,True
2725,-155.11701_19.64717,True
2726,-155.12113_19.64825,True
2727,-155.12115_19.64854,True
2728,-155.12093_19.64868,True
2729,-155.12076_19.64930,True
2730,-155.12066_19.64955,True
2731,-155.12041_19.64982,True
2732,-155.11314_19.65366,True
2733,-155.11226_19.64693,True
2734,-155.12757_19.64977,True
2735,-155.11150_19.65605,True
2736,-155.11070_19.65450,True
2737,-155.11051_19.65352,True
2738,-155.11821_19.64973,True
2739,-155.11642_19.64970,True
2740,-155.11601_19.64884,True
2741,-155.11855_19.64868,True
2742,-155.11995_19.64861,True
2743,-155.12876_19.65066,True
2744,-155.12825_19.65118,True
2745,-155.11394_19.65371,True
2746,-155.11250_19.64851,True
2747,-155.11722_19.64875,True
2748,-155.13576_19.63531,True
2749,-155.13509_19.63226,True
2750,-155.13430_19.63236,True
2751,-155.13344_19.63254,True
2752,-155.13281_19.63245,True
2753,-155.07683_19.66917,True
2754,-155.07685_19.66936,True
2755,-155.07686_19.66955,True
2756,-155.07688_19.66974,True
2757,-155.07689_19.66993,True
2758,-155.07691_19.67012,True
2759,-155.07232_19.67091,True
2760,-155.07229_19.67060,True
2761,-155.07226_19.67030,True
2762,-155.07224_19.66998,True
2763,-155.07221_19.66968,True
2764,-155.07219_19.66937,True
2765,-155.07166_19.66941,True
2766,-155.07169_19.66972,True
2767,-155.07171_19.67003,True
2768,-155.07173_19.67034,True
2769,-155.07176_19.67065,True
2770,-155.07462_19.67048,True
2771,-155.07460_19.67022,True
2772,-155.07457_19.66996,True
2773,-155.07455_19.66970,True
2774,-155.07453_19.66945,True
2775,-155.07451_19.66919,True
2776,-155.07518_19.66940,True
2777,-155.07520_19.66966,True
2778,-155.07522_19.66992,True
2779,-155.07524_19.67017,True
2780,-155.07575_19.67014,True
2781,-155.07572_19.66988,True
2782,-155.07570_19.66962,True
2783,-155.07568_19.66937,True
2784,-155.07566_19.66910,True
2785,-155.07631_19.66906,True
2786,-155.07633_19.66932,True
2787,-155.07635_19.66957,True
2788,-155.07637_19.66983,True
2789,-155.07639_19.67008,True
2790,-155.07269_19.67056,True
2791,-155.07264_19.66994,True
2792,-155.07333_19.66929,True
2793,-155.07410_19.66954,True
2794,-155.08559_19.67046,True
2795,-155.08557_19.67017,True
2796,-155.08555_19.66988,True
2797,-155.08553_19.66959,True
2798,-155.08551_19.66930,True
2799,-155.08549_19.66901,True
2800,-155.08495_19.66893,True
2801,-155.08498_19.66922,True
2802,-155.08500_19.66951,True
2803,-155.08502_19.66981,True
2804,-155.08504_19.67009,True
2805,-155.08506_19.67038,True
2806,-155.08465_19.67041,True
2807,-155.08463_19.67012,True
2808,-155.08461_19.66983,True
2809,-155.08459_19.66954,True
2810,-155.08457_19.66925,True
2811,-155.08455_19.66896,True
2812,-155.08400_19.66899,True
2813,-155.08403_19.66928,True
2814,-155.08405_19.66957,True
2815,-155.08407_19.66986,True
2816,-155.08409_19.67015,True
2817,-155.08368_19.67018,True
2818,-155.08366_19.66989,True
2819,-155.08362_19.66931,True
2820,-155.08307_19.66915,True
2821,-155.08313_19.66984,True
2822,-155.08315_19.67014,True
2823,-155.08638_19.67063,True
2824,-155.08593_19.67025,True
2825,-155.08635_19.67019,True
2826,-155.08589_19.66980,True
2827,-155.08632_19.66976,True
2828,-155.08586_19.66935,True
2829,-155.08628_19.66932,True
2830,-155.08749_19.67105,True
2831,-155.08746_19.67063,True
2832,-155.08744_19.67037,True
2833,-155.08742_19.67011,True
2834,-155.08740_19.66984,True
2835,-155.08739_19.66958,True
2836,-155.08827_19.67007,True
2837,-155.08794_19.67003,True
2838,-155.08807_19.67036,True
2839,-155.08809_19.67061,True
2840,-155.08853_19.67109,True
2841,-155.08812_19.67099,True
2842,-155.08813_19.67124,True
2843,-155.08844_19.66988,True
2844,-155.08656_19.66926,True
2845,-155.08705_19.67012,True
2846,-155.08708_19.67057,True
2847,-155.09441_19.67311,True
2848,-155.09443_19.67338,True
2849,-155.09385_19.67315,True
2850,-155.09391_19.67287,True
2851,-155.09362_19.67289,True
2852,-155.09332_19.67291,True
2853,-155.06779_19.67208,True
2854,-155.06835_19.67205,True
2855,-155.11734_19.65490,True
2856,-155.11783_19.65487,True
2857,-155.11849_19.65483,True
2858,-155.11898_19.65480,True
2859,-155.11931_19.65478,True
2860,-155.12009_19.65473,True
2861,-155.12042_19.65471,True
2862,-155.12075_19.65470,True
2863,-155.12182_19.65581,True
2864,-155.12149_19.65583,True
2865,-155.12116_19.65585,True
2866,-155.12017_19.65591,True
2867,-155.11984_19.65593,True
2868,-155.11940_19.65596,True
2869,-155.11907_19.65598,True
2870,-155.11808_19.65604,True
2871,-155.11775_19.65606,True
2872,-155.11742_19.65608,True
2873,-155.11841_19.65602,True
2874,-155.05693_19.64864,True
2875,-155.05504_19.65104,True
2876,-155.08018_19.66881,True
2877,-155.08051_19.66879,True
2878,-155.08085_19.66876,True
2879,-155.08165_19.66871,True
2880,-155.08198_19.66869,True
2881,-155.08266_19.66864,True
2882,-155.08266_19.66909,True
2883,-155.08213_19.66913,True
2884,-155.08172_19.66916,True
2885,-155.08119_19.66919,True
2886,-155.08078_19.66922,True
2887,-155.08025_19.66926,True
2888,-155.08028_19.66955,True
2889,-155.08080_19.66951,True
2890,-155.08121_19.66949,True
2891,-155.08174_19.66945,True
2892,-155.08215_19.66942,True
2893,-155.08268_19.66939,True
2894,-155.08270_19.66968,True
2895,-155.08217_19.66972,True
2896,-155.08176_19.66975,True
2897,-155.08123_19.66978,True
2898,-155.08030_19.66985,True
2899,-155.08085_19.67010,True
2900,-155.08126_19.67008,True
2901,-155.08178_19.67004,True
2902,-155.08273_19.66997,True
2903,-155.07735_19.66896,True
2904,-155.07739_19.66951,True
2905,-155.07750_19.66996,True
2906,-155.07752_19.67016,True
2907,-155.12255_19.65871,True
2908,-155.12257_19.65895,True
2909,-155.12314_19.65880,True
2910,-155.12339_19.65879,True
2911,-155.12364_19.65878,True
2912,-155.12353_19.65926,True
2913,-155.12354_19.65950,True
2914,-155.12356_19.65973,True
2915,-155.12358_19.65996,True
2916,-155.12364_19.66018,True
2917,-155.12301_19.66022,True
2918,-155.12299_19.65992,True
2919,-155.12297_19.65962,True
2920,-155.12296_19.65932,True
2921,-155.12257_19.65935,True
2922,-155.12259_19.65963,True
2923,-155.12260_19.65985,True
2924,-155.12261_19.66007,True
2925,-155.12262_19.66029,True
2926,-155.12456_19.65975,True
2927,-155.09762_19.67369,True
2928,-155.09764_19.67396,True
2929,-155.09766_19.67422,True
2930,-155.09768_19.67449,True
2931,-155.09733_19.67357,True
2932,-155.09735_19.67387,True
2933,-155.09737_19.67416,True
2934,-155.09739_19.67446,True
2935,-155.09696_19.67419,True
2936,-155.09694_19.67390,True
2937,-155.09692_19.67360,True
2938,-155.09690_19.67330,True
2939,-155.09106_19.65231,True
2940,-155.09189_19.65196,True
2941,-155.09527_19.67330,True
2942,-155.09625_19.67390,True
2943,-155.11485_19.72168,True
2944,-155.12883_19.78918,True
2945,-155.13005_19.79014,True
2946,-155.13725_19.83546,True
2947,-155.13970_19.83661,True
2948,-155.14231_19.83599,True
2949,-155.14385_19.83622,True
2950,-155.14492_19.83568,True
2951,-155.14840_19.83378,True
2952,-155.14788_19.83399,True
2953,-155.13316_19.83730,True
2954,-155.13005_19.83623,True
2955,-155.14370_19.83461,True
2956,-155.14303_19.83484,True
2957,-155.10084_19.83551,True
2958,-155.11364_19.83324,True
2959,-155.12298_19.86070,True
2960,-155.12029_19.86570,True
2961,-155.12501_19.88965,True
2962,-155.12506_19.89006,True
2963,-155.12590_19.88868,True
2964,-155.12711_19.88789,True
2965,-155.13012_19.88724,True
2966,-155.12628_19.88970,True
2967,-155.12592_19.89010,True
2968,-155.12669_19.88964,True
2969,-155.12701_19.88933,True
2970,-155.13678_19.88114,True
2971,-155.13527_19.88216,True
2972,-155.13270_19.88335,True
2973,-155.12603_19.88958,True
2974,-155.12537_19.88750,True
2975,-155.15874_19.85714,True
2976,-155.16045_19.85612,True
2977,-155.15416_19.86665,True
2978,-155.15231_19.86730,True
2979,-155.14975_19.86801,True
2980,-155.14022_19.87748,True
2981,-155.13927_19.87967,True
2982,-155.14236_19.87706,True
2983,-155.14851_19.87236,True
2984,-155.15120_19.86811,True
2985,-155.13806_19.87803,True
2986,-155.14155_19.87503,True
2987,-155.14226_19.87842,True
2988,-155.14622_19.87479,True
2989,-155.15629_19.86103,True
2990,-155.24589_19.96035,True
2991,-155.24213_19.96198,True
2992,-155.24873_19.96322,True
2993,-155.24737_19.96585,True
2994,-155.24757_19.96456,True
2995,-155.46656_20.08304,True
2996,-155.46609_20.07804,True
2997,-155.46880_20.07793,True
2998,-155.46868_20.07858,True
2999,-155.46850_20.07854,True
3000,-155.46748_20.07813,True
3001,-155.46889_20.07862,True
3002,-155.46798_20.07770,True
3003,-155.47253_20.08007,True
3004,-155.47257_20.08080,True
3005,-155.47217_20.08061,True
3006,-155.47129_20.08013,True
3007,-155.47080_20.08025,True
3008,-155.47047_20.08020,True
3009,-155.47007_20.08013,True
3010,-155.46983_20.08022,True
3011,-155.47122_20.08044,True
3012,-155.47120_20.08062,True
3013,-155.47484_20.07922,True
3014,-155.47409_20.08038,True
3015,-155.47464_20.08008,True
3016,-155.47382_20.07958,True
3017,-155.47331_20.08108,True
3018,-155.47461_20.08061,True
3019,-155.47438_20.08058,True
3020,-155.47476_20.07951,True
3021,-155.47989_20.06286,True
3022,-155.47982_20.06441,True
3023,-155.48068_20.06381,True
3024,-155.47713_20.06658,True
3025,-155.47745_20.06733,True
3026,-155.47941_20.06216,True
3027,-155.47814_20.06349,True
3028,-155.47822_20.06184,True
3029,-155.47974_20.06375,True
3030,-155.47921_20.06365,True
3031,-155.47508_20.06694,True
3032,-155.47329_20.07223,True
3033,-155.47315_20.07389,True
3034,-155.47325_20.07243,True
3035,-155.47325_20.07264,True
3036,-155.47325_20.07285,True
3037,-155.47326_20.07307,True
3038,-155.47326_20.07334,True
3039,-155.47324_20.06976,True
3040,-155.47379_20.06835,True
3041,-155.48034_20.06474,True
3042,-155.47190_20.07232,True
3043,-155.47171_20.07196,True
3044,-155.47213_20.07173,True
3045,-155.47739_20.06262,True
3046,-155.47611_20.04713,True
3047,-155.47263_20.05713,True
3048,-155.47542_20.05828,True
3049,-155.47504_20.05663,True
3050,-155.47627_20.05572,True
3051,-155.47704_20.04711,True
3052,-155.47710_20.04548,True
3053,-155.47664_20.05862,True
3054,-155.47525_20.05555,True
3055,-155.46714_20.08070,True
3056,-155.46801_20.07961,True
3057,-155.46791_20.07982,True
3058,-155.46764_20.07976,True
3059,-155.46713_20.07960,True
3060,-155.46697_20.07954,True
3061,-155.46684_20.07948,True
3062,-155.46670_20.07943,True
3063,-155.46656_20.07937,True
3064,-155.46641_20.07985,True
3065,-155.46652_20.08000,True
3066,-155.46661_20.07982,True
3067,-155.46680_20.08000,True
3068,-155.46700_20.08009,True
3069,-155.46724_20.08018,True
3070,-155.46744_20.08026,True
3071,-155.46758_20.08035,True
3072,-155.46788_20.08042,True
3073,-155.46874_20.08089,True
3074,-155.46866_20.08152,True
3075,-155.46731_20.07967,True
3076,-155.46619_20.08032,True
3077,-155.46636_20.07976,True
3078,-155.46748_20.07981,True
3079,-155.47099_20.07750,True
3080,-155.47090_20.07774,True
3081,-155.47080_20.07799,True
3082,-155.47069_20.07829,True
3083,-155.47062_20.07857,True
3084,-155.47057_20.07881,True
3085,-155.47046_20.07909,True
3086,-155.47081_20.07937,True
3087,-155.47099_20.07945,True
3088,-155.47115_20.07951,True
3089,-155.47134_20.07953,True
3090,-155.47160_20.07934,True
3091,-155.47141_20.07928,True
3092,-155.47122_20.07923,True
3093,-155.47105_20.07915,True
3094,-155.47089_20.07901,True
3095,-155.47097_20.07869,True
3096,-155.47120_20.07877,True
3097,-155.47141_20.07883,True
3098,-155.47159_20.07888,True
3099,-155.47178_20.07891,True
3100,-155.47198_20.07857,True
3101,-155.47178_20.07854,True
3102,-155.47160_20.07849,True
3103,-155.47142_20.07846,True
3104,-155.47123_20.07841,True
3105,-155.47102_20.07839,True
3106,-155.47119_20.07801,True
3107,-155.47127_20.07782,True
3108,-155.47133_20.07758,True
3109,-155.47152_20.07803,True
3110,-155.47228_20.07866,True
3111,-155.47250_20.07870,True
3112,-155.47229_20.07890,True
3113,-155.47206_20.07907,True
3114,-155.47233_20.07914,True
3115,-155.47226_20.07949,True
3116,-155.47207_20.07947,True
3117,-155.47190_20.07943,True
3118,-155.47185_20.07969,True
3119,-155.47208_20.07979,True
3120,-155.47229_20.07997,True
3121,-155.47185_20.07809,True
3122,-155.47213_20.07815,True
3123,-155.47244_20.07822,True
3124,-155.47264_20.07826,True
3125,-155.47230_20.07760,True
3126,-155.47238_20.07701,True
3127,-155.47205_20.07655,True
3128,-155.47178_20.07632,True
3129,-155.47150_20.07614,True
3130,-155.47208_20.07592,True
3131,-155.47240_20.07612,True
3132,-155.47294_20.07636,True
3133,-155.47250_20.07580,True
3134,-155.47276_20.07563,True
3135,-155.47300_20.07547,True
3136,-155.47318_20.07527,True
3137,-155.47190_20.06917,True
3138,-155.47203_20.06946,True
3139,-155.47212_20.06965,True
3140,-155.47216_20.06984,True
3141,-155.47219_20.07003,True
3142,-155.47220_20.07022,True
3143,-155.47219_20.07043,True
3144,-155.47219_20.07070,True
3145,-155.47208_20.07095,True
3146,-155.47187_20.07094,True
3147,-155.47166_20.07096,True
3148,-155.47168_20.07046,True
3149,-155.47166_20.07021,True
3150,-155.47164_20.06998,True
3151,-155.47156_20.06950,True
3152,-155.48002_20.06697,True
3153,-155.48267_20.06119,True
3154,-155.48267_20.06460,True
3155,-155.48236_20.06365,True
3156,-155.48158_20.06433,True
3157,-155.47949_20.06049,True
3158,-155.47910_20.05765,True
3159,-155.48045_20.05757,True
3160,-155.48287_20.05922,True
3161,-155.48129_20.06621,True
3162,-155.48196_20.06570,True
3163,-155.48170_20.05766,True
3164,-155.48381_20.05644,True
3165,-155.48301_20.05786,True
3166,-155.48186_20.05632,True
3167,-155.48069_20.05175,True
3168,-155.48310_20.05364,True
3169,-155.47997_20.05472,True
3170,-155.48216_20.05171,True
3171,-155.48070_20.05380,True
3172,-155.48247_20.05007,True
3173,-155.48265_20.04990,True
3174,-155.48266_20.04766,True
3175,-155.51675_20.04829,True
3176,-155.75121_20.21639,True
3177,-155.75029_20.21332,True
3178,-155.75245_20.21297,True
3179,-155.81754_20.21277,True
3180,-155.82299_20.21450,True
3181,-155.82236_20.21773,True
3182,-155.82041_20.22053,True
3183,-155.82200_20.22558,True
3184,-155.82444_20.21829,True
3185,-155.82376_20.21980,True
3186,-155.82650_20.22124,True
3187,-155.82489_20.22210,True
3188,-155.82534_20.22551,True
3189,-155.82543_20.23221,True
3190,-155.82771_20.22161,True
3191,-155.82516_20.22386,True
3192,-155.82669_20.23539,True
3193,-155.82804_20.22278,True
3194,-155.82732_20.22283,True
3195,-155.82762_20.22388,True
3196,-155.82768_20.22458,True
3197,-155.82768_20.22526,True
3198,-155.82701_20.22712,True
3199,-155.82789_20.22820,True
3200,-155.82765_20.22732,True
3201,-155.82796_20.22742,True
3202,-155.82827_20.22752,True
3203,-155.79021_20.09803,True
3204,-155.79383_20.09658,True
3205,-155.79648_20.09642,True
3206,-155.80191_20.09803,True
3207,-155.80069_20.09520,True
3208,-155.79412_20.10052,True
3209,-155.79527_20.09965,True
3210,-155.79854_20.09927,True
3211,-155.80965_20.09607,True
3212,-155.81274_20.09465,True
3213,-155.81716_20.10903,True
3214,-155.65433_20.02968,True
3215,-155.65660_20.03017,True
3216,-155.65929_20.02829,True
3217,-155.66047_20.02763,True
3218,-155.66019_20.02817,True
3219,-155.66150_20.02835,True
3220,-155.66158_20.02736,True
3221,-155.66258_20.02666,True
3222,-155.65938_20.03254,True
3223,-155.65902_20.02998,True
3224,-155.65798_20.03032,True
3225,-155.65820_20.02864,True
3226,-155.65841_20.02619,True
3227,-155.65884_20.02582,True
3228,-155.66038_20.02615,True
3229,-155.65707_20.02703,True
3230,-155.65609_20.02747,True
3231,-155.65632_20.02691,True
3232,-155.65729_20.02636,True
3233,-155.65493_20.02811,True
3234,-155.66390_20.02801,True
3235,-155.66325_20.02936,True
3236,-155.84288_19.81677,True
3237,-155.83407_19.81969,True
3238,-155.83582_19.81971,True
3239,-155.83505_19.81978,True
3240,-155.83815_19.81948,True
3241,-155.83525_19.81931,True
3242,-155.83844_19.81914,True
3243,-155.83884_19.81921,True
3244,-155.83558_19.81428,True
3245,-155.83830_19.81724,True
3246,-155.97437_19.75588,True
3247,-155.97710_19.74025,True
3248,-155.97733_19.73957,True
3249,-155.98137_19.74745,True
3250,-155.97645_19.74087,True
3251,-155.97710_19.74091,True
3252,-155.97774_19.74095,True
3253,-155.96922_19.75301,True
3254,-155.97099_19.75041,True
3255,-155.97861_19.73797,True
3256,-155.97911_19.73781,True
3257,-155.97925_19.73756,True
3258,-155.98006_19.73750,True
3259,-155.97979_19.73770,True
3260,-155.97939_19.73817,True
3261,-155.97924_19.73845,True
3262,-155.97963_19.73835,True
3263,-155.97988_19.73813,True
3264,-155.97963_19.73894,True
3265,-155.97933_19.73885,True
3266,-155.97838_19.73853,True
3267,-155.97800_19.73857,True
3268,-155.97810_19.73836,True
3269,-155.97817_19.73790,True
3270,-155.97783_19.73758,True
3271,-155.97777_19.73780,True
3272,-155.97771_19.73802,True
3273,-155.97759_19.73847,True
3274,-155.97723_19.73840,True
3275,-155.97739_19.73784,True
3276,-155.97744_19.73765,True
3277,-155.97827_19.73715,True
3278,-155.97964_19.73876,True
3279,-155.97981_19.73740,True
3280,-155.98115_19.73785,True
3281,-155.98171_19.73800,True
3282,-155.98199_19.73808,True
3283,-155.98227_19.73816,True
3284,-155.98255_19.73823,True
3285,-155.98274_19.73958,True
3286,-155.98133_19.73929,True
3287,-155.98105_19.73922,True
3288,-155.98077_19.73914,True
3289,-155.98048_19.73907,True
3290,-155.97992_19.73892,True
3291,-155.98015_19.73847,True
3292,-155.98047_19.73854,True
3293,-155.98075_19.73862,True
3294,-155.98103_19.73870,True
3295,-155.98131_19.73878,True
3296,-155.98159_19.73886,True
3297,-155.98187_19.73894,True
3298,-155.98245_19.73909,True
3299,-155.98226_19.73866,True
3300,-155.98198_19.73858,True
3301,-155.98142_19.73842,True
3302,-155.98255_19.73884,True
3303,-155.97628_19.72280,True
3304,-155.97330_19.72311,True
3305,-155.97667_19.72385,True
3306,-155.97399_19.72512,True
3307,-155.97559_19.72617,True
3308,-155.97792_19.72809,True
3309,-155.97482_19.73088,True
3310,-155.96960_19.72903,True
3311,-155.97327_19.72753,True
3312,-155.96858_19.72721,True
3313,-155.96977_19.72538,True
3314,-155.96955_19.72370,True
3315,-155.97641_19.72884,True
3316,-155.97643_19.72997,True
3317,-155.97961_19.73082,True
3318,-155.97955_19.72876,True
3319,-155.97952_19.72971,True
3320,-155.97840_19.73051,True
3321,-155.97846_19.72878,True
3322,-155.97839_19.72969,True
3323,-155.97912_19.73222,True
3324,-155.97912_19.73201,True
3325,-155.97913_19.73162,True
3326,-155.97967_19.73234,True
3327,-155.97969_19.73212,True
3328,-155.97968_19.73192,True
3329,-155.97958_19.73168,True
3330,-155.97980_19.73169,True
3331,-155.97500_19.71469,True
3332,-155.97469_19.71533,True
3333,-155.97183_19.72182,True
3334,-155.97522_19.71720,True
3335,-155.97801_19.71690,True
3336,-155.97942_19.71326,True
3337,-155.97904_19.71271,True
3338,-155.97756_19.71513,True
3339,-155.97748_19.71753,True
3340,-155.97947_19.72186,True
3341,-155.97912_19.72145,True
3342,-155.97938_19.72070,True
3343,-155.97940_19.71634,True
3344,-155.97847_19.71623,True
3345,-155.97360_19.70523,True
3346,-155.97093_19.71054,True
3347,-155.96755_19.70844,True
3348,-155.97190_19.70613,True
3349,-155.97351_19.70629,True
3350,-155.96911_19.70580,True
3351,-155.96701_19.70595,True
3352,-155.97529_19.71156,True
3353,-155.97278_19.71164,True
3354,-155.97393_19.71292,True
3355,-155.97725_19.70793,True
3356,-155.97778_19.71095,True
3357,-155.97810_19.71147,True
3358,-155.97710_19.70738,True
3359,-155.97846_19.71105,True
3360,-155.97406_19.69681,True
3361,-155.97439_19.69731,True
3362,-155.97472_19.69931,True
3363,-155.97409_19.70013,True
3364,-155.97620_19.70295,True
3365,-155.97549_19.70290,True
3366,-155.97501_19.70282,True
3367,-155.97441_19.70290,True
3368,-155.97381_19.70158,True
3369,-155.97453_19.70239,True
3370,-155.97337_19.69803,True
3371,-155.98113_19.72567,True
3372,-155.98114_19.72585,True
3373,-155.98115_19.72604,True
3374,-155.98118_19.72653,True
3375,-155.98116_19.72673,True
3376,-155.98114_19.72691,True
3377,-155.98101_19.72714,True
3378,-155.98124_19.72714,True
3379,-155.98118_19.72758,True
3380,-155.98074_19.72742,True
3381,-155.98066_19.72710,True
3382,-155.98073_19.72679,True
3383,-155.98087_19.72616,True
3384,-155.98085_19.72574,True
3385,-155.98063_19.72580,True
3386,-155.98056_19.72619,True
3387,-155.98048_19.72655,True
3388,-155.98044_19.72673,True
3389,-155.98040_19.72691,True
3390,-155.98036_19.72709,True
3391,-155.98027_19.72727,True
3392,-155.98052_19.72759,True
3393,-155.98063_19.72775,True
3394,-155.98079_19.72787,True
3395,-155.98099_19.72792,True
3396,-155.98119_19.72792,True
3397,-155.98094_19.72839,True
3398,-155.98069_19.72837,True
3399,-155.98035_19.72813,True
3400,-155.98013_19.72795,True
3401,-155.98006_19.72771,True
3402,-155.98017_19.72829,True
3403,-155.98002_19.72842,True
3404,-155.97973_19.72850,True
3405,-155.97965_19.72828,True
3406,-155.97968_19.72804,True
3407,-155.97967_19.72782,True
3408,-155.97967_19.72742,True
3409,-155.97966_19.72659,True
3410,-155.97994_19.72688,True
3411,-155.97998_19.72669,True
3412,-155.98010_19.72609,True
3413,-155.98013_19.72590,True
3414,-155.98016_19.72573,True
3415,-155.98010_19.72554,True
3416,-155.98013_19.72535,True
3417,-155.98031_19.72530,True
3418,-155.98073_19.72532,True
3419,-155.98094_19.72532,True
3420,-155.98136_19.72532,True
3421,-155.97920_19.72655,True
3422,-155.98158_19.72532,True
3423,-155.98179_19.72532,True
3424,-155.98200_19.72531,True
3425,-155.98254_19.72632,True
3426,-155.98255_19.72652,True
3427,-155.98255_19.72671,True
3428,-155.98256_19.72709,True
3429,-155.98256_19.72747,True
3430,-155.98254_19.72764,True
3431,-155.98231_19.72788,True
3432,-155.98248_19.72793,True
3433,-155.98266_19.72791,True
3434,-155.98266_19.72834,True
3435,-155.98223_19.72834,True
3436,-155.98191_19.72834,True
3437,-155.98169_19.72837,True
3438,-155.98145_19.72838,True
3439,-155.98138_19.72791,True
3440,-155.98158_19.72791,True
3441,-155.98178_19.72783,True
3442,-155.98194_19.72767,True
3443,-155.98203_19.72748,True
3444,-155.98202_19.72729,True
3445,-155.98202_19.72710,True
3446,-155.98202_19.72693,True
3447,-155.98201_19.72675,True
3448,-155.98201_19.72657,True
3449,-155.98201_19.72621,True
3450,-155.98203_19.72603,True
3451,-155.98227_19.72578,True
3452,-155.98208_19.72575,True
3453,-155.98190_19.72576,True
3454,-155.98163_19.72567,True
3455,-155.98163_19.72585,True
3456,-155.98164_19.72621,True
3457,-155.98164_19.72639,True
3458,-155.98165_19.72693,True
3459,-155.98166_19.72711,True
3460,-155.98164_19.72756,True
3461,-155.98139_19.72760,True
3462,-155.97883_19.72467,True
3463,-155.97884_19.72448,True
3464,-155.97908_19.72469,True
3465,-155.97911_19.72452,True
3466,-155.97932_19.72454,True
3467,-155.97939_19.72469,True
3468,-155.97959_19.72463,True
3469,-155.97976_19.72463,True
3470,-155.97994_19.72463,True
3471,-155.98012_19.72464,True
3472,-155.98031_19.72465,True
3473,-155.98051_19.72466,True
3474,-155.98071_19.72465,True
3475,-155.98091_19.72464,True
3476,-155.98111_19.72462,True
3477,-155.98129_19.72460,True
3478,-155.98147_19.72459,True
3479,-155.98165_19.72456,True
3480,-155.98184_19.72454,True
3481,-155.98202_19.72451,True
3482,-155.98220_19.72449,True
3483,-155.98217_19.72496,True
3484,-155.98199_19.72497,True
3485,-155.98181_19.72498,True
3486,-155.98164_19.72499,True
3487,-155.98145_19.72500,True
3488,-155.98125_19.72501,True
3489,-155.98104_19.72502,True
3490,-155.98059_19.72503,True
3491,-155.98037_19.72503,True
3492,-155.98014_19.72503,True
3493,-155.97991_19.72503,True
3494,-155.97967_19.72504,True
3495,-155.97942_19.72505,True
3496,-155.97916_19.72506,True
3497,-155.97889_19.72506,True
3498,-155.97702_19.71075,True
3499,-155.97709_19.71106,True
3500,-155.97679_19.71093,True
3501,-155.97663_19.71096,True
3502,-155.97715_19.71133,True
3503,-155.97692_19.71150,True
3504,-155.97677_19.71151,True
3505,-155.97661_19.71153,True
3506,-155.97629_19.71155,True
3507,-155.97591_19.71154,True
3508,-155.97675_19.71187,True
3509,-155.97701_19.71388,True
3510,-155.97763_19.71390,True
3511,-155.97750_19.71346,True
3512,-155.97749_19.71302,True
3513,-155.97640_19.70351,True
3514,-155.97624_19.70459,True
3515,-155.97625_19.70478,True
3516,-155.97625_19.70495,True
3517,-155.97625_19.70513,True
3518,-155.97624_19.70531,True
3519,-155.97633_19.70588,True
3520,-155.97528_19.70621,True
3521,-155.97543_19.70509,True
3522,-155.97594_19.70469,True
3523,-155.97576_19.70470,True
3524,-155.97558_19.70471,True
3525,-155.97541_19.70472,True
3526,-155.97523_19.70473,True
3527,-155.97506_19.70474,True
3528,-155.97488_19.70475,True
3529,-155.97471_19.70476,True
3530,-155.97454_19.70480,True
3531,-155.97450_19.70427,True
3532,-155.97468_19.70427,True
3533,-155.97485_19.70426,True
3534,-155.97503_19.70425,True
3535,-155.97520_19.70424,True
3536,-155.97538_19.70423,True
3537,-155.97555_19.70422,True
3538,-155.97573_19.70421,True
3539,-155.97590_19.70420,True
3540,-155.97518_19.70364,True
3541,-155.97579_19.70357,True
3542,-155.97472_19.70544,True
3543,-155.97460_19.70365,True
3544,-155.97686_19.70506,True
3545,-155.97826_19.72220,True
3546,-155.97854_19.72232,True
3547,-155.97886_19.72229,True
3548,-155.97915_19.72228,True
3549,-155.98007_19.72226,True
3550,-155.98033_19.72229,True
3551,-155.98059_19.72232,True
3552,-155.98085_19.72234,True
3553,-155.98162_19.72231,True
3554,-155.98159_19.72297,True
3555,-155.98132_19.72299,True
3556,-155.98105_19.72300,True
