,BlockBk_ID,Final_Prioity_Score,OSDS_count,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
1568,4710,30.409690920304076,12,1.0,Low,3.0
1573,4743,82.21894576388164,22,1.0,Medium,2.0
1575,4757,61.642723670388165,36,1.0,Low,3.0
1598,4801,68.8306998650456,13,0.0,Low,3.0
1599,4802,64.87838127510065,25,0.0,Low,3.0
1600,4805,65.97009409107933,69,0.0,Low,3.0
1601,4806,81.10397115565323,151,0.0,Medium,2.0
1608,4825,78.115745599447,21,1.0,Medium,2.0
1610,4827,48.282469716799795,11,0.0,Low,3.0
1616,4853,84.66254355224453,11,0.0,Medium,2.0
1622,4871,80.48199481522003,15,0.0,Medium,2.0
1623,4872,87.59808596145353,46,0.0,Medium,2.0
1624,4873,70.97177434827745,15,0.0,Low,3.0
1626,4891,89.85132320418981,41,1.0,Medium,2.0
1629,4897,81.88626604687093,19,0.0,Medium,2.0
1632,4902,59.04363743812143,31,0.0,Low,3.0
1636,4936,138.42927891782244,23,1.0,High,1.0
1637,4938,104.16747177889835,217,1.0,High,1.0
1641,4953,69.61514429844061,34,1.0,Low,3.0
1642,4954,63.67317713531739,31,1.0,Low,3.0
1643,4955,63.67758391883067,33,1.0,Low,3.0
1644,4956,65.29958378063796,11,1.0,Low,3.0
1645,4957,61.90279723601412,46,1.0,Low,3.0
1646,4958,65.56083851975826,56,1.0,Low,3.0
1647,4959,62.414612750408224,57,1.0,Low,3.0
1648,4960,59.76415666783023,53,1.0,Low,3.0
1650,4962,45.90259710031735,16,1.0,Low,3.0
1651,4963,43.57634318614141,12,1.0,Low,3.0
1652,4964,58.35990220315828,22,1.0,Low,3.0
1653,4972,65.08880464841583,36,0.0,Low,3.0
1665,5018,71.15606521640466,12,0.0,Low,3.0
1666,5022,54.206084290758305,15,0.0,Low,3.0
1671,5030,75.71562297890674,18,0.0,Medium,2.0
1673,5032,48.84067719744049,37,0.0,Low,3.0
1675,5034,53.8669045885327,13,0.0,Low,3.0
1681,5058,88.47546346875457,11,0.0,Medium,2.0
1682,5064,93.93258899585635,15,0.0,High,1.0
1683,5065,88.937884140758,23,0.0,Medium,2.0
1686,5073,73.71109956605369,177,1.0,Medium,2.0
1687,5074,80.62352980555012,38,1.0,Medium,2.0
1706,5114,39.97215690451066,13,0.0,Low,3.0
1710,5135,72.02580763051937,12,0.0,Low,3.0
1712,5157,37.54815979072658,18,0.0,Low,3.0
1720,5165,67.32655775169208,190,0.0,Low,3.0
1722,5167,52.38398877258081,11,0.0,Low,3.0
1724,5170,47.05588817940555,23,0.0,Low,3.0
1727,5174,89.69084212888127,90,0.0,Medium,2.0
1729,5178,70.89476617119948,18,0.0,Low,3.0
1734,5190,33.86115096118369,19,0.0,Low,3.0
1735,5193,32.57049928171897,14,0.0,Low,3.0
1738,5199,82.64415797507819,11,1.0,Medium,2.0
1739,5207,51.803902400830125,35,0.0,Low,3.0
1740,5219,36.46531510301978,24,1.0,Low,3.0
1741,5220,78.4440804335177,13,1.0,Medium,2.0
1743,5223,56.840178101678,11,1.0,Low,3.0
1744,5226,52.32744454510178,97,0.0,Low,3.0
1747,5231,41.4980468262326,13,1.0,Low,3.0
1750,5247,81.02802773980703,62,1.0,Medium,2.0
1751,5250,109.008693679492,15,1.0,High,1.0
1755,5257,60.55037113042494,57,1.0,Low,3.0
1756,5259,63.699226214617205,134,1.0,Low,3.0
1764,5273,48.74872981612081,12,0.0,Low,3.0
1765,5274,45.4109796763611,23,0.0,Low,3.0
1766,5275,49.890116811426005,17,0.0,Low,3.0
1770,5309,71.81978750459773,26,1.0,Low,3.0
1772,5332,48.823303255812725,26,0.0,Low,3.0
1773,5334,46.62893984360403,13,0.0,Low,3.0
1781,5349,52.6500291306429,11,0.0,Low,3.0
1782,5352,44.17641342011898,12,0.0,Low,3.0
1784,5363,82.89479187387079,37,0.0,Medium,2.0
1786,5377,92.45035755205434,26,0.0,Medium,2.0
1791,5398,43.989558171446895,12,0.0,Low,3.0
1792,5400,51.818678218370586,11,0.0,Low,3.0
1793,5403,67.97790304642578,26,1.0,Low,3.0
1794,5404,65.12168319962315,61,1.0,Low,3.0
1795,5405,46.35437102669955,18,1.0,Low,3.0
1796,5406,62.604761464485016,21,1.0,Low,3.0
1797,5407,59.153521363105064,17,1.0,Low,3.0
1798,5408,45.525273028485756,13,1.0,Low,3.0
1799,5409,51.15944721781985,15,1.0,Low,3.0
1800,5411,45.74274562519863,12,0.0,Low,3.0
1801,5412,41.288749450460564,12,0.0,Low,3.0
1803,5414,63.802279848461104,19,0.0,Low,3.0
1804,5415,65.93877639512351,34,0.0,Low,3.0
1807,5418,45.65564038988001,19,0.0,Low,3.0
1808,5419,65.1977913711523,49,0.0,Low,3.0
1810,5432,86.59569576521064,15,0.0,Medium,2.0
1823,5468,40.106905303231024,12,0.0,Low,3.0
1825,5470,31.04466294245051,11,1.0,Low,3.0
1829,5477,38.7194098020633,23,0.0,Low,3.0
1838,5494,39.85366815007936,13,0.0,Low,3.0
1839,5496,32.3026781867393,28,0.0,Low,3.0
1840,5497,38.770292083459175,11,0.0,Low,3.0
1845,5510,81.32231091403462,73,0.0,Medium,2.0
1848,5527,46.26859489180173,12,0.0,Low,3.0
1849,5530,70.47259608763927,38,1.0,Low,3.0
1850,5531,63.38988009934825,25,1.0,Low,3.0
1852,5533,61.76262778936083,63,1.0,Low,3.0
1853,5534,63.234833905886774,55,1.0,Low,3.0
1854,5535,60.38882426657939,62,1.0,Low,3.0
1855,5536,61.51245482964792,61,1.0,Low,3.0
1856,5537,60.08875422027713,60,1.0,Low,3.0
1857,5538,61.29049907738674,19,1.0,Low,3.0
1858,5539,43.59334731179185,24,1.0,Low,3.0
1861,5542,43.96648166196924,15,1.0,Low,3.0
1864,5564,67.10989059689565,62,0.0,Low,3.0
1865,5565,74.88561211173909,79,0.0,Medium,2.0
1868,5585,93.99812884417952,23,1.0,High,1.0
1872,5600,50.80128001073426,11,0.0,Low,3.0
1883,5641,113.4880424014524,61,1.0,High,1.0
1884,5645,113.46581873492094,18,1.0,High,1.0
1885,5654,101.58818823192337,11,1.0,High,1.0
1886,5656,104.44217743248419,25,1.0,High,1.0
1888,5659,60.901687051530516,15,0.0,Low,3.0
1889,5660,35.110924462905764,100,0.0,Low,3.0
1892,5667,67.98072786695464,12,0.0,Low,3.0
1893,5668,72.3347707149348,19,0.0,Low,3.0
1894,5669,63.634805276839664,12,0.0,Low,3.0
1895,5670,71.71704753446132,13,0.0,Low,3.0
1898,5673,74.83404639126006,11,0.0,Medium,2.0
1899,5675,69.38168336373306,22,0.0,Low,3.0
1900,5676,65.78144912976725,132,0.0,Low,3.0
1902,5686,81.66337500932855,20,0.0,Medium,2.0
1903,5687,59.68883160363028,39,1.0,Low,3.0
1904,5688,71.67553335414071,16,1.0,Low,3.0
1905,5689,69.42280695009396,36,1.0,Low,3.0
1906,5690,71.79210683712458,22,1.0,Low,3.0
1907,5691,57.373998053510014,27,1.0,Low,3.0
1910,5694,61.45971109227357,14,1.0,Low,3.0
1911,5695,61.0647668251543,35,1.0,Low,3.0
1912,5696,83.83133434539155,20,1.0,Medium,2.0
1914,5698,71.97344907742996,140,1.0,Low,3.0
1919,5717,27.19738246067253,12,0.0,Low,3.0
1922,5722,38.55539576233462,12,0.0,Low,3.0
1929,5735,112.37508383412376,36,1.0,High,1.0
1932,5747,96.71901100963235,17,1.0,High,1.0
1933,5749,82.0853802869012,117,1.0,Medium,2.0
1941,5803,140.32914589619944,56,0.9464285714285714,High,1.0
1946,5817,94.20469585720502,22,0.0,High,1.0
1950,5822,63.152534809662,34,1.0,Low,3.0
1952,5827,62.77462421044851,17,1.0,Low,3.0
1957,5841,62.279155405383165,38,1.0,Low,3.0
1958,5842,66.05984615658916,52,1.0,Low,3.0
1959,5843,44.99004510149104,11,0.0,Low,3.0
1960,5847,49.61227372741178,19,0.0,Low,3.0
1966,5864,31.63485101700016,20,0.0,Low,3.0
1967,5865,65.88926740155104,32,0.0,Low,3.0
1969,5877,88.92437385397434,18,0.0,Medium,2.0
1973,5888,37.9559565213223,22,0.0,Low,3.0
1975,5891,68.72683303825141,13,0.0,Low,3.0
1977,5899,45.99512355272862,18,1.0,Low,3.0
1980,5915,22.636398119603854,11,0.0,Low,3.0
1982,5917,37.727480145767736,12,0.0,Low,3.0
1983,5918,69.41447908566678,74,0.0,Low,3.0
1990,5953,55.33170504134069,18,0.0,Low,3.0
1991,5955,65.76580705959225,25,0.0,Low,3.0
1993,5962,67.7553536600178,15,0.0,Low,3.0
1997,5972,53.44689328432408,25,1.0,Low,3.0
1998,5973,62.47263393496302,42,1.0,Low,3.0
1999,5974,52.33482636577181,36,0.0,Low,3.0
2000,5983,77.40331930733964,26,0.0,Medium,2.0
2002,5987,41.797570231892315,38,0.0,Low,3.0
2005,5991,50.977760267638125,22,0.0,Low,3.0
2011,6001,59.5529864643585,11,0.0,Low,3.0
2012,6003,72.28044377529791,100,1.0,Low,3.0
2013,6010,73.16962227317539,16,0.0,Medium,2.0
2018,6025,48.23701422748595,12,1.0,Low,3.0
2019,6026,48.25006860346807,22,1.0,Low,3.0
2020,6027,60.04341763113552,17,1.0,Low,3.0
2024,6032,72.16644550085961,23,1.0,Low,3.0
2025,6033,74.07659835910566,30,1.0,Medium,2.0
2026,6034,71.83687022749542,33,1.0,Low,3.0
2030,6052,69.92162151208193,35,0.0,Low,3.0
2032,6070,71.71652054596493,33,0.0,Low,3.0
2033,6071,69.66711572562383,25,0.0,Low,3.0
2034,6074,119.33283356409419,18,0.0,High,1.0
2035,6076,73.68473212469196,130,1.0,Medium,2.0
2039,6082,62.025865336860456,41,1.0,Low,3.0
2042,6087,45.35457893671006,13,0.0,Low,3.0
2045,6103,43.272362831924255,17,0.0,Low,3.0
2048,6126,64.59003706160928,22,0.0,Low,3.0
2049,6128,63.703855139801924,19,0.0,Low,3.0
2052,6139,59.331845269980334,27,0.0,Low,3.0
2055,6145,99.76427041945053,21,0.0,High,1.0
2061,6160,111.8952348375169,108,1.0,High,1.0
2065,6171,87.9612960292032,21,0.0,Medium,2.0
2070,6187,65.44054114277246,19,1.0,Low,3.0
2071,6188,81.26436168726175,18,1.0,Medium,2.0
2072,6189,63.47008531388076,80,1.0,Low,3.0
2073,6190,87.75375527790632,41,1.0,Medium,2.0
2074,6191,88.8296962446155,35,1.0,Medium,2.0
2077,6208,60.173133002795915,42,0.0,Low,3.0
2078,6209,37.20831341847155,12,1.0,Low,3.0
2079,6210,33.72159000544561,20,1.0,Low,3.0
2084,6217,94.78904140468025,11,1.0,High,1.0
2085,6222,48.22545156770681,17,1.0,Low,3.0
2086,6223,128.48451894034062,40,1.0,High,1.0
2087,6224,140.04082961335317,14,1.0,High,1.0
2089,6232,75.12082694217855,19,1.0,Medium,2.0
2090,6233,115.46757245446815,23,1.0,High,1.0
2091,6234,56.329869490948674,12,0.0,Low,3.0
2093,6237,46.44754098445029,11,0.0,Low,3.0
2094,6238,52.80865735136292,66,0.0,Low,3.0
2098,6243,36.00556066143379,11,0.0,Low,3.0
2099,6248,41.370378841072615,31,0.0,Low,3.0
2109,6266,44.23713601649723,20,0.0,Low,3.0
2110,6269,52.43028367438061,16,0.0,Low,3.0
2112,6274,49.52494752440962,18,0.0,Low,3.0
2115,6305,66.28479186901036,59,1.0,Low,3.0
2116,6306,56.093812857864265,38,1.0,Low,3.0
2120,6310,42.86763094738267,11,1.0,Low,3.0
2121,6311,46.52816137997606,19,1.0,Low,3.0
2122,6312,45.884087589141714,11,1.0,Low,3.0
2123,6313,59.0317104249432,19,1.0,Low,3.0
2124,6314,59.41483869160761,22,1.0,Low,3.0
2126,6316,70.01062496942926,37,1.0,Low,3.0
2128,6327,48.63614062317073,45,0.0,Low,3.0
2129,6328,52.976371304183694,61,0.0,Low,3.0
2130,6329,49.24319879784405,44,0.0,Low,3.0
2137,6364,36.81721838606044,62,0.0,Low,3.0
2139,6367,37.34427859821674,13,0.0,Low,3.0
2140,6368,32.94667660314261,26,0.0,Low,3.0
2141,6369,33.991475899082765,25,0.0,Low,3.0
2147,6386,43.3020883905429,45,0.0,Low,3.0
2162,6415,94.80695403876828,27,0.0,High,1.0
2166,6422,56.42398117880898,15,0.0,Low,3.0
2172,6431,61.24546270253383,63,1.0,Low,3.0
2176,6435,54.13342617863395,11,0.0,Low,3.0
2177,6436,72.43514427547545,11,0.0,Low,3.0
2178,6437,60.1612741960474,25,0.0,Low,3.0
2180,6440,29.80335352301094,21,0.0,Low,3.0
2181,6441,72.15745690103027,16,0.0,Low,3.0
2182,6442,107.10662079917924,16,0.0,High,1.0
2186,6454,71.35983979086357,24,1.0,Low,3.0
2191,6465,77.61347568153305,17,0.0,Medium,2.0
2192,6466,75.50195616463323,12,0.0,Medium,2.0
2197,6475,72.33992720185769,33,0.06060606060606061,Low,3.0
2198,6476,74.31243830985056,212,0.0,Medium,2.0
2199,6477,52.54106826335605,60,0.0,Low,3.0
2201,6481,81.10633897877476,121,0.2809917355371901,Medium,2.0
2203,6489,60.79621365525774,90,0.0,Low,3.0
2204,6490,55.72115223118528,39,0.0,Low,3.0
2205,6492,97.53186782690099,19,0.0,High,1.0
2206,6493,52.23697154440016,13,0.0,Low,3.0
2207,6502,44.98266208683381,67,0.0,Low,3.0
2211,6507,33.97034998250908,27,0.0,Low,3.0
2213,6509,24.497814397412593,36,0.0,Low,3.0
2219,6523,44.240615348133986,23,0.0,Low,3.0
2220,6524,40.08502596297257,22,0.0,Low,3.0
2225,6541,90.19771727165379,23,0.0,Medium,2.0
2226,6544,95.59856289289657,22,1.0,High,1.0
2228,6550,49.87637482117954,18,0.0,Low,3.0
2244,6599,98.68640619348872,21,1.0,High,1.0
2246,6604,81.76880042541137,45,0.0,Medium,2.0
2248,6607,112.8031672752175,43,1.0,High,1.0
2249,6619,90.76666223612622,15,1.0,Medium,2.0
2251,6624,89.41181659224755,24,1.0,Medium,2.0
2252,6625,59.29051967280938,29,1.0,Low,3.0
2260,6646,53.431291570761616,15,1.0,Low,3.0
2261,6650,35.66751835729668,62,1.0,Low,3.0
2262,6651,37.1985282110809,12,1.0,Low,3.0
2263,6652,46.5824539574879,30,1.0,Low,3.0
2266,6655,61.413517259369314,104,1.0,Low,3.0
2268,6660,87.8924259330072,61,0.47540983606557374,Medium,2.0
2273,6679,67.01569835833388,12,0.0,Low,3.0
2274,6682,67.23111326948396,30,1.0,Low,3.0
2275,6683,63.6081609068923,34,1.0,Low,3.0
2276,6684,65.34306853072636,24,1.0,Low,3.0
2277,6685,66.40541736930429,62,1.0,Low,3.0
2278,6686,59.92060132384647,49,1.0,Low,3.0
2279,6687,57.8336271281013,37,1.0,Low,3.0
2280,6688,58.61719755717815,62,1.0,Low,3.0
2281,6689,64.06628853030814,51,1.0,Low,3.0
2282,6690,58.94220704224604,58,1.0,Low,3.0
2283,6691,52.355839453593845,41,1.0,Low,3.0
2285,6693,44.514932794332424,17,1.0,Low,3.0
2290,6698,52.95605501629456,58,0.0,Low,3.0
2292,6700,72.64069081199224,38,0.0,Low,3.0
2294,6703,44.93208333459892,26,0.0,Low,3.0
2295,6710,58.929257262193325,11,0.0,Low,3.0
2302,6723,28.090698810681904,58,0.0,Low,3.0
2304,6726,53.16285545872708,22,0.0,Low,3.0
2308,6732,55.89432214755806,68,0.0,Low,3.0
2309,6733,83.42186288388166,16,0.0,Medium,2.0
2315,6760,34.21215385069792,279,0.0,Low,3.0
2316,6761,36.39013243836255,217,0.0,Low,3.0
2319,6764,25.195377979229303,15,1.0,Low,3.0
2324,6772,71.90823492394995,14,0.0,Low,3.0
2325,6773,96.203546168506,41,0.0,High,1.0
2326,6776,61.102717087099,13,0.0,Low,3.0
2331,6793,70.02389971410713,11,0.0,Low,3.0
2334,6802,89.13734174413743,12,0.0,Medium,2.0
2337,6812,56.45126496823603,27,0.0,Low,3.0
2338,6813,70.44765199044178,15,0.0,Low,3.0
2342,6832,66.9483109154099,47,1.0,Low,3.0
2343,6833,61.93818540783585,40,1.0,Low,3.0
2344,6834,61.998149404970476,52,1.0,Low,3.0
2346,6839,64.68885087709013,47,0.0,Low,3.0
2350,6845,64.07492630649834,19,0.0,Low,3.0
2358,6859,48.34252471461864,12,0.0,Low,3.0
2359,6860,33.701517723860796,14,0.0,Low,3.0
2360,6861,30.131656288583876,20,0.0,Low,3.0
2361,6862,38.81670733743767,17,0.0,Low,3.0
2362,6863,32.24535675239863,22,0.0,Low,3.0
2363,6864,67.18211442295603,138,0.0,Low,3.0
2365,6868,120.95039057558841,16,1.0,High,1.0
2369,6880,65.17965285253312,28,0.0,Low,3.0
2370,6884,62.8025982098072,18,0.0,Low,3.0
2373,6889,53.525872659148085,36,1.0,Low,3.0
2380,6906,56.509987260396585,119,0.1092436974789916,Low,3.0
2383,6914,106.97026055302604,71,1.0,High,1.0
2384,6916,45.76210107596184,18,0.0,Low,3.0
2387,6928,42.65604507028186,21,0.0,Low,3.0
2389,6932,75.31408996269853,25,0.96,Medium,2.0
2394,6945,79.76871849141804,11,0.0,Medium,2.0
2396,6950,56.31353552948332,16,0.0,Low,3.0
2397,6951,48.056882049497794,21,0.0,Low,3.0
2405,6966,31.052317682635543,15,1.0,Low,3.0
2406,6969,64.84326823875168,16,0.0,Low,3.0
2407,6972,60.49260660708055,31,0.0,Low,3.0
2408,6973,57.87124357447847,13,0.0,Low,3.0
2417,7020,74.09239318959382,40,1.0,Medium,2.0
2418,7021,68.17140899285909,41,1.0,Low,3.0
2419,7022,64.72355925094149,36,1.0,Low,3.0
2420,7023,63.17184983200401,44,1.0,Low,3.0
2421,7024,60.94080436153101,46,1.0,Low,3.0
2422,7025,59.826766426788545,55,1.0,Low,3.0
2423,7026,61.62353795156242,33,1.0,Low,3.0
2424,7027,46.61032392345612,28,1.0,Low,3.0
2427,7036,42.55976213567967,14,0.0,Low,3.0
2431,7044,54.48132001345456,12,0.0,Low,3.0
2445,7070,111.69516883603139,51,1.0,High,1.0
2446,7072,101.64078735374673,32,1.0,High,1.0
2447,7078,65.02052726762287,11,0.5454545454545454,Low,3.0
2449,7088,78.51883067123774,20,1.0,Medium,2.0
2450,7090,120.44126051527132,16,1.0,High,1.0
2452,7092,70.58574442459168,60,1.0,Low,3.0
2453,7093,80.24156950221511,28,0.6785714285714286,Medium,2.0
2459,7118,88.14140934114934,38,1.0,Medium,2.0
2460,7119,24.096166628289385,25,1.0,Low,3.0
2463,7126,100.57474438262896,13,0.0,High,1.0
2465,7130,33.09382280859342,32,0.0,Low,3.0
2467,7147,43.066061252710576,12,1.0,Low,3.0
2469,7149,34.59519341779424,49,1.0,Low,3.0
2473,7164,54.7128608087485,39,0.0,Low,3.0
2474,7165,59.72087479513938,14,0.0,Low,3.0
2476,7169,99.906112077803,84,0.0,High,1.0
2477,7172,97.14520286758949,16,0.0,High,1.0
2483,7178,39.25989710660976,31,0.0,Low,3.0
2484,7180,49.84770815830082,11,0.0,Low,3.0
2485,7181,38.448773577083266,11,0.0,Low,3.0
2486,7182,31.544561872747938,27,0.0,Low,3.0
2487,7183,43.42778679737533,20,0.0,Low,3.0
2493,7201,105.54130161661209,31,1.0,High,1.0
2494,7204,68.05318302258168,94,0.9148936170212766,Low,3.0
2499,7222,41.41637532086405,36,1.0,Low,3.0
2501,7237,77.2511564664816,17,0.0,Medium,2.0
2503,7243,116.901923974326,35,1.0,High,1.0
2519,7269,81.40858003584759,43,0.0,Medium,2.0
2520,7272,72.95058549496548,152,0.0,Low,3.0
2523,7284,54.4975382886598,12,0.0,Low,3.0
2528,7296,55.215631137082646,64,0.0,Low,3.0
2529,7298,41.386492785973594,12,0.0,Low,3.0
2532,7301,34.594106977500644,17,1.0,Low,3.0
2536,7308,86.01800206605843,57,1.0,Medium,2.0
2538,7310,58.64372823199325,34,0.29411764705882354,Low,3.0
2539,7311,61.585652209117924,29,1.0,Low,3.0
2541,7313,73.62281375258424,31,0.3548387096774194,Medium,2.0
2542,7314,90.85357079668525,163,0.018404907975460124,Medium,2.0
2543,7315,93.60644065552916,57,0.8771929824561403,High,1.0
2544,7318,104.3171326590189,14,1.0,High,1.0
2545,7320,124.57718496658974,16,1.0,High,1.0
2548,7323,66.28318481216748,22,0.0,Low,3.0
2549,7324,39.266296668528675,78,0.0,Low,3.0
2551,7326,78.6256999657409,11,0.0,Medium,2.0
2558,7337,54.36124976128608,69,0.0,Low,3.0
2563,7350,46.78756643196811,14,0.0,Low,3.0
2565,7370,47.20061177652473,52,1.0,Low,3.0
2568,7374,37.2721796258508,14,1.0,Low,3.0
2569,7375,31.725700512770228,13,1.0,Low,3.0
2570,7376,35.24285103053036,36,1.0,Low,3.0
2575,7382,133.31815455463524,17,1.0,High,1.0
2576,7385,53.75445358533158,18,1.0,Low,3.0
2577,7394,106.39000664086325,24,0.041666666666666664,High,1.0
2581,7415,48.572773732864434,14,0.0,Low,3.0
2584,7455,94.08231954951367,13,1.0,High,1.0
2586,7457,51.46241752684063,63,0.0,Low,3.0
2590,7469,59.85721251797396,40,0.0,Low,3.0
2594,7481,65.32412366780922,140,0.0,Low,3.0
2595,7485,82.95288992790988,33,0.0,Medium,2.0
2596,7487,69.17016632103694,36,0.0,Low,3.0
2598,7490,51.962430434949376,14,0.0,Low,3.0
2604,7506,36.49857760769712,13,0.0,Low,3.0
2606,7508,35.52666911036849,11,0.0,Low,3.0
2609,7512,70.58340652497044,96,0.0,Low,3.0
2613,7516,40.67379813037135,72,0.0,Low,3.0
2615,7518,43.97974138023907,55,0.0,Low,3.0
2616,7519,40.50306539160989,17,0.0,Low,3.0
2617,7520,40.073785510177125,21,0.0,Low,3.0
2618,7522,40.63998138047645,16,0.0,Low,3.0
2622,7535,30.872058936881235,20,0.0,Low,3.0
2623,7537,33.05820837155529,25,0.0,Low,3.0
2624,7538,40.741109564360755,22,0.0,Low,3.0
2630,7546,93.30744415830463,22,0.0,High,1.0
2633,7575,84.33291251996998,14,0.0,Medium,2.0
2638,7604,62.10633548286715,30,0.0,Low,3.0
2639,7605,76.2077812825977,69,0.0,Medium,2.0
2640,7606,88.36106916040549,13,0.0,Medium,2.0
2644,7616,34.70307719310311,14,0.0,Low,3.0
2652,7624,30.10303700372664,18,1.0,Low,3.0
2655,7639,59.043238635740174,30,0.0,Low,3.0
2658,7642,55.413232669675814,33,0.0,Low,3.0
2662,7646,55.42302501426565,21,0.0,Low,3.0
2667,7655,53.271870281244695,14,0.0,Low,3.0
2668,7657,69.2433754913356,157,0.9299363057324841,Low,3.0
2669,7661,47.5890801557973,36,0.0,Low,3.0
2671,7663,60.723443549361534,20,0.0,Low,3.0
2673,7665,83.29340124274037,31,0.0,Medium,2.0
2679,7682,55.08262887304576,27,1.0,Low,3.0
2680,7683,58.235409156918884,60,1.0,Low,3.0
2681,7684,62.01125142866724,37,1.0,Low,3.0
2682,7686,83.02694029634529,46,0.1956521739130435,Medium,2.0
2683,7687,81.5941766778518,19,0.0,Medium,2.0
2686,7690,72.47294298611465,15,0.0,Low,3.0
2687,7691,60.58173492456905,19,0.0,Low,3.0
2688,7692,75.48557243497095,25,1.0,Medium,2.0
2689,7693,75.8623339111623,16,0.0,Medium,2.0
2690,7694,71.72496486950538,28,1.0,Low,3.0
2691,7695,81.07712697748119,41,0.0,Medium,2.0
2692,7696,67.29739659666264,12,0.0,Low,3.0
2693,7697,114.9364332885241,13,1.0,High,1.0
2694,7699,109.36916401159358,49,1.0,High,1.0
2697,7702,32.99553125470614,30,0.0,Low,3.0
2698,7703,48.688699585794836,12,0.0,Low,3.0
2699,7704,29.007511230589074,28,0.0,Low,3.0
2700,7705,35.77785782367944,17,0.0,Low,3.0
2711,7722,77.42479351511427,47,0.0,Medium,2.0
2714,7727,61.71909883017177,32,0.0,Low,3.0
2715,7728,98.09734227610123,14,0.0,High,1.0
2716,7729,51.77360131604762,22,0.0,Low,3.0
2720,7748,50.181279115514855,47,0.0,Low,3.0
2724,7752,43.913880013771895,16,0.0,Low,3.0
2725,7753,43.33332743954361,11,0.0,Low,3.0
2728,7757,131.42411443240755,71,1.0,High,1.0
2729,7758,127.53972312725166,31,1.0,High,1.0
2730,7763,66.01726260491776,16,0.0,Low,3.0
2738,7778,88.05488619987544,18,0.0,Medium,2.0
2742,7785,44.37016970210276,28,0.0,Low,3.0
2743,7786,83.02825451073898,11,0.0,Medium,2.0
2744,7790,56.15566889670231,31,0.3870967741935484,Low,3.0
2745,7791,57.79537670637272,26,0.0,Low,3.0
2747,7794,80.03969113588957,33,0.24242424242424243,Medium,2.0
2751,7820,30.75140860016553,21,1.0,Low,3.0
2755,7832,59.66559672227294,12,0.0,Low,3.0
2759,7847,70.85434658896497,113,1.0,Low,3.0
2762,7882,63.040594727103795,18,0.0,Low,3.0
2765,7900,59.83308615267304,42,1.0,Low,3.0
2770,7908,38.49674579444878,36,0.0,Low,3.0
2771,7911,87.7448281549352,84,0.0,Medium,2.0
2773,7915,74.22513926546296,15,0.0,Medium,2.0
2782,7942,71.52725448270014,21,0.6666666666666666,Low,3.0
2784,7944,69.65123162980073,66,0.0,Low,3.0
2785,7945,88.47689005085226,55,0.0,Medium,2.0
2786,7946,87.62895617538392,57,0.0,Medium,2.0
2787,7947,64.80789519920046,33,0.0,Low,3.0
2791,7963,31.402511160765314,22,1.0,Low,3.0
2793,7965,31.632477428345304,22,1.0,Low,3.0
2794,7966,32.97814493669028,25,1.0,Low,3.0
2799,7989,54.29086324083632,17,0.0,Low,3.0
2806,7997,58.19836436868781,43,0.0,Low,3.0
2808,8000,70.84536364549214,13,0.0,Low,3.0
2813,8008,85.81166305927896,18,0.16666666666666666,Medium,2.0
2814,8010,91.53591396878011,75,0.28,Medium,2.0
2817,8014,80.16795795971468,36,0.2777777777777778,Medium,2.0
2818,8016,78.07375509583673,29,0.1724137931034483,Medium,2.0
2822,8041,69.55066412979082,13,0.0,Low,3.0
2826,8064,30.944879654464323,85,0.9647058823529412,Low,3.0
2827,8066,85.8083292070107,51,1.0,Medium,2.0
2828,8067,85.8719134893396,58,1.0,Medium,2.0
2830,8069,70.23253011028264,28,1.0,Low,3.0
2831,8070,55.40505878661484,109,0.0,Low,3.0
2832,8076,114.82012072057093,16,1.0,High,1.0
2833,8077,116.39441425272709,35,1.0,High,1.0
2834,8079,110.64795782984865,52,1.0,High,1.0
2835,8080,120.68537722007986,17,1.0,High,1.0
2836,8081,106.40009305628814,13,1.0,High,1.0
2837,8082,119.47921895881528,15,1.0,High,1.0
2838,8085,67.11809552401186,12,0.0,Low,3.0
2840,8087,72.0350620784155,255,0.0,Low,3.0
2847,8097,35.155175512270525,26,0.0,Low,3.0
2849,8099,65.524646204401,225,0.0,Low,3.0
2851,8101,103.05545968330368,13,0.0,High,1.0
2855,8129,41.45679078621995,32,1.0,Low,3.0
2857,8131,38.57419728390287,15,0.0,Low,3.0
2860,8135,41.50040598214029,21,0.0,Low,3.0
2864,8141,62.46607266009366,24,0.0,Low,3.0
2865,8142,60.661447992960554,24,0.0,Low,3.0
2866,8143,105.55428092179132,32,1.0,High,1.0
2867,8144,106.72052236301548,31,1.0,High,1.0
2868,8145,115.46916795904471,22,1.0,High,1.0
2869,8146,115.78724364171839,44,1.0,High,1.0
2870,8147,115.19444830736514,24,1.0,High,1.0
2871,8148,117.54376182980627,35,1.0,High,1.0
2873,8155,72.09602765439321,49,0.32653061224489793,Low,3.0
2874,8158,94.45740938001627,29,1.0,High,1.0
2875,8161,93.67386749705605,15,0.0,High,1.0
2877,8163,74.42795757558872,17,0.0,Medium,2.0
2879,8165,64.19048396996554,15,0.0,Low,3.0
2880,8166,96.42900595368032,21,0.0,High,1.0
2888,8176,48.55471801558658,46,0.0,Low,3.0
2891,8187,94.92389449500875,18,0.0,High,1.0
