,BlockBk_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
2453,7093,80.24156950221511,28,58.88377551020405,0.0,0.0,26.412180874744717,122.21816652069099,14.555511846564556,159.35126069750942,81.27547705640288,26.156236618067105,276.62056764825184,0.0,200.0,99.0,0.0,139.15036576079095,0.6785714285714286,Medium,2.0
2459,7118,88.14140934114934,38,57.4257142857143,7.815789473684211,0.0,212.88228438306035,4.23515505012177,21.5688341880442,14.492361893984498,340.31149003935514,279.4022975664734,95.5427217252911,0.0,3.9747535339836193,190.18421052631578,65.13157894736842,29.15394850384349,1.0,Medium,2.0
2460,7119,24.096166628289385,25,88.5533333333333,0.0,6.0,9.808250063453265,2.8703273435088783,17.250262321928105,15.496673813676752,14.119769807328996,19.921035842148623,42.49041477762885,0.0,1.7839444995044593,15.84,99.0,28.308487621829528,1.0,Low,3.0
2463,7126,100.57474438262896,13,76.39410256410258,0.0,0.0,293.82254827389824,126.41943106296046,18.300369136381086,113.13552529854451,78.09073082395766,53.48220424780849,305.36840500882994,0.0,21.605550049554015,300.0,99.0,23.002299273397224,0.0,High,1.0
2465,7130,33.09382280859342,32,34.224255952380936,0.0,0.0,23.614463045254684,87.52541336964323,30.856051102207385,29.425682063885017,9.77416808302621,9.76538920924608,48.48607408052975,0.0,1.7839444995044589,198.0,0.0,22.95190072322375,0.0,Low,3.0
2467,7147,43.066061252710576,12,88.5533333333333,0.0,0.0,16.454734986567622,4.455313428847264,19.27085920217306,41.32216888801261,39.19593383580861,38.09894675135267,186.9715953373791,0.0,1.78394449950446,82.5,99.0,28.38408852767992,1.0,Low,3.0
2469,7149,34.59519341779424,49,88.5533333333333,0.0,0.0,13.01133762154893,5.771979326890938,17.967476217197003,17.836829559152427,25.68696103014698,27.29657430417659,65.89366229189581,0.0,6.071883659311094,198.0,22.224489795918366,30.613374127342002,1.0,Low,3.0
2473,7164,54.7128608087485,39,57.23714285714282,0.0,0.0,64.70293472364568,64.31601779745743,42.656186953754386,77.5372383879504,70.44864970089725,45.498937506034686,266.8739894715752,0.0,2.2921907956595753,99.0,0.0,30.129623937110445,0.0,Low,3.0
2474,7165,59.72087479513938,14,58.112653061224485,0.0,0.0,69.932506584718,125.76862473082952,47.87660478798714,104.6295388072849,110.93709797981089,48.99895620795718,198.0393701076443,0.0,1.7839444995044602,99.0,0.0,30.733825160130035,0.0,Low,3.0
2476,7169,99.906112077803,84,52.94714285714284,0.0,0.0,140.69472165756355,53.98413940785876,177.42287144601164,32.53423288824855,75.7715321674544,74.94005096361505,183.52828903820009,0.0,8.7687007409505,300.0,198.0,200.0,0.0,High,1.0
2477,7172,97.14520286758949,16,58.386250000000004,0.0,0.0,105.82705719507548,42.232979211515364,175.1119643413169,35.0628427103606,75.26872630694342,53.81791439799995,203.75772213110642,0.0,9.712586719524282,300.0,198.0,200.0,0.0,High,1.0
2483,7178,39.25989710660976,31,58.16927803379418,0.0,0.0,55.43440902378856,6.637778641981083,26.116160260341648,14.619695361185492,134.02036779421962,113.7987600028483,56.34806147154665,0.0,1.7839444995044589,0.0,99.0,22.970001509936413,0.0,Low,3.0
2484,7180,49.84770815830082,11,53.05428571428572,0.0,0.0,31.365592191779342,2.6644182126556566,22.18919954580894,22.6606241653673,55.68221599448327,29.90683388847241,139.39134961823726,0.0,63.23092170465805,99.0,198.0,30.5701813387643,0.0,Low,3.0
2485,7181,38.448773577083266,11,66.88666666666667,0.0,0.0,21.51769679426854,3.8397219339185913,21.303679761869308,40.108074381006375,31.43475327630513,27.60200827243295,134.06987417674006,0.0,9.712586719524282,99.0,99.0,22.256541673517052,0.0,Low,3.0
2486,7182,31.544561872747938,27,54.87453262786598,0.0,0.0,22.81290713712702,3.419979328428036,21.563417870100917,34.35183321413359,39.25804571292196,26.216429790646885,135.06692538775965,0.0,2.6649047461733284,11.0,99.0,22.939452276061647,0.0,Low,3.0
2487,7183,43.42778679737533,20,62.11714285714288,0.0,0.0,21.26411532120016,3.622100325002728,21.614314182337477,37.12304350384397,52.81123526115357,24.21688080822353,198.67884130868458,0.0,9.712586719524278,99.0,99.0,22.256541673517056,0.0,Low,3.0
2493,7201,105.54130161661209,31,47.99714285714283,0.0,0.0,181.3369739576593,37.877634789387336,183.7574005703098,9.778628469174821,7.806451046082579,259.40974948836936,400.0,0.0,40.4680456536334,99.0,198.0,117.68749741742192,1.0,High,1.0
2494,7204,68.05318302258168,94,79.08258358662617,0.0,0.0,70.54276630177237,10.443241762643254,54.834347807531344,46.33444541757752,17.841708602897356,19.47622961027531,208.36406187583836,0.0,5.5795710941947965,122.52127659574468,300.0,85.77751268362444,0.9148936170212766,Low,3.0
2499,7222,41.41637532086405,36,79.1449206349206,0.0,0.0,15.94138019528117,28.014925575318937,17.811879660648483,39.69446936598078,24.882502763806798,36.732187332438755,80.13341803326468,0.0,4.647065301178282,0.0,254.66666666666666,39.576214283455485,1.0,Low,3.0
2501,7237,77.2511564664816,17,66.10000000000002,0.0,35.294117647058826,130.2942522561584,111.24013290621802,38.61035869474122,146.31576280019578,156.32022681096956,92.07866106218408,140.18312495710228,0.0,16.242056783070016,198.0,0.0,28.08865307952565,0.0,Medium,2.0
2503,7243,116.901923974326,35,84.61485714285713,0.0,0.0,92.8143543604172,68.8611740642301,70.31999517928519,34.79515311171553,24.324885373479386,64.57263656026005,400.0,0.0,200.0,300.0,300.0,113.22580382264547,1.0,High,1.0
2519,7269,81.40858003584759,43,86.28086378737542,0.0,97.67441860465117,49.798691542273055,10.954570926711034,44.22099701457876,39.208090132796286,14.620012899328051,12.619446684495024,137.32390839256442,0.0,2.244912070435843,300.0,300.0,126.18278848250512,0.0,Medium,2.0
2520,7272,72.95058549496548,152,84.35744360902252,0.0,114.47368421052632,36.03375072634921,22.135240042736925,45.66127784147366,140.4435803686975,22.449657147682284,14.234934203288157,136.63587915958405,0.0,6.061238328725696,97.0657894736842,294.63157894736844,80.07472836534265,0.0,Low,3.0
2523,7284,54.4975382886598,12,57.23714285714286,0.0,0.0,57.096139118162085,46.151598861419224,30.105597121244724,42.30578758297302,41.96577061159055,19.814867210526437,100.02808294322953,0.0,1.78394449950446,300.0,99.0,21.974143524103994,0.0,Low,3.0
2528,7296,55.215631137082646,64,85.34077380952387,0.0,0.0,19.89453146111212,11.241375158684662,18.262468496743,88.04812184533118,37.097768733031835,50.861671335568275,175.61944373017369,0.0,3.8280475718533173,0.0,300.0,38.04026491421798,0.0,Low,3.0
2529,7298,41.386492785973594,12,56.95142857142856,0.0,0.0,10.354699168842892,11.58545959696511,15.646302265932711,73.34940519844915,12.954546252057371,20.467410624767297,74.77716081835938,0.0,3.7661050545094166,0.0,300.0,40.944874238292066,0.0,Low,3.0
2532,7301,34.594106977500644,17,71.92375350140055,0.0,0.0,14.53116274058049,33.65730285925994,17.57352868843531,27.928885158563173,23.720134192478067,31.958676446261553,51.87241502916087,0.0,4.698886492158806,23.294117647058822,180.7058823529412,37.046859554210926,1.0,Low,3.0
2536,7308,86.01800206605843,57,84.27609022556389,0.0,0.0,36.076797854699514,5.0326543340859,58.52918310476524,47.28615654790264,13.721242405620579,27.853615540402128,400.0,0.0,116.74925668979178,99.0,300.0,101.74503428804414,1.0,Medium,2.0
2538,7310,58.64372823199325,34,67.5309243697479,0.0,4.411764705882353,24.518190574939034,9.284732507279342,56.62745716872639,148.78032249222588,10.100278740223398,17.03664002019751,184.64230030115215,0.0,14.259896228065061,43.6764705882353,198.0,100.78694578322418,0.29411764705882354,Low,3.0
2539,7311,61.585652209117924,29,62.569622331691285,0.0,0.0,27.246931149732703,10.333801234165279,68.01470049515521,53.851363358875744,11.389264915815186,24.435279937213824,329.6677679420787,0.0,3.766105054509414,44.37931034482759,198.0,90.13063637270398,1.0,Low,3.0
2541,7313,73.62281375258424,31,69.33004608294932,0.0,0.0,21.314821594052216,16.293542995667977,63.12165617079503,102.77256249742221,13.085817623106362,17.366451006352484,400.0,0.0,12.717797883564051,99.0,198.0,91.33951043485393,0.3548387096774194,Medium,2.0
2542,7314,90.85357079668525,163,88.20629272567905,0.0,58.895705521472394,28.858032007138288,45.69576709619685,46.22781313485933,123.5949282670653,18.012702635877265,13.737489599070608,78.3489771282478,0.0,168.04222123587095,283.7852760736196,299.37423312883436,110.02412339634665,0.018404907975460124,Medium,2.0
2543,7315,93.60644065552916,57,85.3066165413534,0.0,0.0,45.87399262234721,71.34602224034225,58.35167269131816,81.06593257637095,26.666185254767495,26.39994811000818,147.70580875174068,0.0,153.6800375567262,300.0,300.0,107.70039348796296,0.8771929824561403,High,1.0
2544,7318,104.3171326590189,14,87.37877551020411,0.0,0.0,88.60973936334244,6.237035119493577,66.69937774103977,73.00783291167537,130.34745285615062,50.94326710296772,400.0,14.285714285714286,45.39147670961347,300.0,198.0,103.8563182850822,1.0,High,1.0
2545,7320,124.57718496658974,16,85.23714285714286,0.0,0.0,143.77671729314326,8.464958249428415,73.07836621244388,52.66416744788346,74.5837685264946,130.18786074368506,400.0,0.0,191.57581764122895,300.0,300.0,109.08897552739592,1.0,High,1.0
2548,7323,66.28318481216748,22,47.99714285714287,0.0,0.0,73.93233728543198,10.716833363690483,26.114667099308612,44.6931964057878,74.27173394956785,80.3002425724407,197.45803171080658,0.0,47.914226506892504,258.27272727272725,99.0,33.57663315871549,0.0,Low,3.0
2549,7324,39.266296668528675,78,58.34544566544567,0.0,0.0,34.81418846827952,4.63584405448768,23.127581594085125,56.88272312792123,51.00671792139413,33.52300403442911,60.09895959667974,0.0,8.314909405097723,130.73076923076923,99.0,28.514306929341064,0.0,Low,3.0
2551,7326,78.6256999657409,11,47.99714285714287,0.0,0.0,86.16448262409837,13.04987141981074,26.49675821619422,39.533795208208254,90.0373796360284,88.86793914911476,313.7479193467861,0.0,41.427155599603566,300.0,99.0,33.06305542912639,0.0,Medium,2.0
2558,7337,54.36124976128608,69,53.65047619047619,0.0,0.0,15.20142911555156,23.171755752069906,20.389351031561116,106.519369592324,22.675888235312378,34.550844800043706,162.1198990219231,0.0,11.177661912354036,241.7391304347826,99.0,25.222940332892378,0.0,Low,3.0
2563,7350,46.78756643196811,14,48.8238775510204,0.0,0.0,28.611909011549404,4.350527778306058,58.488746912240515,8.002964283492457,23.837781955499114,11.440647175217743,48.99334701185857,0.0,5.465099815942234,162.64285714285714,234.42857142857142,66.72716641296637,0.0,Low,3.0
2565,7370,47.20061177652473,52,85.41912087912084,0.0,0.0,20.216030068520208,6.694514365590157,19.00098542900559,18.315116007441148,106.75814136203446,57.304626170407865,158.43187545461626,0.0,6.7774643592284765,198.0,0.0,31.09130255190582,1.0,Low,3.0
2568,7374,37.2721796258508,14,88.5533333333333,0.0,64.28571428571429,11.01455339656244,4.387113933794476,17.19799040896164,15.42637137092369,17.724536894916277,22.383744270643838,49.23929773693552,0.0,5.181934022370096,198.0,35.357142857142854,30.330961876463395,1.0,Low,3.0
2569,7375,31.725700512770228,13,88.5533333333333,0.0,0.0,11.880911588537742,4.860295685248754,17.685758941538733,16.658802052840414,20.890473984749807,24.302457499596194,54.53669366697632,0.0,7.425478386826258,198.0,0.0,31.091302551905855,1.0,Low,3.0
2570,7376,35.24285103053036,36,88.7519444444444,0.0,0.0,15.041788815520086,9.980170640398324,18.18589116893156,17.432554950153953,34.54112619503242,35.15360077078169,73.7250400337701,0.0,6.7393458870168494,198.0,0.0,31.09130255190585,1.0,Low,3.0
2575,7382,133.31815455463524,17,85.23714285714286,0.0,0.0,194.43558456736665,8.879112097107285,76.24549751153671,44.36055543487136,59.41711173512514,250.90796547640795,400.0,0.0,171.20037311257508,300.0,300.0,109.08897552739592,1.0,High,1.0
2576,7385,53.75445358533158,18,44.88666666666666,0.0,0.0,29.627292588682923,8.1505595348218,71.95028125826,44.86617776068004,11.185007377332338,27.965147463714562,265.59378374630626,0.0,9.05186653452263,5.5,198.0,89.54002084898669,1.0,Low,3.0
2577,7394,106.39000664086325,24,86.2114285714286,0.0,275.0,43.74029309591881,8.077295537135774,56.398770829410005,170.86189117357276,43.482006206869436,17.201487058592665,165.88133808089154,108.33333333333333,126.41228939544102,198.0,198.0,98.24996633035504,0.041666666666666664,High,1.0
2581,7415,48.572773732864434,14,88.5533333333333,0.0,0.0,18.60213020949244,117.0051212190464,13.676598679649468,37.53547511347726,24.50021594427665,20.369576195523717,228.537239678002,0.0,57.284440039643194,0.0,0.0,122.52747558052194,0.0,Low,3.0
2584,7455,94.08231954951367,13,57.42571428571429,0.0,0.0,290.1133718815352,2.9748460254830364,21.47935206173818,13.815900873168353,335.55100177762114,298.40094284388636,89.76437783342693,0.0,5.595791720667835,198.0,68.53846153846153,29.575032401002243,1.0,High,1.0
2586,7457,51.46241752684063,63,57.2371428571428,0.0,0.0,56.55240523999915,53.415690359963286,40.46510221977311,65.85091701354423,52.18082203380536,38.777300878521224,275.7870691038428,0.0,2.790756209983164,99.0,0.0,29.8790569860343,0.0,Low,3.0
2590,7469,59.85721251797396,40,46.20941666666665,0.0,0.0,88.84949909387007,85.89427056108595,27.131441730962262,62.20888158124925,12.189765871046028,35.50088644403227,316.6815422252033,0.0,1.7839444995044587,198.0,0.0,23.408539095989315,0.0,Low,3.0
2594,7481,65.32412366780922,140,27.619023809523792,0.0,0.0,16.307571898413112,26.497860387131816,41.51781107282155,22.547120888333044,10.177355154751881,8.190951621363784,234.36678879615766,84.28571428571429,11.69474727452922,99.0,198.0,199.65690982839803,0.0,Low,3.0
2595,7485,82.95288992790988,33,41.14666666666668,0.0,0.0,28.209023720315756,43.22850515121734,154.23026028854977,32.11497629257685,7.688614233214382,29.105474626174885,317.88758649299575,0.0,21.60555004955403,198.0,198.0,173.07669139738292,0.0,Medium,2.0
2596,7487,69.17016632103694,36,22.776666666666653,0.0,0.0,17.384925201707762,21.97478217287068,39.322188410161495,19.7148038949183,10.824101626316255,8.222361471385605,388.98100826859996,0.0,11.694747274529233,99.0,198.0,199.65690982839803,0.0,Low,3.0
2598,7490,51.962430434949376,14,59.425918367346924,0.0,0.0,78.01297110399436,36.98682901206819,31.685415100670003,107.55212606495095,25.979832840877517,27.346712675992006,90.558986545601,0.0,1.7839444995044602,198.0,99.0,23.103720313235023,0.0,Low,3.0
2604,7506,36.49857760769712,13,86.00241758241759,0.0,0.0,8.399483857878776,32.91325709850941,12.955993612247736,16.385420947980492,5.5934779933864425,9.130771435608288,51.093386303563534,0.0,1.78394449950446,198.0,99.0,26.220510784360084,0.0,Low,3.0
2606,7508,35.52666911036849,11,66.6657142857143,0.0,0.0,8.17983999809711,11.890764452934691,20.84086202915685,11.196360855576044,4.425234256541461,6.667906207693705,170.0680890145087,0.0,1.78394449950446,99.0,99.0,33.18132105580001,0.0,Low,3.0
2609,7512,70.58340652497044,96,66.66666666666673,0.0,28.125,23.785654169974393,37.4506537870929,18.780323517225323,106.32427654470344,82.57113760949214,77.73389622389902,274.7042027954372,0.0,6.367690782953427,9.28125,290.4375,36.522845777112046,0.0,Low,3.0
2613,7516,40.67379813037135,72,66.66571428571426,0.0,0.0,8.116523489817675,16.268033035934582,22.103316528005312,10.536121335594768,4.186852264611415,6.38762363023587,242.87752183035192,0.0,1.7839444995044582,99.0,99.0,33.18132105579999,0.0,Low,3.0
2615,7518,43.97974138023907,55,67.94800000000002,0.0,0.0,24.935099513789314,13.707584963268463,41.79265862275901,49.76133119629877,36.4547929089312,16.482237756769912,109.96671938049286,0.0,2.0001801964140893,99.0,99.0,98.6475161648625,0.0,Low,3.0
2616,7519,40.50306539160989,17,67.38672268907564,0.0,0.0,22.937152243806246,18.553107637083713,40.689937157340175,40.18944028167942,31.296530803085535,14.989661213662389,76.38066152762383,0.0,7.264035445694629,99.0,93.17647058823529,95.68226128686145,0.0,Low,3.0
2617,7520,40.073785510177125,21,67.54122448979594,0.0,7.142857142857143,30.251719616459685,48.14750941854845,40.11926345643841,94.75514193075358,49.868246486254236,20.843715999653494,106.62775541710774,0.0,7.069705979517674,99.0,0.0,29.739642715270595,0.0,Low,3.0
2618,7522,40.63998138047645,16,48.6220238095238,0.0,0.0,44.35910904889731,23.226912629675137,52.622647536020374,62.04962621929618,45.92658097815628,34.62851492271838,48.59367736097845,0.0,11.44697720515362,61.875,105.1875,71.06115099672726,0.0,Low,3.0
2622,7535,30.872058936881235,20,53.532000000000004,0.0,0.0,25.083173161091906,3.143836859542854,21.589663432839146,30.13463719807289,37.41271213918771,27.88915625312232,140.48694440847754,0.0,1.7839444995044598,0.0,99.0,23.02481610137972,0.0,Low,3.0
2623,7537,33.05820837155529,25,66.88666666666671,0.0,0.0,23.280526601393593,3.39554313976246,21.39771914678215,31.992263797528835,30.921050434246236,30.383298334933276,134.0823938693279,0.0,4.003964321110008,27.72,99.0,22.80969926157817,0.0,Low,3.0
2624,7538,40.741109564360755,22,66.8866666666667,0.0,0.0,20.451065623346246,3.9609404659525,21.422299707601706,42.844888953378366,42.43507843516683,25.286577478001274,157.85999774225647,0.0,9.712586719524278,99.0,99.0,22.25654167351706,0.0,Low,3.0
2630,7546,93.30744415830463,22,49.38999999999999,27.0,0.0,308.43068911229653,2.2489348702517438,88.84339450757702,6.261667445694565,55.85298747191252,305.3128563936941,90.40247378398448,0.0,1.7839444995044595,198.0,198.0,68.08471428965404,0.0,High,1.0
2633,7575,84.33291251996998,14,66.44333333333336,0.0,0.0,286.3819630079484,132.61910863197363,19.320724642649743,46.475263468494326,29.432916314111303,70.28526085056903,176.8876245766775,0.0,15.659068384539152,300.0,99.0,22.48842458925316,0.0,Medium,2.0
2638,7604,62.10633548286715,30,26.91999999999998,0.0,0.0,56.71958554023861,103.39525196882754,28.714899091568086,57.645615744160416,19.954977507300494,20.95038790759286,394.22948485829164,0.0,1.7839444995044589,198.0,0.0,23.28088512552309,0.0,Low,3.0
2639,7605,76.2077812825977,69,47.2636231884058,0.0,143.47826086956522,59.29968428652033,40.768759516767076,29.23187534556573,156.20588518717219,23.959351693534114,22.373785323005063,369.1517277270406,0.0,1.7839444995044582,198.0,28.695652173913043,22.904169427971333,0.0,Medium,2.0
2640,7606,88.36106916040549,13,23.876666666666665,0.0,300.0,45.37704935152163,208.7397214003228,27.788347991575375,314.4582030605949,28.931278241080438,17.469422145158113,136.11659452299185,0.0,1.78394449950446,198.0,0.0,22.87480952666602,0.0,Medium,2.0
2644,7616,34.70307719310311,14,66.6657142857143,0.0,0.0,7.603527456202741,7.587549365449687,21.16319955251844,11.795310724495526,4.191945193817136,6.443052487806955,162.13059327523737,0.0,1.7839444995044602,99.0,99.0,33.18132105580001,0.0,Low,3.0
2652,7624,30.10303700372664,18,88.5533333333333,0.0,0.0,8.442610895724075,4.724868168672862,15.116090675911598,17.413594834736486,10.83539549313987,15.326170431980763,55.74332290681244,0.0,6.298865763682416,198.0,0.0,31.091302551905855,1.0,Low,3.0
2655,7639,59.043238635740174,30,57.23714285714282,0.0,0.0,45.039702726273724,47.09015101728956,46.01271298558061,107.92721739321557,111.38811109785857,33.92731159662951,305.42137824800625,0.0,3.3696729435084225,99.0,0.0,29.235178670597357,0.0,Low,3.0
2658,7642,55.413232669675814,33,50.64571428571429,0.0,0.0,36.802569666635534,3.932904792331479,23.2779007597814,133.3790070681785,39.83266491461632,25.84611393785195,154.93840313305012,0.0,32.05694206685288,198.0,99.0,33.48626942012464,0.0,Low,3.0
2662,7646,55.42302501426565,21,66.8866666666667,0.0,0.0,18.278754542144856,5.037490573981897,21.019910216270052,41.326041818997815,18.91188552303225,39.74352255404368,390.17197492580624,0.0,9.712586719524278,99.0,99.0,22.256541673517056,0.0,Low,3.0
2667,7655,53.271870281244695,14,75.86387755102041,0.0,0.0,75.35904832696569,3.9139949676410937,60.05510843067738,14.745911276438862,19.114264189152767,29.46813306954442,43.33648504996736,0.0,2.208693189862665,99.0,292.7142857142857,83.29825245311416,0.0,Low,3.0
2668,7657,69.2433754913356,157,84.20755232029106,0.0,63.05732484076433,40.81656588162666,3.828942596423749,49.51854628231538,117.70514720515634,9.673435415022082,23.635457035782526,127.77741283392949,0.0,6.619406235599381,123.03821656050955,300.0,88.77262516261283,0.9299363057324841,Low,3.0
2669,7661,47.5890801557973,36,85.74261904761902,0.0,12.5,38.96626173941505,54.166767181832235,44.15709814500401,58.578562467077596,28.371477584448662,15.175791561616677,97.54124930837075,0.0,4.481885254927869,0.0,198.0,76.15449004664751,0.0,Low,3.0
2671,7663,60.723443549361534,20,47.10316666666665,0.0,0.0,64.04807842126147,58.16734912160681,29.547071057940126,127.51171269614807,22.594673263302347,23.307117761433936,315.7512999863501,0.0,1.7839444995044598,198.0,0.0,23.037239766208838,0.0,Low,3.0
2673,7665,83.29340124274037,31,34.31602150537633,0.0,261.2903225806452,54.54635526778316,113.17446465655576,28.774025095479228,163.00135664471782,28.388007131900505,20.760908749459837,233.51178694584007,0.0,1.7839444995044589,198.0,89.41935483870968,22.434470725133615,0.0,Medium,2.0
2679,7682,55.08262887304576,27,88.5533333333333,0.0,0.0,20.395193755339612,4.336026112898259,19.13350142105321,21.55770453171105,211.3181467167303,51.563079758085586,172.56071875010986,0.0,7.730426164519323,198.0,0.0,31.091302551905862,1.0,Low,3.0
2680,7683,58.235409156918884,60,88.5533333333333,0.0,0.0,21.058119575754635,3.6325342976139665,19.398627125903452,25.00581729293562,141.76747406424786,52.23353240561987,216.9283722095316,0.0,4.823257350512053,198.0,72.6,29.530069698330653,1.0,Low,3.0
2681,7684,62.01125142866724,37,63.27729729729733,0.0,0.0,34.468017359737985,3.626762240318323,20.162526047069868,18.561079426628723,184.21312926809992,108.30782860531633,186.22709682471606,0.0,6.337556585326652,198.0,77.5945945945946,29.392883180902572,1.0,Low,3.0
2682,7686,83.02694029634529,46,78.7267080745342,0.0,39.130434782608695,45.45687383701047,9.563140477535416,52.46699553739308,70.44790969773146,38.65626281416531,17.15936153846338,65.18330841550137,178.2608695652174,157.16809583315379,187.2391304347826,209.08695652173913,96.85805691534284,0.1956521739130435,Medium,2.0
2683,7687,81.5941766778518,19,67.43488721804512,0.0,181.57894736842104,23.09760867120199,9.107020598501515,54.08917971542683,321.7077953607632,10.03816709500675,14.897879137507552,236.62771260698605,0.0,3.7661050545094157,0.0,198.0,103.56734734140771,0.0,Medium,2.0
2686,7690,72.47294298611465,15,66.82285714285716,0.0,0.0,21.9369856683631,27.06377762149655,61.307017628398555,90.93958782136687,12.402232727403987,16.49970538135697,400.0,0.0,1.9160885365047906,99.0,198.0,91.20589226397168,0.0,Low,3.0
2687,7691,60.58173492456905,19,68.56631578947368,0.0,0.0,25.07380706177337,6.7831826917603015,54.008373471678674,118.3860472730698,10.531945577918345,16.215354728959348,195.8517051997692,0.0,18.16285013822961,99.0,198.0,98.1464419359034,0.0,Low,3.0
2688,7692,75.48557243497095,25,58.25462857142858,0.0,0.0,23.677280535409135,13.522966028963292,65.60986226614128,63.74906197052858,12.531535262446642,21.255266227964263,396.7674901857241,0.0,83.05252725470766,99.0,198.0,96.86296822125055,1.0,Medium,2.0
2689,7693,75.8623339111623,16,66.6657142857143,0.0,0.0,22.709251446864222,33.008224439435985,60.063396700904136,114.3351908974385,11.66093167536244,16.68215212460476,335.8946516211518,0.0,83.05252725470766,99.0,198.0,96.86296822125057,0.0,Medium,2.0
2690,7694,71.72496486950538,28,68.27530612244898,0.0,0.0,21.87525631862643,14.281584991802292,64.35056304974194,87.37340074427418,13.098830460421583,18.85978014078773,400.0,0.0,11.34079003256407,99.0,198.0,79.4189611819138,1.0,Low,3.0
2691,7695,81.07712697748119,41,71.15003484320557,0.0,117.07317073170732,20.59640300314738,28.507489720746403,60.13059705806784,111.9649854762021,12.65189649054824,14.713773719835396,400.0,0.0,13.628562450143834,70.02439024390245,198.0,97.71560092471141,0.0,Medium,2.0
2692,7696,67.29739659666264,12,65.08642857142857,0.0,150.0,19.570219214135484,8.374211262613397,65.84138249491114,205.67374180555623,14.997958178122289,14.569560138784956,182.66745926660158,0.0,6.408985794516021,0.0,181.5,94.77100222326976,0.0,Low,3.0
2693,7697,114.9364332885241,13,85.23714285714287,0.0,0.0,77.9893180175707,10.104256652313818,66.1420306190783,80.08537180134266,61.92766006303917,47.06933336116457,386.4024104288134,0.0,200.0,300.0,300.0,109.08897552739593,1.0,High,1.0
2694,7699,109.36916401159358,49,87.21906705539358,0.0,0.0,75.56966122962606,7.244445766242495,63.751808630439065,80.71201289186436,81.35788848555548,33.93134947499687,394.059160325673,187.75510204081633,134.0628223539168,198.0,198.0,98.87414191937998,1.0,High,1.0
2697,7702,32.99553125470614,30,66.88666666666671,0.0,0.0,23.000396814004848,3.471315099804583,21.367686371954857,33.418956520022455,30.95378131473495,29.82787169070325,144.50413910979003,0.0,3.1053848695077613,16.5,99.0,22.896770363402617,0.0,Low,3.0
2698,7703,48.688699585794836,12,54.007857142857155,0.0,0.0,32.19165055045351,2.606136828768613,22.30494713140453,21.919882240100176,54.974690538235926,30.262414046788873,121.26181226489155,0.0,63.23092170465805,99.0,198.0,30.5701813387643,0.0,Low,3.0
2699,7704,29.007511230589074,28,64.84258503401365,0.0,0.0,24.067337225785163,3.2449276919920353,21.479535494172477,29.81525716528083,31.881709491412078,31.784104971366762,100.39700907706629,0.0,2.067110293076596,3.5357142857142856,99.0,22.99737772895606,0.0,Low,3.0
2700,7705,35.77785782367944,17,54.54201680672269,0.0,0.0,22.311437467345232,3.4651015253280653,21.62407577338812,35.046525760752566,43.261088956545194,25.656473097392272,156.9945672293477,0.0,5.515070250102022,46.588235294117645,99.0,22.663275194150238,0.0,Low,3.0
2711,7722,77.42479351511427,47,83.68085106382979,0.0,108.51063829787235,40.12063819116993,8.966385188785326,40.81903536933553,35.58976022056817,13.760221210682658,10.726533390113879,88.06808465010525,0.0,4.94696666174641,300.0,300.0,126.18278848250513,0.0,Medium,2.0
2714,7727,61.71909883017177,32,58.083497023809535,0.0,0.0,102.78084976101532,3.6963507570887812,71.33009362819948,6.290042549054039,100.35256434870011,50.94318477629423,65.91781849432897,0.0,2.4653121902874124,198.0,198.0,67.92676892379876,0.0,Low,3.0
2715,7728,98.09734227610123,14,33.187380952380956,0.0,300.0,53.9641933340263,220.17151682061836,28.61544287793117,163.58884836722,27.210674236596095,20.98249244911542,302.5683490362989,0.0,1.7839444995044602,198.0,99.0,22.387291567826573,0.0,High,1.0
2716,7729,51.77360131604762,22,57.79428571428571,0.0,0.0,85.11064735872138,73.53862922420682,32.46259755222559,61.17215923412819,16.093974720145937,29.939156115896743,98.22817173074677,0.0,1.7839444995044595,198.0,99.0,23.48045359085273,0.0,Low,3.0
2720,7748,50.181279115514855,47,72.19829787234039,0.0,0.0,15.57724111045573,5.459932357255561,17.220273190126655,91.71911628562012,27.75722226263092,34.748426459081934,144.55297942297994,0.0,7.350863505050286,6.319148936170213,293.48936170212767,36.32632362888363,0.0,Low,3.0
2724,7752,43.913880013771895,16,56.95142857142856,0.0,0.0,8.896886006431389,45.914659377962664,15.31443827589031,92.02090255774952,10.38331697510726,17.25008856109263,151.0320766171086,0.0,5.376610505450943,0.0,217.125,38.44279275835648,0.0,Low,3.0
2725,7753,43.33332743954361,11,56.95142857142856,0.0,0.0,8.070161197940026,128.27051072992015,14.534414347327969,39.71496565309334,9.076244234191138,15.194432168901143,136.57409974092758,0.0,5.7482656095143705,0.0,198.0,37.865389339909804,0.0,Low,3.0
